name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,ぴったらず,OVA,10,Finished Airing,"Mar 4, 2014 to Jun 3, 2014",,"Pony Canyon, Takara Tomy A.R.T.S",add some,DLE,Original,Comedy,4 min. per ep.,PG-13,N/A,35,0,A series of surreal dialogue-heavy sketches by comedy trio Tokyo03 featuring everyday objects.
,【ぴったらず】 劇場マナーCM,Special,9,Finished Airing,"Sep 7, 2013 to Aug 23, 2014",,add some,add some,DLE,Original,Comedy,1 min. per ep.,PG-13,N/A,33,0,"Pittarazu-themed manner movies shown at T-JOY owned theaters around Japan. The first four were shown from August 7, 2013 to November 1, 2013 and were included as specials on the Pittarazu DVDs. Beginning August 23, 2014, five more manner movies were shown at theaters. All nine manner movies were later posted on DLE's official YouTube channel."
,ピヨの恩返し,Music,1,Finished Airing,"Feb 2, 2015",,NHK,add some,add some,Original,"Kids, Music",3 min.,G,N/A,134,0,A music video for the song by Junko Iwao that was featured on NHK's Minna no Uta Program. 
,PJベリーのもぐもぐむにゃむにゃ,TV,20,Finished Airing,"Aug 19, 2016 to Mar 9, 2017",Unknown,Fuji TV,add some,Doga Kobo,Game,Comedy,1 min. per ep.,G,N/A,288,0,"Fuji TV announced that it will air a new series of anime shorts based on the Parappa the Rapper video game franchise. The new anime will center on the P.J. Berri character. Each episode is about 96 seconds long.

The anime celebrates both the 20th anniversary of the game and the 15th anniversary of the anime series.

(Source: US Anime Direct, edited)"
,PJベリーのもぐもぐむにゃむにゃ シーズン２,TV,6,Finished Airing,"Aug 3, 2017 to Sep 14, 2017",Unknown,Fuji TV,add some,Doga Kobo,Game,Comedy,1 min. per ep.,G,N/A,246,1,The second season of PJ Berri no Mogumogu Munyamunya. Its broadcast will be in the same timeslot as the re-airing of the original 2001 Parappa the Rapper anime on Fuji TV.
,プラネタリウム　ちびまる子ちゃん　星にねがいを,Movie,1,Finished Airing,"Jul 18, 2015",,add some,add some,Nippon Animation,Manga,"Kids, Slice of Life, Comedy, School",28 min.,G,N/A,367,0,"The Konica Minolta ""Tenkuu"" Planetarium in Tokyo Skytree Town will run a Chibi Maruko-chan planetarium show from July 18 to August 31. The show, titled ""Planetarium Chibi Maruko-chan, Hoshi ni Negai wo"" (Planetarium Chibi Maruko-chan, Wish Upon a Star), celebrates the 25th anniversary of the Chibi Maruko-chan anime since it first aired in January 1990.

(Source: ANN)"
,プラネタリウム 紙兎ロペ おれらロケット飛ばすってマジっすか!?,Movie,1,Finished Airing,"May 3, 2014",,add some,add some,add some,Original,"Comedy, Sci-Fi",45 min.,G,N/A,135,0,A planetarium show with the Kamiusagi Rope cast. Rope is playing with a PET bottle rocket when it flies off after a failed launch. He and Akira go look for it in the bush when they discover a mysterious alien child. They decide to help the lost alien child return home.
,プラトニックチェーン 暗殺実行中,Special,1,Finished Airing,"Jul 25, 2005",,ACiD FiLM,add some,add some,Novel,"Sci-Fi, Slice of Life",6 min.,PG-13,N/A,241,0,"A DVD-only story that replaces episode 16 (""Oyaji Camera"") of the TV series. There is a system where anyone can submit a picture of a person that annoys them for 100 yen. When a million photos of the same person are collected, a killer is hired for the resulting 100.000.000 yen."
Play Ball 2nd,プレイボール2nd,TV,13,Finished Airing,"Jan 10, 2006 to Mar 28, 2006",Unknown,add some,add some,Eiken,Unknown,"Action, Sports, Shounen",24 min. per ep.,G,N/A,418,0,A continuation of the Play Ball TV series.
Please! Marry Me!!,PLEASE! MARRY ME!!,Music,1,Finished Airing,"May 21, 2008",,Toy's Factory,add some,add some,Original,"Action, Music",3 min.,PG,N/A,147,0,Music video directed by Mitsuyuki Ishibashi and animation director Kousuke Sugimoto for PLEASE! MARRY ME!! by the band ketchup mania.
"PLUG, THe NeW WORLD","PLUG, THe NeW WORLD",ONA,1,Finished Airing,"Jul 30, 2011",,add some,add some,dwarf,Original,Fantasy,12 min.,G,N/A,188,0,"Nissan Motor Co., Ltd. opened a game-style promotion website, ‘THE PLANET ZERO’, where users can experience a zero-emission society in an understandable way, as part of its comprehensive approach for realizing a zero-emission society, making users enjoy leaning a zero-emission society which Nissan aims for and the value and the appeal EV will bring about.

Unique characters designed to look like solar power and wind power generation systems including one created based on zero-emission mobility, named ‘PLUG’.

(Source: nissan-global.com)"
,プラス50000年,Movie,1,Finished Airing,1961,,Otogi Production,add some,add some,Original,Sci-Fi,9 min.,G,N/A,216,0,A short movie by Otogi Production.
,プラス糀,Special,2,Finished Airing,"Aug 28, 2017 to Feb 1, 2019",,add some,add some,add some,Original,Slice of Life,30 sec. per ep.,G,N/A,128,0,"A collaboration between Ukkari Pénélope and Marukome for the latter's new product line of amazake, a drink made from fermented rice. Plus Kouji is based on a kouji mold (Aspergillus oryzae) enzyme which allows Marukome's product to contain 0% alcohol and be sugar-free so it is perfectly healthy for pregnant women, babies, and the eldery to drink while keeping the same taste as traditional amazake (which is normally sweet and mildly alcoholic)."
,Pocari Sweat Run Carnival 2019,Special,1,Finished Airing,"Jul 3, 2019",,add some,add some,add some,Original,"Music, Sports",30 sec.,G,N/A,25,0,TV commercial for Pocari Sweat Hong Kong's 2019 Run Carnival campaign.
,ポカリスエット × FUJI ROCK FESTIVAL’17,ONA,1,Finished Airing,"Jul 13, 2017",,add some,add some,add some,Original,Music,30 sec.,G,N/A,146,0,A collaborative web commercial between the Japanese sports drink brand Pocari Sweat and the 2017 Fuji Rock Festival. It was posted to their official Facebook page May of 2017.
Poccolies,ぽっこりーず,TV,Unknown,Currently Airing,"Apr 6, 2020 to ?",Mondays at 23 29 (JST),add some,add some,Kachidoki Studio,Other,"Slice of Life, Kids",1 min.,G,N/A,153,1,"The 2018 LINE sticker set Poccolies is inspiring a series of anime shorts. The story of the sticker set is that a positive and honest boy named Patsuhiko lives on Pokkori Island, along with the shrewd and mysterious Ham, and a reliable older brother figure named Kangaroo. The sticker set follows their daily lives. 

(Source: ANN)"
Pochacco in Jack and the Beanstalk,ポチャッコのジャックと豆の木,OVA,1,Finished Airing,"Jul 20, 2001",,Sanrio,add some,add some,Unknown,"Kids, Fantasy",15 min.,G,N/A,254,0,Pochacco stars in a recreation of the story of Jack and the Beanstalk. 
Pochacco in The Excitement at the Carrot Patch,ポチャッコのにんじん畑は大騒ぎ,OVA,1,Finished Airing,"Nov 21, 1993",,Sanrio,add some,add some,Unknown,"Fantasy, Kids",20 min.,G,N/A,200,0,"Pochacco and friends open up a carrot land together. One day, they find that all carrots are stolen by someone. Because of this event, they start to suspect each other. Who is the thief? "
Pochacco in Exciting Birthday,ポチャッコのわくわくバースデイ,OVA,1,Finished Airing,"Oct 21, 1993",,Sanrio,add some,add some,Unknown,"Fantasy, Kids",20 min.,G,N/A,207,0,"It's the day before Pochacco's birthday and he's skateboarding around looking for his friends. He hopes to have a grand party with them the next day, but they all seem busy! "
