name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,鉄仮面を追えダルタニャン物語より,Special,1,Finished Airing,"May 5, 1987",,Gakken,add some,Gallop,Novel,"Action, Historical",25 min.,G,"6.08, 199",620,0,Based on The Three Musketeers by Alexandre Dumas.
Cheeky Angel DVD Specials,天使な小生意気DVDスペシャル,Special,13,Finished Airing,"Aug 21, 2002 to Aug 21, 2003",,add some,add some,TMS Entertainment,Unknown,Shounen,33 sec. per ep.,G,"6.08, 188",915,2,Short DVD extras that feature Megu in various costumes and poses.
Fly! Peek the Whale,とべ! くじらのピーク,Movie,1,Finished Airing,"May 22, 1991",,TOHO animation,add some,Urban Product,Unknown,"Adventure, Drama",1 hr. 20 min.,G,"6.08, 168",776,1,"The story of an albino whale used in a circus, and the efforts of young children to free him from captivity.

(Source: ANN)"
,時空[とき]の旅人 Time Stranger,Movie,1,Finished Airing,"Dec 20, 1986",,Kadokawa Shoten,add some,Madhouse,Novel,"Action, Adventure, Romance, Sci-Fi",1 hr. 35 min.,PG-13,"6.08, 807",2992,3,"Based on the novel trilogy of the same name by MAYUMURA Taku (眉村 卓), Time Stranger is the story of a bunch of teenagers getting transported back in time through Japan's history, and getting mixed up with samurai shenanigans."
"True Love Story Summer Days, and yet...","True Love Story Summer Days, and yet...",OVA,3,Finished Airing,"Sep 26, 2003 to Apr 23, 2004",,KSS,add some,add some,Visual novel,Romance,25 min. per ep.,PG-13,"6.08, 1388",4167,5,"When Morisaki Yuuta ran into a girl in the school hallway that day, he had no idea his life would change forever. As a member of the photography club and a fledgling to the world of women, Yuuta's life has been turned upside down by the entrance of not one, but several women into his life! From old friends to new acquaintances, it will be tough figuring out who to choose!

 It is based on the latest installment of the True Love Story series of dating sims."
,テレビ野郎 ナナーナ 怪物クラーケンを追え!,TV,24,Finished Airing,"Apr 16, 2020 to Sep 24, 2020",Thursdays at 19 53 (JST),TV Tokyo,add some,Studio Crocodile,Original,"Adventure, Comedy",3 min. per ep.,PG-13,"6.08, 116",819,1,Third season of TV Yarou Nanaana.
Triton of the Sea (1979),海のトリトン (1979),Movie,2,Finished Airing,"Apr 4, 1979 to May 21, 1984",,Tohokushinsha Film Corporation,add some,add some,Manga,"Adventure, Fantasy, Shounen",1 hr. 14 min. per ep.,G,"6.08, 150",505,0,"A recap of the TV series. While two parts were made, only the first one was shown in theaters during the Uchuu Senkan Yamato Festival. The second part was released half a decade later direct to home-video by Nippon Columbia. Later releases on DVD in 1999 and 2002 put both halves of the recap together for sale."
,ウサビッチZERO,TV,13,Finished Airing,"Apr 10, 2015 to Aug 28, 2015",Fridays at 23 55 (JST),add some,add some,Kanaban Graphics,Original,Comedy,1 min. per ep.,PG-13,"6.08, 559",1346,0,Prequel to the first Usavich season.
,ヴァンキッシュド・クイーンズ,OVA,4,Finished Airing,"Mar 29, 2013 to Sep 30, 2014",,"Genco, Hoods Entertainment",add some,Arms,Other,"Action, Adventure, Ecchi, Fantasy",24 min. per ep.,R+,"6.08, 3099",10427,10,Vanquished Queens OVAs depict what happened to various characters who were absent in Queen's Blade: Rebellion and what happened to them after Queen's Blade: Utsukushiki Toushitachi.
Wonder,WONDER,Movie,1,Finished Airing,"Feb 8, 2014",,Mirai Film,add some,Calf Studio,Unknown,Dementia,8 min.,G,"6.08, 721",1529,8,"The 365 days animation consists of sequence of 8760 pictures, all different shape and color, hand-drawn by the director every day in 365 days. This is the ultimate analog approach by the abstract animated film creator in digital era. 

(Source: IMDb)"
