name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Sports Day at Animal Village,動物村のスポーツデー,Movie,1,Finished Airing,1932,,add some,add some,add some,Original,Action,8 min.,G,"5.08, 464",806,2,Short movie from 1932.
,FIGHT!!,OVA,1,Finished Airing,"Jun 18, 1993",,add some,Media Blasters,J.C.Staff,Unknown,"Action, Fantasy, Supernatural",30 min.,PG-13,"5.08, 383",1020,2,"Yonosuke Hikura appears to be an ordinary high school student. Yet he has inherited the important role of protecting the harmony between Heaven and Earth. With the help of the magical sword Chitentai, and Tsukinojo Inbe, he courageously battles the demons, sending them back to the Earth World, from which they have escaped. "
,フォルテシモBELL,Music,1,Finished Airing,"Feb 5, 2017",,Sega,add some,add some,Original,Music,2 min.,G,"5.08, 391",678,0,Official music video for the song Fortissimo Bell by the fictional band Irodorimidori. It is the 3rd song in the franchise and focuses on Nazuna Tennozu.
Nose Tale,はなのはなし,Movie,1,Finished Airing,2010,,add some,add some,add some,Unknown,Slice of Life,5 min.,G,"5.08, 120",250,0,A short animation by Taku Furukawa.
,寄生虫の一夜,Movie,1,Finished Airing,1972,,add some,add some,add some,Original,"Dementia, Horror",9 min.,R,"5.08, 1031",1922,10,Short experimental animation from 1972 by Yoji Kuri.
A Gum Boy,くちゃお,Movie,1,Finished Airing,2010,,Geidai Animation,add some,add some,Unknown,Dementia,3 min.,G,"5.08, 413",688,0,"The primary schoolboy ""Kuchao"" is hated person in his class. Even if everyone fly balloons, only he doesn't part with his it. When he immediately begins to chew a bubble gum, he enter the imagination world after school. When his balloon becomes the face and begins to chew a bubble gum, it changes into various things. His imagination makes rapid progress more. Then, the bird approaches while flying and...

(Source: Official website)"
The Asylum Session,アジール・セッション,Movie,1,Finished Airing,"Jul 11, 2009",,CoMix Wave Films,Sentai Filmworks,add some,Original,"Sci-Fi, Seinen",1 hr. 5 min.,PG-13,"5.07, 886",3606,4,"The story takes place in the far future, when the civilization has declined. Hiyoko is a high school girl, who aims to enter an art university. She runs away from her home because her father tried to throw away her mother's keepsake drawings. She finds a slum located in a stadium and meets the leader of the street children, Akira.

The police attempts to demolish the stadium for the beautification of the city. In order to resist the demolition, the people in the stadium plans to hold a street-art event ""The Asylum Session"". Hiroko takes the charge of a giant painting on the stadium."
BUGGY MAP,BUGGY MAP,Special,2,Finished Airing,"Dec 9, 2014 to Apr 1, 2015",,add some,add some,add some,Original,Dementia,1 min. per ep.,G,"5.07, 107",187,0,"Short animations by Densuke28 simulating video game bugs. The original short was a personal project and was released on his Vimeo page. The following year, a new version of the work was showcased at a museum exhibition on seven different screens, accompanied with a 3D printed model of the character in the short. A forty-nine second clip titled ""BUGGY MAP -Exhibition Ver.-"" was uploaded to Densuke28's official Vimeo which combines the animations on the multiple screens into one video."
Voltage Fighter Gowcaizer,超人学園ゴウカイザー　ＴＨＥ　ＶＯＬＴＡＧＥ　ＦＩＧＨＴＥＲＳ,OVA,3,Finished Airing,"Sep 27, 1996 to Jan 31, 1997",,GAGA,Central Park Media,J.C.Staff,Game,"Action, Sci-Fi, Ecchi, Martial Arts, Shounen",30 min. per ep.,R+,"5.07, 1135",2954,4,"It is the dawn of the 21st century. The cataclysmic earthquake which reduced half of Tokyo to a broken landscape of twisted steel and shattered stone was only the first sign of the impending apocalypse. 

Athletic and popular, Isato Kaiza was an otherwise ordinary student. But nothing could've prepared him for the day he was given a Caizer Stone by fellow student Kash , alias Hellstinger. Armed with the mysterious crystal, Isato now possesses the power to transform into the armored hero: Gowcaizer! 

To save the Earth, Gowcaizer and Hellstinger must join forces against Omni Exist, the manifestation of all negative human desires, and the force behind the recent disasters, before the entity obliterates the human race! "
,江口寿史のNANTOKA NARUDESHO!,OVA,1,Finished Airing,"Jan 25, 1990",,add some,add some,Madhouse,Manga,"Comedy, Parody, Horror, Supernatural, Shoujo",33 min.,R+,"5.07, 351",1175,4,"Part anime, part live action, and part puppet show. This MAL entry duration will reflect the anime segment only. Nantoka Narudesho is a series of seemingly unrelated sketches. Viewer-be-warned, some sketches have not aged well and would be found extremely offensive due to racism, sexual depravity, and homophobia."
