name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,劇場版 ガイスターズ 光の章,Movie,1,Finished Airing,"Aug 17, 2002",,Plum,add some,add some,Original,"Action, Military, Sci-Fi",1 hr. 40 min.,PG-13,N/A,163,0,Recap of the first half of the TV series.
,劇場版 ガイスターズ 命の章,Movie,1,Finished Airing,"Aug 24, 2002",,Plum,add some,add some,Original,"Action, Military, Sci-Fi",1 hr. 40 min.,PG-13,N/A,158,0,Recap of the second half of the TV series.
Geki Drive,ゲキドライヴ,ONA,1,Finished Airing,"Oct 20, 2015",,Bandai,add some,add some,Other,"Action, Cars",2 min.,G,N/A,220,0,"Bandai began streaming an animated promotional video for its upcoming Geki Drive racing kits Tuesday. The new, customizable cars are set for release in January 2016. The video shows two cars, the Dragon Gear (white) and Night Cougar (black). The cars are the first is the toy line's GD Machine Series. A third car, Burst Phoenix (red), is also planned. The cars utilize the ""Link Unit System,"" making them easy to upgrade with new parts and assemble. Bandai is also releasing a 90-degree bank-curved track. The track is recreated in the animated promotional video.

(Source: ANN)"
,激辛ギャグ劇場 タバスコシャワー,OVA,2,Finished Airing,"May 1, 1992",,add some,add some,add some,Unknown,"Ecchi, Comedy",45 min. per ep.,R+,N/A,227,0,Based on the yonkoma manga by Iwatani Tenho.
,激走! ルーベンカイザー,TV,17,Finished Airing,"Oct 10, 1977 to Feb 6, 1978",Unknown,"TV Asahi, Wako Productions",add some,Toei Animation,Unknown,"Cars, Shounen, Sports",25 min. per ep.,PG-13,N/A,350,0,"A race car driver competes around the world in a race car left to him by his father.

(Source: AniDB)"
,激ヤバ∞ボッカーン!!,Music,1,Finished Airing,"Feb 20, 2017",,Sony Music Entertainment,add some,add some,Original,"Action, Game, Music",3 min.,PG,N/A,239,0,"Music video directed by Toshitaka Shinoda and Takashi Ohashi for the single Gekiyaba∞Bokkan!! by Moso Calibration. It features a blend of live action, 2D, and 3D animation. The song was featured as the second ending for Time Bokan 24."
,月下美人,Music,1,Finished Airing,"Oct 1, 2020",,NHK,add some,add some,Original,"Historical, Kids, Music",4 min.,G,N/A,46,0,Music video for the song Gekka Bijin by Wagakki Band that was featured on NHK's Minna no Uta program. The video was animated by Kousuke Sugimoto.
,原爆ドーム物語,OVA,1,Finished Airing,"Jul 10, 1990",,add some,add some,add some,Other,"Drama, Historical",15 min.,PG,N/A,117,0,"An educational film about the A-Bomb Dome, which is currently a UNESCO World Heritage Site as a Hiroshima Peace Memorial.
"
,げんばのじょう-玄蕃之丞-,Movie,1,Finished Airing,"Mar 11, 2017",,add some,add some,Nippon Animation,Original,,25 min.,G,N/A,851,0,"In a cone-shaped land named Kikyougahara in Shin Province, there lives a girl named Hana. She is a gentle girl, who always thinks of her family, in particular her great-grandmother Chiyo, whom she affectionately calls ""Granny."" One day, a traveling entertainment troupe named the Natsugawa Genzaemon Troupe happens by, and the villagers welcome them warmly. Upon finishing their performance and receiving their acclaim, the troupe's leader spots Hana with some ""oyaki,"" his favorite food, and transforms into a fox in his excitement.

It turns out that the leader Genbanojou, and his companions O-Natsu and Shinzaemon, are all foxes who have taken on human forms. Genbanojou hastily negotiates with Hana, telling her that in exchange for keeping their secret, he will grant her one wish. She answers, ""I want to let my Granny see the cherry blossoms.""

(Source: ANN)"
Strange Tales of Modern Mysterious Events,現代畸聞録　怪異物語,OVA,1,Finished Airing,"Aug 1, 2006",,add some,add some,Toei Animation,Unknown,Horror,46 min.,None,N/A,1065,1,"The horrid stories that remain in many conversations, the chilling urban legends come to life thanks to the Ga-nime.

The terrible anecdote of an old fridge thrown by a dried up river bed in “Refrigerator”.
 The grotesque encounter with an out of place sculpture standing on top of a building in “The Dharma Statue”.
 The ghost encounter experience by a boy on a long bridge at night in “The Night Bridge” 
A purchase at the flea market that brings a man to an ironic end in “US Army Surplus”
 The enigma of continuous deadly accidents near a railroad in “The Railroad Crossing” 
The mysterious experience of a boy on summer vacation in a peaceful countryside in “I Want Friends”. 

6 pieces of horror put on 1 film. The Japanese urban legends, put on screen in the characteristic drawing of KIMURA Toshiyuki, whose fame reaches outside the borders of Japan, call for a scream, with the talented collaboration for the ending theme of an artist produced by SUDOH Akira, Leilani. 

(Source: Toei-anim.co.jp)"
