name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,機動戦士ガンダム 光る命 Chronicle U.C.,Special,1,Finished Airing,"Sep 26, 2019",,add some,add some,Sunrise,Unknown,"Military, Drama, Mecha",44 min.,PG-13,"6.36, 258",1715,0,"As the Turn A Gundam's Moonlight Butterfly begins to reduce civilization to dust, the ghosts of Amuro Ray and Lalah Sun look back on the history of the Universal Century.

A bonus video recapping the Universal Century included in the first four releases in the ""U.C. Gundam Blu-ray Libraries"" series of Blu-ray Disc re-releases of the Universal Century installments in the Gundam franchise to commemorate the overall franchise's 40th anniversary, with a story written by Harutoshi Fukui."
Come Together! to the Seton Academy,群れなせ！シートン学園,Special,1,Finished Airing,"Jul 3, 2020",,add some,add some,Studio Gokumi,Manga,"Comedy, School",6 min.,PG-13,"6.36, 2233",7779,4,Unaired episode included with volume 3 of the Blu-ray release. 
Golden Bat,黄金バット,TV,52,Finished Airing,"Apr 1, 1967 to Mar 23, 1968",Unknown,Tele-Cartoon Japan,add some,"Dai-Ichi Douga, Dongyang Animation",Novel,"Action, Sci-Fi, Super Power",25 min. per ep.,PG-13,"6.36, 223",1338,4,"A golden warrior wearing a cape and a scepter, Ougon Bat was a protector spirit  from Atlantis reanimated by a scientist and his friends (specially the sweet Marie) from his tomb covered in hieroglyphics. His entry was heralded by a golden bat and a sinister laugh and he would put good use of his super powers to combat the evil forces of Dr. Zero."
"Pikachu, What's This Key?","ポケモン・ザ・ムービーXY『ピカチュウ, これなんのカギ?』",Movie,1,Finished Airing,"Jul 19, 2014",,add some,The Pokemon Company International,OLM,Game,"Adventure, Comedy, Fantasy, Kids",21 min.,PG,"6.36, 1796",4433,0,A thrilling tale in which a group of innocent pokemon get sucked into a world full of keys only to find themselves trapped. Will they ever escape?
,映画プリキュアオールスターズ 春のカーニバル♪ 「イマココカラ」,Music,1,Finished Airing,"Jan 31, 2015",,add some,add some,Toei Animation,Original,"Music, Magic, Fantasy, Shoujo",3 min.,G,"6.36, 502",1314,3,"A dance video clip from the Precure All Stars: Haru no Carnival film. The clip shows the forty Precure warriors from the past anime series, as well as the upcoming series Go! Princess Precure. The song featured in the video is ""Ima Koko Kara.""

(Source: ANN)"
,クイーンズブレイドUNLIMITED,OVA,Unknown,Currently Airing,"Jul 13, 2018 to ?",,add some,add some,add some,Other,"Action, Adventure, Ecchi, Fantasy",Unknown,R+,"6.36, 613",8088,17,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,ラーゼフォン 間奏曲 / 彼女と彼女自身と 「Thatness And Thereness」,OVA,1,Finished Airing,"Aug 7, 2003",,Bandai,add some,Bones,Original,"Sci-Fi, Psychological, Drama",15 min.,PG-13,"6.36, 2657",6474,3,"Quon Kisaragi was surprised when she saw an illusion of herself floating in midair. This other ""self"" of her claimed that she is a fragment of Quon. Thus an existentialistic dialogue began between the two.

(Source: ANN)"
Frankenstein Family,実験品家族 -クリーチャーズ・ファミリー・デイズ-,ONA,12,Finished Airing,"Apr 9, 2018 to Jun 19, 2018",,"Tencent Penguin Pictures, KJJ Animation, Da Huoniao Donghua",add some,BigFireBird Animation,Web manga,"Sci-Fi, Slice of Life",15 min. per ep.,PG-13,"6.36, 8023",36782,46,"Tanis's parents are mad scientists who live outside of normal society. They locked up their own children on an isolated island and did experiments on them in secret, turning Tanis's older brother and three older sisters into strange creatures. One day, their parents were arrested, and the siblings were moved to another island by the welfare office. The trouble is that none of the siblings except Tanis know how to interact in modern day society... 

(Source: Crunchyroll)"
,シンドバッド 空とぶ姫と秘密の島,Movie,1,Finished Airing,"Jul 4, 2015",,Shirogumi,add some,Nippon Animation,Original,Adventure,50 min.,G,"6.36, 380",1688,0,"Sinbad dreams of voyaging to an unknown world. He and his pet monkey Mimi encounter Sana, a girl riding a flying wooden horse. Then, the wind shifts.

(Source: ANN, edited)"
,SOL BIANCA (ソル·ビアンカ),OVA,2,Finished Airing,"Mar 21, 1990 to Jul 21, 1991",,"Half H.P Studio, NEC Avenue",ADV Films,AIC,Original,"Action, Sci-Fi, Adventure, Space",54 min. per ep.,R+,"6.36, 1686",4692,4,"Five female pirates pilot the Sol Bianca, a starship with a higher level of technology than any other known. With it, they seek out riches, such as the Gnosis, an legendary item of power, and pasha, the most valuable mineral in the galaxy. Along the way, they must consider a stowaway's quest to save the one he loves, and seek revenge against those that have wronged them. 

(Source: ANN) "
