name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,劇場版 はいからさんが通る 前編 ～紅緒、花の17歳～,Movie,1,Finished Airing,"Nov 11, 2017",,"Kodansha, Warner Bros. Japan, KlockWorx, Tokyo MX, Asahi Shimbun",Eleven Arts,Nippon Animation,Manga,"Comedy, Historical, Romance, Shoujo",1 hr. 37 min.,PG-13,"7.51, 3964",15447,51,"The story follows Benio ""Haikara-san"" Hanamura, who lost her mother when she was very young and has been raised by her father, a high-ranking official in the Japanese army. As a result, she has grown into a tomboy—contrary to traditional Japanese notions of femininity, she studies kendo, drinks sake, dresses in often outlandish-looking Western fashions instead of the traditional kimono, and is not as interested in housework as she is in literature. She also rejects the idea of arranged marriages and believes in a woman's right to a career and to marry for love.

(Source: ANN)"
Hellsing,Hellsing [ヘルシング],TV,13,Finished Airing,"Oct 11, 2001 to Jan 17, 2002",Unknown,"Fuji TV, Pioneer LDC","Funimation, Geneon Entertainment USA",Gonzo,Manga,"Action, Horror, Supernatural, Vampire, Seinen",23 min. per ep.,R,"7.51, 276843",523872,5616,"Hellsing, an organization specializing in dealing with supernatural threats, is called in to eliminate a vampire that is turning the villagers of Cheddar into ghouls. To put an end to this, the leader of the organization, Sir Integra Fairbrook Wingates Hellsing, dispatches her most formidable asset: a powerful vampire known as Alucard.

Armed with only a single handgun, Alucard wreaks havoc on the monsters plaguing Cheddar. However, a young police officer, Seras Victoria, gets caught up in the chaos and becomes mortally wounded as a result. Taking pity on the girl, Alucard gives her a choice: die as a human or live on as a vampire. Seras accepts his offer and begins a new life as a member of Hellsing.

Though it was her decision, Seras struggles with the fact that she is no longer human. Nevertheless, she must embrace being a creature of the night soon if she wants to survive on the front lines in the fight between humans and the supernatural.

[Written by MAL Rewrite]"
Excel Saga,へっぽこ実験アニメーション エクセル♥サーガ,TV,26,Finished Airing,"Oct 8, 1999 to Mar 31, 2000",Fridays at 01 45 (JST),Victor Entertainment,"ADV Films, Funimation",J.C.Staff,Manga,"Comedy, Parody, Sci-Fi, Shounen",24 min. per ep.,R,"7.51, 39264",91479,934,"It's hard to take over the world, and the enigmatic Il Palazzo, head of the ACROSS organization, knows this, so he aims to start small by conquering the city of Fukuoka. Two young officers, the Excel and her partner Hyatt, are tasked with executing this plan, but standing in their way are the City Security workers, a group consisting of three (mostly) normal guys, a very severe girl, and some robots. Regardless of simplicity, Excel and Hyatt always manage to screw up their missions, which usually result in death and lots of destruction.

Heppoko Jikken Animation Excel♥Saga chronicles the elaborate troubles that the ACROSS officers get themselves into, as Excel and Hyatt never fail to do their jobs improperly.

[Written by MAL Rewrite]
"
Stars Align,星合の空,TV,12,Finished Airing,"Oct 11, 2019 to Dec 27, 2019",Fridays at 01 58 (JST),"TBS, Movic, Magic Capsule, flying DOG",Funimation,8bit,Original,"Slice of Life, Sports, Drama, School",24 min. per ep.,PG-13,"7.51, 39316",91736,874,"Constantly outperformed by the girls' club, the boys' soft tennis club faces disbandment due to their poor skills and lack of positive results in matches. In desperate need of members, Toma Shinjou is looking to recruit capable players, but he fails to scout anyone. Enter Maki Katsuragi, a new transfer student who demonstrates great reflexes when he catches a stray cat in his classroom, instantly capturing Toma's attention. With his interest piqued, Toma ambitiously asks Maki to join the boys' team but is quickly rejected, as Maki doesn't wish to join any clubs. Toma refuses to back down and ends up persuading Maki—only under the condition that Toma will pay him for his participation and cover other club expenses. 

As Maki joins the team, his incredible form and quick learning allow him to immediately outshine the rest of the team. Although this gives rise to conflict among the boys, Maki challenges and pushes his fellow team members to not only keep up with his seemingly natural talent, but also drive them to devote themselves to the game they once neglected. 

This story focuses on the potential of the boys' soft tennis club and their discovery of their own capability, while also enduring personal hardships and dealing with the darker side of growing up in middle school.

[Written by MAL Rewrite]"
,今際の国のアリス,OVA,3,Finished Airing,"Oct 15, 2014 to Feb 16, 2015",,Barnum Studio,add some,"Silver Link., Connect",Manga,"Action, Psychological, Supernatural, Thriller, Shounen",23 min. per ep.,R,"7.51, 13504",30919,83,"Ryouhei Arisu is a high school student with no ambitions and just wants to escape from what he feels is a meaningless reality. One night when he is with his two friends Daikichi Karube and Chouta Segawa, they see an abnormally large firework shoot into the sky, an event which signals a permanent change in their lives.

Blinded by the incredibly bright explosion, the three find themselves transported to what is known as the Borderland. The only inhabitants of this world are participants of a deadly game where specific tasks must be accomplished if they wish to survive. As the three begin playing to determine how they can get back home, Ryouhei finds himself feeling alive for the very first time in his life.

[Written by MAL Rewrite]"
,頭文字D to the Next Stage ～プロジェクトDへ向けて～,Special,1,Finished Airing,"Mar 22, 2003",,"OB Planning, Fuji TV",add some,add some,Manga,"Action, Cars, Sports, Drama, Seinen",1 hr. 10 min.,PG-13,"7.51, 2499",7399,1,"A special that comes with the Fourth Stage DVD-BOX. It is comprised of a recap from First Stage to Third Stage, along with staff commentary and sneak preview of the making of the Fourth Stage."
Kakuriyo Bed and Breakfast for Spirits,かくりよの宿飯,TV,26,Finished Airing,"Apr 2, 2018 to Sep 24, 2018",Mondays at 22 30 (JST),"flying DOG, Kadokawa",Funimation,Gonzo,Novel,"Demons, Drama, Romance, Supernatural",23 min. per ep.,PG-13,"7.51, 29753",92016,855,"Female college student Aoi inherited her deceased grandfather's ability to see ayakashi. One day, while Aoi is feeding some ayakashi, a demon appears! He declares that Aoi's grandfather owed a great debt, and as compensation, Aoi must marry the demon! Aoi refuses, and decides to pay off the debt by working.

(Source: MU)"
,からかい上手の高木さん ウォータースライダー,OVA,1,Finished Airing,"Jul 12, 2018",,add some,add some,Shin-Ei Animation,Manga,"Slice of Life, Comedy, Romance, Shounen",23 min.,PG-13,"7.51, 27272",52473,129,Special episode bundled with the 9th volume of the manga based on Chapter 57-59.
,みなみけ べつばら,OVA,1,Finished Airing,"Jun 23, 2009",,add some,add some,Asread,Manga,"Comedy, Slice of Life",25 min.,PG-13,"7.51, 14147",26768,14,"Valentine's Day is approaching; Hosaka is still trying to express his love to Haruka by cooking, cross-dressing Mako-chan fears to be found out, Kana-""sensei"" teaches the other girls how to ""win"" Valentine's Day, and Fujioka is desperately trying to receive Kana's chocolate."
My Sister Momoko,もも子、かえるの歌がきこえるよ。,Movie,1,Finished Airing,"Jul 23, 2003",,Magic Bus,add some,add some,Book,"Drama, School, Slice of Life",1 hr. 19 min.,G,"7.51, 944",2924,15,"Momoko, who attends a special school, is both mentally and physically disabled. Every morning she becomes peevish because she can't go to the ordinary school with her twin brother Riki. Her family soothes Momoko by singing her favorite song ""The Song of Frogs.""

One day, Momoko shouts encouragement to Riki who's playing dodgeball at an open classroom day and Riki's team wins the game. Ryuji, whose team lost the game, is not impressed and demands that Riki stop bringing his 'idiot sister' to school. Riki totally loses control and hits Ryuji with all his might.

The following year, an experiment in integrated education is implemented and Momoko begins to attend Riki's school. Unfortunately, her physical condition takes a turn for the worse and she's sent to a hospital. Riki and all her classmates want to cheer her up and they set a goal of winning a relay race so that they would be able to tell Momoko the good news. Meanwhile, the fastest sprinter, Ryuichi, insists that he won't be taking part in the race.

(Source: Eleven Arts)"
