name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Prefectural Earth Defense Force,県立地球防衛軍,OVA,1,Finished Airing,"Mar 21, 1986",,OB Planning,ADV Films,Gallop,Manga,"Action, Sci-Fi, Adventure, Comedy, Shounen",50 min.,PG-13,"6.15, 767",2128,0,"Telegraph Pole Society, a mysterious group, is planning to conquer the world. The principal of the local high school forms a Defense Force by recruiting students from school: Shogi Morita, Kuho Tasuke, and Akiko Ifukube. Meanwhile the high school crazy scientist, Dr. Inogami, has turned a local boy, Kami Sanchin, into a cyborg. They might just defeat the Telegraph Pole Society with the help of the cyborg, or maybe not...

(Source: AnimeNfo)"
,奇異太郎少年の妖怪絵日記 女難の祭日,Special,1,Finished Airing,"Jan 27, 2017",,add some,add some,Creators in Pack,Web manga,"Comedy, Ecchi, Supernatural",4 min.,PG-13,"6.15, 532",2890,0,"An unaired episode 13 of Kiitarou Shounen no Youkai Enikki included on the DVD/BD release. Kiitarou runs into typical ecchi manga tropes due to Lucky Eros albeit he doesn't feel ""lucky"" and tries to avoid everything happening between him and the female youkai."
,キン肉マン 正義超人ＶＳ古代超人,Movie,1,Finished Airing,"Mar 16, 1985",,add some,add some,Toei Animation,Manga,"Action, Comedy, Sports, Shounen",45 min.,PG-13,"6.15, 146",612,0,"While Kinnikuman is on vacation with Mari-san's kindergarten class at Easter Island, the young wheelchair-bound Kouichi-kun laments being with an idiot like Kinnikuman, preferring to instead be with his favorite Seigi Choujin Buffaloman. Meanwhile, the other Seigi Choujins are also vacationing at ancient landmarks.

(Source: Wikipedia)"
Fox Fears,きつね憑き,Movie,1,Finished Airing,2015,,Geidai Animation,add some,add some,Original,Drama,7 min.,G,"6.15, 222",404,0,"In the evening of a village festival, a young boy named Bunroku goes to the festival with his friend and visits a clog shop on the way. There he learns an old superstition about the fox.

(Source: haff.nl)"
,琴浦さん 春香の部屋,ONA,6,Finished Airing,"Dec 7, 2012 to Jan 11, 2013",,"AIC, KlockWorx, flying DOG",add some,AIC Classic,Unknown,"Comedy, School",2 min. per ep.,PG-13,"6.15, 7031",18469,14,Mini episodes of Kotoura-san introducing each of the series' characters.
,新機動戦記ガンダムW Frozen Teardrop ピクチャードラマ,Special,1,Finished Airing,"Jan 29, 2014",,Sotsu,add some,Sunrise,Unknown,"Action, Mecha, Sci-Fi",16 min.,PG-13,"6.15, 1010",2957,5,"Special included in the second of two remastered Gundam Wing Blu-ray boxes based on the novel series Gundam Wing Frozen Teardrop

(Source: ANN)"
Batman Ninja,ニンジャバットマン,Movie,1,Finished Airing,"Jun 15, 2018",,add some,Warner Bros. Japan,Kamikaze Douga,Other,"Action, Martial Arts, Samurai",1 hr. 25 min.,PG-13,"6.15, 18986",37395,74,"Batman Ninja takes a journey across the ages as Gorilla Grodd's time displacement machine transports many of Batman's worst enemies to feudal Japan—along with the Dark Knight and a few of his allies. The villains take over the forms of the feudal lords that rule the divided land, with the Joker taking the lead among the warring factions. As his traditional high-tech weaponry is exhausted almost immediately, Batman must rely on his intellect and his allies—including Catwoman and the extended Bat-family—to restore order to the land, and return to present-day Gotham City.

(Source: Warner Bros.)"
Superbook 2,パソコントラベル探偵団,TV,26,Finished Airing,"Apr 4, 1983 to Sep 26, 1983",Unknown,add some,add some,Tatsunoko Production,Original,"Kids, Adventure, Historical, Sci-Fi",24 min. per ep.,PG,"6.15, 276",894,2,"The book fell onto a computer keyboard, giving anybody the ability to see into the past from Sho's home via the monitor. Ruffles, Chris' dog, managed to get lost in time, prompting Zenmaijikake and Sho's cousin Hisashi to search for her. Sho and Azusa kept watch and control of the computer from the present. The older children also had a hard time trying to keep what happened a secret from Sho's parents.

(Source: Wikipedia)"
,プラスチックリトル,OVA,1,Finished Airing,"Mar 21, 1994",,"KSS, Movic, Sony Music Entertainment",ADV Films,animate Film,Original,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",45 min.,R+,"6.15, 5266",11755,10,"Set on the planet Yietta, whose colonists make their living by exploiting the planet's unique liquid-gas oceans, Plastic Little begins as the Yietans are finally about to pay off their debts to the Galactic Federation. Unfortunately, there are those who would rather not let Yietta slip through their fingers...

Enter Tita, 17 year old captain of the Cha Cha Maru. Together with her crew, Tita specializes in capturing Yietta's exotic life forms for intergalactic pet shops, but through plain bad luck she finds herself, instead, at the core of a sinister plot to take over Yietta! By rescuing 16 year old Elysse from the very clutches of the military, Tita puts the lives of both herself and her crew in mortal peril... but a girl's got to do what a girl's got to do!

As the plotters mobilize their forces in a desperate bid to retrieve Elysse, whom they believe possesses a vital computer code, Tita must play a dangerous game of tag with an entire army of professional killers! It's Cat and Mouse on a planetwide scale, with one crucial difference: Mice don't shoot back, but Tita's does!

(Source: AnimeNfo)"
RG Veda,聖伝,OVA,2,Finished Airing,"Jun 1, 1991 to Jun 21, 1992",,"KSS, Movic, Sony Music Entertainment",Central Park Media,animate Film,Manga,"Adventure, Drama, Fantasy",45 min. per ep.,PG-13,"6.15, 2965",6942,14,"The fearsome warrior Taishaku-ten rebelled against the world-ruling gods three hundred years ago and began his own oppressive reign. His dominion remained unchecked for years—until one day, the blind prophet Kuyou prophesied that warriors known as the Six Stars and a child of the vanished race called Ashura would defeat Taishaku-ten. 

Ashura, marked by his pointed ears and golden eyes; Yasha-ou, a robust warrior; and four other Stars prepare to challenge Taishaku-ten. In order to do so, they must journey across tarnished landscapes and battle monstrous demons that have plagued the land. But as the wheels of fate turn, Ashura and Yasha-ou must find the sixth Star before it is too late. 

[Written by MAL Rewrite]"
