name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Nadia Secret of Blue Water,ふしぎの海のナディア,TV,39,Finished Airing,"Apr 13, 1990 to Apr 12, 1991",Fridays at 19 30 (JST),"NHK, Sogo Vision","ADV Films, Sentai Filmworks",Gainax,Original,"Adventure, Comedy, Historical, Romance, Sci-Fi",25 min. per ep.,PG-13,"7.54, 14056",47711,402,"In 1889, the world is on the pinnacle of great discoveries in technology. In mankind's grasp for the future, a sinister foe known only as Gargoyle, obsessed with restoring the former Atlantean empire to the glory it once held, begins his plans to take over the world. Nadia, with the help of a young inventor, Jean Roque Lartigue, and Captain Nemo of the submarine Nautilus, must fight to save the world from Gargoyle and Neo-Atlantis. Based on the Novel '20,000 Leagues Under the Sea' by Jules Verne.

(Source: ANN) "
Golgo 13,ゴルゴ13,TV,50,Finished Airing,"Apr 12, 2008 to Mar 28, 2009",Unknown,"TV Tokyo, Sotsu, Half H.P Studio",Sentai Filmworks,The Answer Studio,Manga,"Action, Adventure, Drama, Thriller, Seinen",24 min. per ep.,R+,"7.54, 7949",32353,190,"Golgo 13 is not his real name. Then again, neither is Duke Togo, Tadashi Togo, or any number of the aliases he goes by. A man of mystery, not even the world’s most prominent intelligence agencies can determine who Golgo really is, or just where he came from. But all agree that his skills are nothing short of legendary.

Armed with a custom M16, Golgo is willing to take any job for any agency, from the FBI to the KGB. He has completed every contract he has ever taken and will work for anyone who can meet his price. He is both the greatest weapon and the greatest threat to any nation; no one is safe once they are in Golgo’s sights."
Guilty Crown,ギルティクラウン,TV,22,Finished Airing,"Oct 14, 2011 to Mar 23, 2012",Fridays at 01 15 (JST),"Aniplex, Dentsu, Movic, Fuji TV, Fujipacific Music",Funimation,Production I.G,Original,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",24 min. per ep.,R,"7.54, 465865",905567,17179,"Japan, 2039. Ten years after the outbreak of the ""Apocalypse Virus,"" an event solemnly regarded as ""Lost Christmas,"" the once proud nation has fallen under the rule of the GHQ, an independent military force dedicated to restoring order. Funeral Parlor, a guerilla group led by the infamous Gai Tsutsugami, act as freedom fighters, offering the only resistance to GHQ's cruel despotism.

Inori Yuzuriha, a key member of Funeral Parlor, runs into the weak and unsociable Shuu Ouma during a crucial operation, which results in him obtaining the ""Power of Kings""—an ability which allows the wielder to draw out the manifestations of an individual's personality, or ""voids."" Now an unwilling participant in the struggle against GHQ, Shuu must learn to control his newfound power if he is to help take back Japan once and for all.

Guilty Crown follows the action-packed story of a young high school student who is dragged into a war, possessing an ability that will help him uncover the secrets of the GHQ, Funeral Parlor, and Lost Christmas. However, he will soon learn that the truth comes at a far greater price than he could have ever imagined.

[Written by MAL Rewrite]"
GUNDAM BUILD DIVERS Re RISE,ガンダムビルドダイバーズRe RISE,ONA,13,Finished Airing,"Apr 9, 2020 to Aug 27, 2020",,"Sunrise, Sotsu",add some, Sunrise Beyond,Original,"Action, Sci-Fi, Mecha",24 min. per ep.,G,"7.54, 2065",4944,26,"A beam of light, fired from an orbital satellite at the end of their fierce battle, forced Hiroto and his teammates to face the possibility that the planet Eldora where they have been battling doesn't just exist within the network game Gunpla Battle Online (GBN), but is part of the real world. For a time, this realization brought the Build Divers to a halt.
However, their bond with Freddie and the other people of Eldora, who fought with them against the One-eyes, brings Hiroto, Kazami, May, and Parviz back together again. To find Masaki Shido, the Diver whose consciousness is still trapped on Eldora... To discover the true nature of Alus, the mysterious leader of the One-eyes... And most of all, to save Freddie and their other precious comrades. There is still a remaining ""mission"" they must clear on Eldora. With the power of their newly built Gunpla, the true battle of the second Build Divers will now begin.

(Source: Official Site)"
,ハクメイとミコチ 「ネジとベッド と 囲炉裏と博打」,Special,1,Finished Airing,"Jun 27, 2018",,add some,Sentai Filmworks,Lerche,Manga,"Slice of Life, Fantasy, Seinen",24 min.,PG-13,"7.54, 2484",6241,8,Special episode included in the second Blu-ray/DVD volume.
Looking Up At The Half-Moon,半分の月がのぼる空,TV,6,Finished Airing,"Jan 13, 2006 to Feb 24, 2006",Unknown,"Pony Canyon, Dream Force","Nozomi Entertainment, Crimson Star Media",Group TAC,Light novel,"Comedy, Drama, Romance",24 min. per ep.,PG-13,"7.54, 43104",86207,470,"After contracting hepatitis A, Ezaki Yuuichi has been confined to a hospital, away from his friends and family, much to his displeasure. To relieve his boredom, he has taken to sneaking out of the hospital, usually putting himself on the receiving end of a beating from his nurse. Upon meeting a girl his age also staying in the hospital, he is immediately captivated by her beauty. Akiba Rika's personality is not quite as captivating as her beauty however. In fact, she is rather selfish, moody, and bossy. But as the two spend more time with each other, they become closer, sharing the ordinary joys and trials of a budding teenage romance, even when darkened with impending tragedy—for Rika's condition does not leave her much longer to live.

[Written by MAL Rewrite]"
Hello!! KINMOZA!,ハロー!!きんいろモザイク,TV,12,Finished Airing,"Apr 6, 2015 to Jun 22, 2015",Mondays at 00 00 (JST),"Genco, flying DOG, Showgate",Sentai Filmworks,Studio Gokumi,4-koma manga,"Slice of Life, Comedy, School, Seinen",23 min. per ep.,PG-13,"7.54, 29873",63780,261,"Although learning different languages continues to be an interest for Shinobu and her friends, the new school year brings unexpected difficulties. Not only is there always something new and different to distract them from their studies, but Alice and Yoko also are having trouble adjusting to being in a different class from Shinobu and Aya.

Meanwhile, Karen isn't getting along at all with her new homeroom teacher, and it doesn't help that the teacher is having trouble figuring out how to make herself seem friendlier to her students as well. Craziness may ensue, but sometimes, all it takes is the right mutual experience to bring everyone together.

While some of those experiences may not be as well-thought-out as others (like when Alice and Aya act like juvenile delinquents to seem more grown up), the gang's new adventures are certain to warm everyone's heart as the fun and friendships keep growing in HELLO!! KINMOZA!

(Source: Sentai Filmworks)"
,ひだまりスケッチ 特別編,Special,2,Finished Airing,"Oct 18, 2007",,Lantis,Sentai Filmworks,Shaft,4-koma manga,"Slice of Life, Comedy, School, Seinen",24 min. per ep.,PG-13,"7.54, 9842",17641,9,Sequel of the Hidamari Sketch TV series.
Fox Spirit Matchmaker 5th Season,狐妖小红娘 千颜,ONA,15,Finished Airing,"Feb 24, 2017 to Jun 2, 2017",,Tencent Animation & Comics,add some,Haoliners Animation League,Manga,"Comedy, Historical, Supernatural, Romance",15 min. per ep.,PG-13,"7.54, 1775",5388,8,The 5th season of Huyao Xiao Hongniang.
InuYasha the Movie 4 Fire on the Mystic Island,犬夜叉 紅蓮の蓬莱島,Movie,1,Finished Airing,"Dec 23, 2004",,add some,Viz Media,Sunrise,Manga,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",1 hr. 27 min.,PG-13,"7.54, 39617",72188,210,"The mysterious island of Houraijima has reappeared after 50 years, and with its reappearance has brought the attack of four gods, the Shitoushin, who have their eyes set on the powers that protect and sustain the island. Now it's up to Inuyasha and his friends, along with Sesshoumaru, to find a way to defeat the powerful Shitoushin. 

(Source: ANN) 
"
