name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,ウモ,Music,1,Finished Airing,2007,,add some,add some,add some,Unknown,Music,3 min.,PG,"5.25, 117",214,0,Music video by Shoji Goto.
,技の旅人,Movie,1,Finished Airing,"Jul 2, 2011",,add some,add some,add some,Unknown,"Adventure, Fantasy",31 min.,None,"5.25, 210",779,2,"Humans acquired a perfect source of energy called ""Patia"", which brought self-sufficiency in food and fuel to all the people in the world. Trade and transportation began to diminish and finally the advance of the civilization terminated. Now the genetically modified plants cover almost all of the lands on earth and obstruct travelers.

Cient, the leader of a fortress city, sets out on a trip to excavate the lost technology ""Patia"" with his daughter Ruri. When Ruri gets separated from her father, a giant humanoid weapon of the old age attacks her. Ruri is saved by a girl named Tekuni who is traveling around the world training as a ""Wazabito"" fighter."
Odin Starlight Mutiny,オーディーン・光子帆船スターライト,Movie,1,Finished Airing,"Aug 10, 1985",,add some,Central Park Media,"Toei Animation, Studio World",Original,"Action, Sci-Fi, Adventure, Space, Drama",2 hr. 19 min.,PG-13,"5.24, 948",2528,4,"In the year 2099, mankind has colonized parts of the Solar System thanks to the evolution of space travel. To venture further beyond what man has accomplished, the space vessel Starlight is launched. After rescuing a mysterious girl from a wreckage near the asteroid fields, the crew of the Starlight plot a perilous journey towards the Canopus system in search of the planet known only as ""Odin"" - the possible key to all forms of life. 

(Source: ANN)"
Pikotaro's Lullaby La La By (Web),ピコ太郎のララバイラーラバイ,ONA,3,Finished Airing,"Jul 17, 2017 to Jul 26, 2017",,add some,add some,DLE,Original,"Comedy, Parody",2 min. per ep.,G,"5.24, 871",1507,2,"Pikotaro breaks new ground. Drawing inspiration from illustrations by director Taniguchi, he does the unthinkable: three-minute, scriptless fairy tale anime. Pikotaro is presented with classics loved around the world, including The Little Match Girl, Cinderella, and The Ugly Duckling. The mad genius who took the world by storm returns to bring you unique bedtime stories certain to rock you into absurd sleep.

(Source: Crunchyroll)"
,ロバちょっとすねた,Music,1,Finished Airing,"Apr 3, 1983",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,"5.24, 133",255,0,"A music video for the song by Agnes Chan that was featured on NHK's Minna no Uta program.

A boy needs to deliver good and uses his donkey. But it gets sulky easily so he ends up bending over backwards to its whims. "
,スキージャンプ・ペア ~Road to TORINO 2006~,Movie,1,Finished Airing,"Jan 28, 2006",,add some,add some,add some,Unknown,"Comedy, Sports",4 min.,G,"5.24, 155",370,1,"A CG animated film by Riichiro Mashima.

A new breed of ski jumping has been born: pair ski jumping! This is a promotional movie for the new sport using CG graphics to demonstrate its possibilities.

"
Ladybirds' Requiem,てんとう虫のおとむらい,Movie,1,Finished Airing,2006,,add some,add some,add some,Original,"Music, Dementia",5 min.,G,"5.24, 265",495,2,"The story of the animation begins from a girl, named Eiko, mistakenly killing two ladybirds. From this incident, the girl's guilt swells up to create an illusion of seeing a button of her blouse as ladybirds, and fears for a feeling towards an existence of numerous selves in some other places. Being submerged in such continuous wave of guilt and fear, she keeps sewing hundreds of buttons to inside of her skirt.

(Source: Official Website)"
,The Baby Birds of Norman McLaren,Movie,1,Finished Airing,2014,,Mirai Film,add some,add some,Unknown,Music,3 min.,G,"5.24, 252",452,0,"Celebrating the 100th year of birth of Norman McLaren, this short animation is set to the song ""Poker"" by Shugo Tokumaru and is the ""sister piece"" to its music video, also animated by Mirai Mizue and Yukie Tanauchi. It was made as part of the NFB ""Wall-to-Wall"" contest."
Violence Jack Slumking,バイオレンス ジャック 〜ハーレム・ボンバー編〜,OVA,1,Finished Airing,"Jun 5, 1986",,"Production Reed, Dynamic Planning, SOEISHINSHA",Discotek Media,add some,Unknown,"Action, Drama, Horror",37 min.,R+,"5.24, 4326",9001,12,"Kanto Hell Earthquake has demolished the metropolitan completely. After the earthquake, Slum King is kidnapping girls and sell them as sex slaves. Mari is wandering on the devastated field looking for her lover, Ken. But she is also kidnapped by them. While she is tortured and trained as a sex slave, Ken saves her. Ken has become the member of Slum King. The king offers condition to him; in return for releasing her, he has to kill Violence Jack. 

(Source: AniDB)"
,BOX,Movie,1,Finished Airing,1982,,add some,add some,add some,Original,Dementia,7 min.,G,"5.24, 180",379,0,Film by Takashi Ito.
,クリーニングスイッチ,Music,1,Finished Airing,"Aug, 2008",,add some,add some,add some,Original,Music,3 min.,G,"5.24, 103",179,0,"Music video for the song Cleaning Switch by Tripshots that was originally shown at the Sendai Hatsune Miku Music Festival ""Seniku"". "
,Dimensionハイスクール,TV,11,Finished Airing,"Jan 10, 2019 to Mar 21, 2019",Thursdays at 22 00 (JST),"Polygon Pictures, Polygon Magic",Sentai Filmworks,add some,Original,School,10 min. per ep.,PG-13,"5.24, 1457",8307,16,"The high school boys transferred to an anime world while they are in cramming school. Since then, they start school life in the anime world they transferred in. 

(Source: MAL News)"
,gene,Music,1,Finished Airing,"Jan 6, 2010",,Space Shower Music,add some,add some,Music,Music,5 min.,G,"5.24, 117",211,1,"A music video for Sleep Warp's song ""gene"". "
,いじめ 〜いけにえの教室〜,OVA,1,Finished Airing,"Feb 3, 2012",,Shogakukan-Shueisha Productions,add some,SynergySP,Manga,"Drama, Shoujo",14 min.,PG-13,"5.24, 802",1431,1,The March issue of Shogakukan's Ciao shoujo magazine bundled a DVD with a special anime of Igarashi Kaoru's Ijime manga.
You Just Decided,君はそう決めた,Music,1,Finished Airing,"Nov 15, 2011",,add some,add some,add some,Unknown,Music,5 min.,G,"5.24, 117",230,0,"An animated music video for Yura Yura Teikoku's song ""Kimi wa Sou Kimeta""."
,コロは屋根のうえ,Music,1,Finished Airing,"Dec 1, 1986",,NHK,add some,add some,Original,"Music, Kids",2 min.,G,"5.24, 135",261,0,"A music video for the song by Taeko Oonuki that was featured on NHK's Minna no Uta program.

A child dreams about what the neighborhood dog does."
,こわぼん,TV,13,Finished Airing,"Oct 4, 2015 to Dec 27, 2015",Sundays at 01 42 (JST),add some,add some,ILCA,Original,Horror,3 min. per ep.,PG-13,"5.24, 10501",28847,23,"In today's world full of wondrous technological innovation, the unnatural and mysterious sometimes appear even more horrifying than usual. But despite how far society has advanced, the fear of the unknown always remains. The unfortunate participants in Kowabon find themselves in such a predicament, experiencing the supernatural through their everyday technology. From a frightening sight caught on a parking garage camera to a video chat that takes an unexpected turn, the victims struggle to escape that which haunts them. However, what awaits these doomed souls may be a fate even worse than death...

[Written by MAL Rewrite]"
At the Circus,見世物見物,Movie,1,Finished Airing,1931,,add some,add some,add some,Original,Kids,2 min.,G,"5.24, 138",255,0,Two girls were watching a street performer. The girls sang out loud and the performer brought them up front so that they could sing for the audience.
,なんだろう,Special,1,Finished Airing,"Nov 1, 1992",,add some,add some,Studio Ghibli,Unknown,Comedy,1 min.,PG,"5.24, 1287",2603,0,"A short TV advertising spot featuring a small green pig with enormous eyes. 

The title Nandarou implies that even its creators didn't really know what kind of creature it was supposed to be. However, NTV (Nihon TV) chose it as their station's mascot. 

(Source: ANN, Nausicaa.net) "
Abstract feat. Alkama,个乃ち七允ムく七 (Abstract) feat. Alkama,Movie,1,Finished Airing,"Aug 19, 2017",,add some,add some,add some,Original,Dementia,2 min.,G,"5.23, 213",481,0,"Abstract stop-motion short film using ""lightning doodles"" by Tochka."
,ADOBE STUDENT AND TEACHER EDITION,Special,1,Finished Airing,"Dec, 2009",,add some,add some,Saigo no Shudan,Original,Dementia,31 sec.,G,"5.23, 121",218,3,"Saigo no Shudan's earliest work, it is a commercial for Adobe's Student and Teacher Edition software. Though it is unknown if Saigo no Shudan created it as an example for their portfolio or if Adobe actually paid for their animation services."
Alluptoyou,Alluptoyou,Music,1,Finished Airing,"Oct 12, 2016",,add some,add some,add some,Original,Music,2 min.,G,"5.23, 136",256,1,"Official music video for Mndsgn's song Alluptoyou also released on their ""Body Wash"" album."
Beachside Lover,Beachside Lover,Music,1,Finished Airing,"Sep 5, 2016",,add some,add some,add some,Original,Music,3 min.,G,"5.23, 103",181,0,Official music video for the international multinational band The Hotpantz' song Beachside Lover. 
,超亜空間防壁チーズ・ナポリタン,ONA,1,Finished Airing,"Dec 29, 2013",,Khara,add some,add some,Unknown,Music,2 min.,PG-13,"5.23, 510",1110,0,"GMO Internet's full 3D CG two-minute anime special featuring its two female mascots. The video features the image song ""Up To You"" by Maaya Uchida and Sumire Uesaka.

(Source: ANN)"
,デジタル・デビル物語〈ストーリ〉 女神転生,OVA,1,Finished Airing,"Mar 25, 1987",,"Movic, Tokuma Shoten, Tokuma Japan",add some,animate Film,Light novel,"Adventure, Mystery, Horror, Demons, Psychological, Supernatural, Drama, Fantasy, School",45 min.,R,"5.23, 2743",5490,8,"Akemi Nakajima, is a high school student with a genius talent for computer programming. 
One day, Yumiko Shirasagi is transferred to the same class as him. She feels she knows Nakajima from somewhere, but doesn't try to deal with it. After school, Nakajima and a couple of classmates held a ceremony to summon the devil. Nakajima summons the devil Loki on the computer display while presenting a female offering. What will happen to Yumiko, who witnessed the scene?

(Source: Official site, edited)"
Hakyu Hoshin Engi Recap,覇穹 封神演義,Special,1,Finished Airing,"Apr 27, 2018",,add some,add some,C-Station,Manga,"Adventure, Demons, Fantasy, Shounen, Supernatural",23 min.,PG-13,"5.23, 338",942,0,Recap episode of Hakyuu Houshin Engi.
Ninja Resurrection,魔界転生,OVA,2,Finished Airing,"Feb 27, 1998 to Mar 27, 1998",,add some,ADV Films,Phoenix Entertainment,Novel,"Action, Supernatural, Samurai, Historical",40 min. per ep.,R+,"5.23, 2914",5826,7,"Get ready for a nightmarish journey through faith and betrayal as the infamous Jubei Yagyu wields his deadly blades against the forces of good and evil alike. In an orgy of unbelievable savagery, the armies of the Shogun give no quarter as they ruthlessly slaughter their enemies. Trapped on the rocky isthmus of Amakusa, the faithful await divine aid as the demon stirs in their midst. Desperate for vengeance, a Child of Heaven becomes the emissary of Hell.

Tortured by visions of Amakusa's final hour, legendary swordsman Jubei Yagyu returns to his ancestral home seeking respite from the bloody duties of a feudal retainer. Life in the village of Yagyu possesses a serenity ill-befitting days of armed rebellion and unholy alliance. For Jubei the tranquility is far too transparent, and soon, chilling rumors reach him. Four dead heroes renew their claim to life, feeding on the fear and violence of the age. Forced to take up the sword once more, Jubei returns to the path of vengeance and damnation in Ninja Resurrection!

(Source: DVD cover)"
,迷elleオトコノ娘,OVA,1,Finished Airing,"Nov 26, 2010",,add some,add some,Actas,Unknown,"Comedy, School",5 min.,PG-13,"5.23, 164",1220,0,"Located far from town, standing on a headland, is Ginga Private Academy. The school buildings are refined and graceful, and waterways wend through the grounds. It is a large facility with 600 students in primary, middle, and high school sections, all studying the performing arts.
One spring, a certain boy transfers in..."
,メグミとタイヨウII 果汁グミ Tweet Mystery 消えたサファイアロマンの謎,Special,1,Finished Airing,"Feb 24, 2012 to Mar 15, 2012",,add some,add some,"Madhouse, MAPPA",Original,Mystery,6 min.,G,"5.23, 209",742,0,"The ""Megumi and Taiyou II"" commercial centers on the mystery of Taiyou's missing ""Sapphire Roman""—a seedling for grapes of ""legendary"" taste.

(Source: ANN)"
Butt Detective A Wind-Breaking Victory Dance,おしりたんてい「ププッとフムッとかいけつダンス」,Music,1,Finished Airing,"Dec 7, 2017",,add some,add some,Toei Animation,Picture book,"Comedy, Kids, Music",2 min.,PG,"5.23, 121",256,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,おとぎの国のBirthday,Music,1,Finished Airing,"Dec 1, 1988",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,"5.23, 122",261,0,Animated music video of a single released by Noriko Sakai in 1989.
,ポテッコベイビーズ,ONA,2,Finished Airing,"May 17, 2010 to Sep 4, 2010",,add some,add some,Shin-Ei Animation,Original,Comedy,3 min. per ep.,G,"5.23, 144",338,0,Anime about potato characters.
