name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,チェブラーシカ,Movie,1,Finished Airing,"Dec 18, 2010",,add some,add some,add some,Book,Comedy,1 hr. 20 min.,G,"7.04, 385",1080,4,The stop-motion animated film based on Russia's Cheburashka character. 
,ちはやふる２　わがみよにふるながめせしまに,OVA,1,Finished Airing,"Sep 13, 2013",,VAP,add some,Madhouse,Manga,"Slice of Life, Comedy, School, Josei",22 min.,PG-13,"7.04, 16555",34147,34,The Mizusawa Karuta Club prepares for the cultural festival.
,映画 クレヨンしんちゃん 嵐を呼ぶ栄光のヤキニクロード,Movie,1,Finished Airing,"Apr 19, 2003",,TV Asahi,add some,add some,Manga,"Action, Adventure, Comedy, Seinen",1 hr. 30 min.,G,"7.04, 1326",2647,3,"A slapstick comedy going back to the basic, ""laughable"" style of the TV series. One day, the Nohara family was looking forward to having an ultra-rich yakiniku dinner, but they were put on the Wanted List on suspicion of heinous crimes because of a scheme of a mysterious organization named Sweet Boys. The Nohara family must run from Sweet Boys' pursuit but to eat yakiniku for dinner they need to stop escaping and decide to meet the boss of Sweet Boys, who is based in Atami (a hot spring/resort city in Shizuoka Prefecture).

(Source: Manabu Tsuribe)"
Dirty Pair With Love From the Lovely Angels,ダーティペア ラブリーエンジェルより愛をこめて,OVA,2,Finished Airing,"Jan 1, 1987",,Studio Nue,Nozomi Entertainment,Sunrise,Light novel,"Action, Adventure, Comedy, Police, Sci-Fi",23 min. per ep.,PG-13,"7.04, 1572",3939,3,"Released direct to video in Japan after the original TV series was canceled, this OVA is actually the final two episodes of the TV series."
,ギャラクシーエンジェル,TV,24,Finished Airing,"Apr 8, 2001 to Sep 30, 2001",Sundays at 00 30 (JST),"Bandai Visual, Broccoli, Studio Jack","Nozomi Entertainment, Bandai Entertainment",Madhouse,Game,"Comedy, Sci-Fi",13 min. per ep.,PG-13,"7.04, 9164",23449,182,"The Angel Brigade, an elite branch of the Transbaal Empire military, are assigned to search for The Lost Technology, mysterious items from the past that hold unknown powers. Led by the soon to retire Colonel Volcott O' Huey, the Angel Brigade travel to different planets using their specially designed Emblem Frame ships to search for Lost Technology. Unfortunately, they usually mess up somehow and end up getting into all kinds of weird and troublesome situations.

(Source: ANN)"
,働きマン,TV,11,Finished Airing,"Oct 13, 2006 to Dec 22, 2006",Fridays at 00 45 (JST),"Kodansha, Fuji TV, Sony Music Entertainment",Maiden Japan,Gallop,Manga,"Comedy, Drama, Romance, Seinen, Slice of Life",21 min. per ep.,PG-13,"7.04, 6200",20685,43,"Hiroko Matsukata is a woman who works for a magazine company. She puts all she has into her work, and is known as a strong, straight-forward working girl, who can at will turn herself into Hataraki man (working man) mode. Despite Hiroko's success at work, her life lacks romance. Even though a hard worker, she'd leave early anytime to go on a date. Too bad her boyfriend is even bigger a workaholic than Hiroko.

(Source: ANN)"
HeatGuy J Special,ヒートガイジェイ,Special,1,Finished Airing,"Sep 26, 2003",,Bandai Visual,"Funimation, Geneon Entertainment USA",Satelight,Original,"Action, Adventure, Mecha, Police, Sci-Fi",25 min.,PG-13,"7.04, 926",2214,1,"In the city of Judoh, Claire Leonelli has inherited leadership of the Mafia group ""Vampire"" following the death of his father. To keep Claire's and other criminal activities in check, the city's Bureau of Urban Safety has Special Services Division operative Daisuke Aurora and the super android codenamed ""J"" (whose identity is apparently kept in secrecy, as androids are banned in the city). With both of them around, crime now has little room to breathe in Judoh.

(Source: ANN)"
,狐妖小红娘 金晨曦,ONA,10,Finished Airing,"Jun 19, 2020 to Aug 14, 2020",,add some,add some,Haoliners Animation League,Manga,"Comedy, Historical, Supernatural, Drama, Romance",18 min. per ep.,PG-13,"7.04, 161",1019,1,The 9th season of Huyao Xiao Hongniang.
,仮面のメイドガイ,TV,12,Finished Airing,"Apr 6, 2008 to Jun 22, 2008",Unknown,"Geneon Universal Entertainment, Frontier Works, Rondo Robe, AT-X, KlockWorx, Kinyosha",Discotek Media,Madhouse,Manga,"Action, Comedy, Ecchi, Super Power",25 min. per ep.,R+,"7.04, 16141",35749,70,"Fujiwara Naeka is a typical 17-year-old high school student. Or so we thought. She's really one of two surviving heirs of a tycoon who has the right to inherit his mass fortune when she turns 18 in half a year. Fubuki, a young and beautiful maid, and Kogarashi, a big burly maid guy with a mask, have been assigned to keep Naeka and her brother Kousuke safe from those who would plot their demise, and to steal the fortune she would inherit.

(Source: AniDB)"
Kamisama Dolls,神様ドォルズ,TV,13,Finished Airing,"Jul 6, 2011 to Sep 28, 2011",Unknown,"TV Tokyo, Shogakukan-Shueisha Productions, Media Factory, Half H.P Studio, AT-X, flying DOG, Sony Music Communications",Sentai Filmworks,Brain's Base,Manga,"Action, Seinen, Supernatural",24 min. per ep.,R,"7.04, 26964",63771,87,"Kyouhei, after moving away to Tokyo from his old town to get away from the events that happened, is on a goukon with his friends, including his old neighbor, Shiba. After drinking for a whole night, he and Shiba discover a dead, bloody body in the elevator. He is told by his younger sister, Utao with her Kamisama Doll, that Aki, an old friend, and his Doll are the culprits responsible. "
