name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
SKET Dance,スケットダンス,TV,77,Finished Airing,"Apr 7, 2011 to Sep 27, 2012",Thursdays at 18 00 (JST),"TV Tokyo, Avex Entertainment, Dentsu",add some,Tatsunoko Production,Manga,"Comedy, School, Shounen",24 min. per ep.,PG-13,"8.26, 58509",177736,3002,"At Kaimei High School there is a special club dedicated to helping others known as the SKET Brigade. The brains of the group is Kazuyoshi ""Switch"" Usui, a tech-savvy otaku who speaks through speech synthesis software, while the brawn is provided by Hime ""Himeko"" Onizuka, the hockey stick-wielding girl once known as ""Onihime.""  And last but not least, their leader is Yuusuke ""Bossun"" Fujisaki, whose latent ability is evoked by his goggles, allowing him to summon the awesome power of extraordinary concentration.  

However, most of the school only know them as the club that handles odd jobs. Many of their days are spent in the clubroom slacking off, but when there is something to be done, they give their all to help others—usually in sincere, but unintentionally hilarious, ways. The SKET Brigade do all they can to provide support, kindness, encouragement, and troubleshooting to any students crazy enough to ask for their services.  

[Written by MAL Rewrite]"
A Certain Scientific Railgun T,とある科学の超電磁砲[レールガン]T,TV,25,Finished Airing,"Jan 10, 2020 to Sep 25, 2020",Fridays at 22 00 (JST),"Square Enix, Movic, AT-X, Warner Bros. Japan, NBCUniversal Entertainment Japan, Kadokawa",Funimation,J.C.Staff,Manga,"Action, Sci-Fi, Super Power",24 min. per ep.,R,"8.26, 32479",120867,3840,"The Daihasei Festival has begun, and that of course means that Tokiwadai Middle School—a prestigious all-girls' middle school—is competing too. Despite the participation of the ""Ace of Tokiwadai,"" Mikoto Misaka, the other students who are participating are still putting their utmost effort into winning, no matter how impossible the feat may seem against her might.

However, not all is fun and games. Due to the the festival, Academy City opens to the outside world, and various factions have begun plotting ways to infiltrate the city. Misaka appears to be on their radar, and as the festival proceeds, people lurking from the shadows begin to emerge...

Toaru Kagaku no Railgun T brings back the Tokiwadai Ace and her friends as they dive deeper into the dark side of Academy City. From terrorist attacks to ruthless underground projects, anything is possible in this city.

[Written by MAL Rewrite]"
Food Wars! The Second Plate,食戟のソーマ 弍ノ皿,TV,13,Finished Airing,"Jul 2, 2016 to Sep 24, 2016",Saturdays at 22 00 (JST),"Dentsu, Lantis, Mainichi Broadcasting System, KlockWorx, Showgate, Shueisha",Sentai Filmworks,J.C.Staff,Manga,"Ecchi, School, Shounen",24 min. per ep.,PG-13,"8.25, 450442",733427,3061,"The qualifiers of the Autumn Elections are now over, and only eight talented chefs remain. Now, they face off in one-on-one food wars, each with their own unique themes. Met with both new judges and new opponents all with their own specialties, Souma must stay on his toes if he hopes to make it to the top of both the Autumn Elections and Tootsuki Culinary Academy.

[Written by MAL Rewrite]"
,×××HOLiC・継,TV,13,Finished Airing,"Apr 4, 2008 to Jun 27, 2008",Unknown,"Hal Film Maker, TBS",add some,Production I.G,Manga,"Mystery, Comedy, Psychological, Supernatural, Drama",24 min. per ep.,PG-13,"8.25, 53990",112671,552,"Kimihiro Watanuki's life was never really normal. But in addition to his ability to see spirits, this sequel to xxxHOLiC finds him still slaving away for Yuuko, the bizarre owner of a strange shop, who promised to rid him of this ability. However, this otherworldly woman can only do so when he has worked enough to earn his wish. Such is the way for anyone who finds their way into the shop to have their request granted: a compensation equal to their wish must be paid. 

In this odd shop that straddles the world of the living and the dead, Watanuki finds himself doing household chores for the seemingly lazy Yuuko and her companions, while also helping out clients. Along with his classmates, supposed romantic rival Shizuka Doumeki and his crush Himawari Kunogi, Watanuki deals with the many misfortunes surrounding Yuuko's customers, as well as those that closely follow him and his friends.


[Written by MAL Rewrite]"
Chihayafuru,ちはやふる,TV,25,Finished Airing,"Oct 5, 2011 to Mar 28, 2012",Wednesdays at Unknown,"VAP, Nippon Television Network",Sentai Filmworks,Madhouse,Manga,"Drama, Game, Josei, School, Slice of Life, Sports",22 min. per ep.,PG-13,"8.25, 131453",329086,6676,"Chihaya Ayase, a strong-willed and tomboyish girl, grows up under the shadow of her older sister. With no dreams of her own, she is contented with her share in life till she meets Arata Wataya. The quiet transfer student in her elementary class introduces her to competitive karuta, a physically and mentally demanding card game inspired by the classic Japanese anthology of Hundred Poets. Captivated by Arata's passion for the game and inspired by the possibility of becoming the best in Japan, Chihaya quickly falls in love with the world of karuta. Along with the prodigy Arata and her haughty but hard-working friend Taichi Mashima, she joins the local Shiranami Society. The trio spends their idyllic childhood days playing together, until circumstances split them up.

Now in high school, Chihaya has grown into a karuta freak. She aims to establish the Municipal Mizusawa High Competitive Karuta Club, setting her sights on the national championship at Omi Jingu. Reunited with the now indifferent Taichi, Chihaya's dream of establishing a karuta team is only one step away from becoming true: she must bring together members with a passion for the game that matches her own.

[Written by MAL Rewrite]"
Detective Conan The Jet Black Chaser,名探偵コナン漆黒の追跡者(チェイサー),Movie,1,Finished Airing,"Apr 18, 2009",,"Shogakukan-Shueisha Productions, TMS Entertainment",add some,Tokyo Movie Shinsha,Manga,"Action, Police, Mystery, Shounen",1 hr. 51 min.,PG-13,"8.25, 24149",42962,68,"Kudou Shinichi is living his life as Edogawa Conan, but those days seem like they might end pretty soon. The Black Syndicate is coming dangerously close to learning the truth about Shinichi having survived. Conan and everybody around him may end up dead if he doesn't manage to find Irish—a member of the Black Organization who has infiltrated the police forces, currently investigating a big serial murder case."
Kaiji Against All Rules,逆境無頼カイジ 破戒録篇,TV,26,Finished Airing,"Apr 6, 2011 to Sep 28, 2011",Wednesdays at 00 59 (JST),"VAP, Nippon Television Network",add some,Madhouse,Manga,"Game, Psychological, Thriller, Seinen",24 min. per ep.,R,"8.25, 71530",131864,1977,"Owing to an increasing debt, Kaiji Itou ends up resuming his old lifestyle. One day, while walking on the street, he stumbles upon Yuuji Endou, who is hunting Kaiji due to the money he owes to the Teiai Group. Unaware of this, Kaiji eagerly follows Endou, hoping for a chance to participate in another gamble, but soon finds out the loan shark's real intentions when he is kidnapped.

Given that Kaiji is unable to pay off his huge debt, the Teiai Group instead sends him to work in an underground labor camp. He is told that he will have to live in this hell for 15 years, alongside other debtors, until he can earn his freedom. His only hope to put an early end to this nightmare is by saving enough money to be able to go back to the surface for a single day. Once he is there, he plans to obtain the remaining money needed to settle his account by making a high-stakes wager. However, as many temptations threaten his scarce income, Kaiji may have to resort to gambling sooner than he had expected.

[Written by MAL Rewrite]"
,頭文字 Final Stage,TV,4,Finished Airing,"May 16, 2014 to Jun 22, 2014",Unknown,Avex Entertainment,add some,SynergySP,Manga,"Sports, Cars, Seinen",27 min. per ep.,PG-13,"8.25, 39887",78201,509,"After defeating every racing team in the prefecture, everything comes down to one last race. Takumi Fujiwara has never lost a race, but when his opponent is also using an AE86, it turns into a battle of the AE86. Will Project D succeed in the final and most difficult race of Initial D?"
Kiki's Delivery Service,魔女の宅急便,Movie,1,Finished Airing,"Jul 29, 1989",,add some,"Walt Disney Studios, GKIDS","Studio Ghibli, Studio Hibari",Novel,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",1 hr. 45 min.,G,"8.25, 223788",349243,3392,"Kiki, a 13-year-old witch-in-training, must spend a year living on her own in a distant town in order to become a full-fledged witch. Leaving her family and friends, Kiki undertakes this tradition when she flies out into the open world atop her broomstick with her black cat Jiji.

As she settles down in the coastal town of Koriko, Kiki struggles to adapt and ends up wandering the streets with no place to stay—until she encounters Osono, who offers Kiki boarding in exchange for making deliveries for her small bakery. Before long, Kiki decides to open her own courier service by broomstick, beginning her journey to independence. In attempting to find her place among the townsfolk, Kiki brings with her exciting new experiences and comes to understand the true meaning of responsibility.

[Written by MAL Rewrite]"
,メジャー　（第4シリーズ),TV,26,Finished Airing,"Jan 5, 2008 to Jun 28, 2008",Unknown,NHK,add some,SynergySP,Manga,"Comedy, Drama, Shounen, Sports",24 min. per ep.,PG-13,"8.25, 31963",51109,197,"Having finished high school, Gorou Honda sets his sights on becoming a professional baseball player. His dreams are much more ambitious than becoming a Japanese Baseball League player, so he instead decides to move to the birthplace of his beloved sport, America, in order to play in the Major League.

However, Gorou finds that the Major League players are much faster, stronger, and more driven than he is. Nonetheless, he is eager to catch up with them. In order to do so, Gorou must first conquer the ranks of the Minor League, where numerous skilled players compete in the grueling rise to the Majors.

Gorou joins the Memphis Bats and learns that he will have to adapt to the stark differences of American culture and push himself to new extremes as his race to join the Major League begins.

[Written by MAL Rewrite]"
