name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Double Decker! Doug & Kirill,DOUBLE DECKER! ダグ＆キリル,TV,13,Finished Airing,"Sep 30, 2018 to Dec 23, 2018",Sundays at 22 30 (JST),Lantis,Funimation,Sunrise,Original,"Action, Sci-Fi, Comedy, Police",24 min. per ep.,R,"6.89, 9506",29832,79,"The once peaceful city-state of Lisvalletta has found itself beset by a dangerous new drug called Anthem. The side effects of the drug allow the user to enter a state of Overdrive, wherein they mutate into superpowered beasts with inhuman abilities. With the police powerless to stop this new threat, the responsibility falls upon the Special Crime Investigation Unit SEVEN-O. To offset the dangers of this work, the investigators work under the patented ""Double Decker"" system, which requires them to team up in ""buddy cop"" pairs.

As a child, average police officer Kirill Vrubel fantasized about being a hero who would save his school from a random terrorist attack. His chance to be a hero arrives when his landlady blackmails him into searching for her lost cat. Upon arriving and falling asleep in an abandoned warehouse, Kirill finds himself in the middle of a hostage situation involving an Anthem user. By teaming up with SEVEN-O detective Douglas ""Doug"" Bilingam, Kirill earns his spot as the newest member of SEVEN-O. Now, with the help of this secret organization, he may finally achieve his dream of becoming a hero.

[Written by MAL Rewrite]"
Dragon Ball Mystical Adventure,ドラゴンボール 摩訶不思議大冒険,Movie,1,Finished Airing,"Jul 9, 1988",,add some,Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",45 min.,PG-13,"6.89, 22809",42266,16,"Emperor Chiaotzu's wife has gone missing, and he is told by Master Shen that if he collects the seven dragon balls he can call upon the eternal dragon and wish for her return. Meanwhile, Goku and Krillin attend the World Martial Arts Tournament, which is hosted by the Emperor; Bora and his son Upa attempt to hide the dragon ball they found from the emperor's forces, which are under the control of the evil Shen and General Tao; and Bulma conducts her own search for the dragon balls with the help of Yamcha, Puar, and Oolong.

(Source: Written by page8701 from IMDB)"
,ドラゴンクエスト　ユア・ストーリー,Movie,1,Finished Airing,"Aug 2, 2019",,"Dentsu, Square Enix, Yomiuri Telecasting, Toho, Nippon Television Network, Amuse, Shimogumi, GYAO!, KDDI, Sapporo Television Broadcasting, Miyagi Television Broadcasting, Shizuoka Daiichi Television, Chukyo TV Broadcasting, Hiroshima Television, Fukuoka Broadcasting System, LINE Corporation, Yomiuri Shimbun, Abe Shuuji Jimusho, Culture Entertainment",add some,"Shirogumi, Robot Communications",Game,"Adventure, Comedy, Demons, Magic, Martial Arts, Fantasy",1 hr. 42 min.,PG,"6.89, 4840",9129,30,"Following in his father's footsteps, Luca must find the hero who wields the zenithian sword to save his mother from Ladja. Based on Dragon Quest V: Hand of the Heavenly Bride game's story.

(Source: Apple TV)"
,ドラゴノーツ-ザ・レソナンス- 孤島 -閉ざされた狂騒-,Special,1,Finished Airing,"Sep 24, 2008",,add some,Funimation,Gonzo,Original,"Action, Sci-Fi, Space, Romance, Mecha",23 min.,PG-13,"6.89, 3824",8497,2,An unaired 26th episode that will be in the final DVD.
,Fate/stay night,OVA,2,Finished Airing,"Jan 17, 2010",,add some,add some,Studio Deen,Visual novel,"Action, Supernatural, Magic, Romance, Fantasy, Shounen",1 hr. per ep.,PG-13,"6.89, 13587",34285,52,An edited and condensed version of the TV series.
,フルメタル・パニック！イントゥ・ザ・ブルー,Movie,1,Finished Airing,"Jan 20, 2018",,add some,add some,Gonzo,Light novel,"Action, Military, Sci-Fi, Comedy, Mecha",2 hr.,R,"6.89, 433",4351,5,"Shikidouji, the illustrator of Shoji Gatoh's Full Metal Panic! light novel series, revealed that production has been green-lit on a ""director's cut"" version of the first Full Metal Panic!! television anime series from 2002. The director's cut will consist of three films. The announcement does not state if the film trilogy will add new footage. 

(Source: ANN)"
,普通の女子校生が【ろこどる】やってみた。流川、案内してみた。,Special,1,Finished Airing,"Sep 24, 2014",,add some,add some,feel.,4-koma manga,"Slice of Life, Comedy, Seinen",23 min.,PG-13,"6.89, 4919",8784,3,"Unaired episode titled ""Nagarekawa, Annai Shite Mita."" bundled with the Volume 1 Blu-ray/DVD."
,ギャラクシーエンジェルS,OVA,1,Finished Airing,"Apr 23, 2004",,Bandai Visual,"Nozomi Entertainment, Bandai Entertainment",Madhouse,Unknown,"Sci-Fi, Comedy",24 min.,PG-13,"6.89, 682",1922,2,Galaxy Angel 3 TV special that contains 2 stories.
Girlish Number,ガーリッシュ ナンバー,TV,12,Finished Airing,"Oct 7, 2016 to Dec 23, 2016",Fridays at 02 28 (JST),"Frontier Works, TBS, DAX Production, ASCII Media Works, NBCUniversal Entertainment Japan, i0+, Medicos Entertainment, NichiNare",Sentai Filmworks,Diomedea,Original,Slice of Life,24 min. per ep.,PG-13,"6.89, 30184",87449,153,"College student Chitose Karasuma is determined not to do boring things as she enters the adult world. To this end, this bad-mannered beauty barges into a facility that trains would-be voice actors and actresses, somehow landing a job at ""Number One Produce,"" a seiyuu agency managed by her older brother, Gojou. In Chitose's mind, she's poised for greatness, but finds herself at a loss when she continues to only get minor roles. As she clashes with other girls in the agency, including a cunning airhead and a girl with a Kansai accent, Chitose is about to learn that there's more to succeeding in this competitive industry than she imagined.

(Source: ANN)"
Sadamitsu the Destroyer,破壊魔定光,TV,10,Finished Airing,"Jan 17, 2001 to Mar 21, 2001",Wednesdays at 18 30 (JST),Aniplex,"Media Blasters, NYAV Post",Studio Deen,Manga,"Action, Mecha, School, Sci-Fi, Seinen",22 min. per ep.,R,"6.89, 2001",4838,21,"Sadamitsu, a high-school delinguents turned to a masked-hero, while not dealing with his rocky relationship with the strong female protagonist, he puts on a motorcycle-helmet-like mask and becomes a semi-robotic superhero who fights. He is assisted by other possibly- mechanical creatures in order to save the earth from the invasion of 20,000,000 escaped alien convicts.

(Source: AniDB)"
