name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
The Demon Girl Next Door Minis,まちカドまぞく みに,ONA,36,Finished Airing,"Jun 24, 2019 to Sep 30, 2019",,Magic Capsule,Sentai Filmworks,AQUA ARIS,4-koma manga,Comedy,25 sec. per ep.,None,"5.89, 219",2181,1,Short specials uploaded to the official Twitter of the anime Machikado Mazoku and later bundled with the BD/DVD.
Mahou no Tenshi Creamy Mami Curtain Call,魔法の天使クリィミーマミ　カーテンコール,Music,1,Finished Airing,"Feb 1, 1986",,add some,add some,add some,Unknown,"Music, Comedy, Shoujo",45 min.,G,"5.89, 197",582,0,"A collection of music videos, some are new original songs, others are classics from the series."
,魔法使いTai! vs シャーマニックプリンセス,OVA,1,Finished Airing,1998,,Bandai Visual,NYAV Post,add some,Unknown,"Comedy, Magic, Fantasy",5 min.,PG-13,"5.89, 236",1304,4,"A parody-esque epilogue to both Shamanic Princess and Mahou Tsukai Tai!. 

As a marketing ploy back when Shamanic Princess was first released, buyers who purchased all six first edition LD's of both Shamanic Princess and Magic User's Club, and sent in their proof of purchases before a deadline received a special OVA entitled Shamanic Princess vs. Magic User's Club. It was never sold in stores and was a special omake by the series' creators to the fans. The OVA contains an epilogue to both series, which is fitting considering they both came out at the same time.

(Source: Wikipedia)"
,魔獣戦士ルナ・ヴァルガー,OVA,4,Finished Airing,"Mar 20, 1991 to Sep 20, 1991",,Kadokawa Shoten,ADV Films,"AIC, Studio Hakk",Light novel,"Adventure, Comedy, Ecchi, Fantasy, Magic",30 min. per ep.,R+,"5.89, 403",1373,1,"The Dunbas Empire tries to conquer the peaceful land of Rimbell. The three princesses are determined to resist the invaders, expecially the middle one, the tomboyish, sword-wielding Luna. After a magical escapade in the cellars of the castle, she finds herself embedded up to the hips in the head of a huge green reptile, the legendary Varga, and acting as its ""brain."" Even when in human form she has a reptilian tail. She has to fend off a very persistent giant invader and rescue her sister who has been kidnapped by a pterodactyl.

(Source: AniDB)"
,みんな集まれ！ファルコム学園,TV,13,Finished Airing,"Jan 5, 2014 to Mar 30, 2014",Unknown,DAX Production,add some,add some,4-koma manga,"Parody, Comedy, School, Seinen",2 min. per ep.,PG-13,"5.89, 1655",4548,5,"Characters from various games released by Falcom (e.g. Dragon Slayer, The Legend of Heroes, and Ys series) come together in a school."
,牧笛,Movie,1,Finished Airing,1963,,Shanghai Animation Film Studio,add some,add some,Unknown,Music,20 min.,G,"5.89, 230",530,1,"The story is about a relationship between a cow herding boy with an extraordinary flute playing ability and his buffalo companion. The boy dreams that he loses the buffalo, and when the buffalo won't move from his hiding place, the boy uses a flute melody to bring him back.

(Source: Wikipedia)"
What of What Color,何色の何,ONA,1,Finished Airing,"May 19, 2018",,add some,add some,add some,Original,"Music, Slice of Life",12 min.,PG-13,"5.89, 266",613,0,Short anime based on band Kuusou Iinkai's songs and written by the vocalist Ryuuichi Miura. The theme song is also done by Kuusou Iinkai.
,CHVRCHES「Out Of My Head feat. 水曜日のカンパネラ」,Music,1,Finished Airing,"Aug 3, 2018",,add some,add some,add some,Original,"Sci-Fi, Music",3 min.,G,"5.89, 150",252,0,"Scottish synth-pop group CHVRCHES has shared a vibrant new song and visual featuring the Japanese EDM group Wednesday Campanella.

""Out My Head"" is accompanied by an animated music video by famed anime creatives Junichi Yamamoto and Yoshiki Imazu. Lauren Mayberry, the lead vocalist of CHVRCHES, has said that Japan is a special country for the band.

(Source: billboard.com)"
Paroru's Future Island,パロルのみらい島,Movie,1,Finished Airing,"Mar 1, 2014",,add some,add some,Shin-Ei Animation,Original,"Action, Adventure, Fantasy",26 min.,PG,"5.89, 1031",2393,2,"There is a tiny island floating on the other side of a distant sea. Strange animals, still unknown to humans, live there. One of the island's children, Paroru, comes across a photo of the human world one day, and fascinated by this beautiful wonder, breaks the rules and rushes out of the island. Paroru and others are surprised and excited to see the human world for the first time. However, unforeseen pitfalls await them there... Can they safely reach their journey's destination?

(Source: ANN)"
,プリンセス・ルージュ,OVA,2,Finished Airing,"Sep 25, 1997 to Jun 10, 1998",,"Front Line, AC Create, Cosmic Ray, BEAM Entertainment, NichiNare",Media Blasters,J.C.Staff,Original,"Fantasy, Romance",28 min. per ep.,PG-13,"5.89, 615",1697,3,"Yusuke, an orphan, literally has Rouge, the amnesiac oldest daughter of the Underworld's deposed royal family, fall out of the sky into his lap. She is soon followed by her two younger sisters and also their family's enemies. Rouge must decide if she wants her memory to return, while Yusuke must deal with the upheavals in his life the Princesses have caused.

(Source: ANN)"
