name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,はいぱーぽりす,TV,25,Finished Airing,"Apr 3, 1997 to Sep 25, 1997",Fridays at 01 15 (JST),"Kadokawa Shoten, Marubeni, Nippon Columbia",add some,Studio Pierrot,Manga,"Action, Comedy, Police, Romance, Sci-Fi",24 min. per ep.,R,"6.96, 2238",8254,36,"Sasahara Natsuki is a poor bounty hunter in a world where monsters and humans live together. Most of her cases involve monsters infringing upon the rights of humans, who are protected by law from their generally more powerful neighbors. Being half-human and half cat-beast, Natsuki straddles the two societies and tries to understand and respect both while enforcing the law. She is assisted by a werewolf named Batanen who is afraid to admit he loves her; another werewolf named Tommy; and a Kyubi fox demon named Sakura who has her own plans--which include eating Natsuki to complete her her nine tails and thereby her magical powers. 

(Source: ANN)"
,いつか天魔の黒ウサギ 心移りの登校日 ~すくーる·あてんだんす·でぃ~,OVA,1,Finished Airing,"Dec 5, 2011",,add some,add some,Zexcs,Light novel,"Comedy, Supernatural, Romance, Ecchi, Vampire, Shounen",24 min.,R,"6.96, 8917",18346,5,"Episode bundled with the ninth volume of the Itsuka Tenma no Kuro Usagi novel.

Includes Mirai's chibi-style dream, body-swapping and a crossover with Densetsu no Yuusha no Densetsu."
Gatchaman,科学忍者隊ガッチャマン,TV,105,Finished Airing,"Oct 1, 1972 to Sep 29, 1974",Sundays at 18 00 (JST),add some,"ADV Films, Sentai Filmworks",Tatsunoko Production,Original,"Action, Adventure, Sci-Fi, Shounen",26 min. per ep.,PG-13,"6.96, 2313",7881,56,"Due to dangers of decreasing resources and growing pollution, the International Scientific Organization (ISO) is established to improve environmental conditions throughout the world. But an international criminal group, Gallactor, tries to achieve world domination by taking control of the ISO. Gallactor was created by a mysterious being from outer space known as Generalissimo X, who gives orders through its chief commander on Earth, the masked Berg Katse. To fight Gallactor and its robot monsters, the ISO's Dr. Nambu enlists five brave youths into a combat squad called Gatchaman,the Science Commandos. Special scientific powers and dramatic birdlike costumes make the Gatchaman Squad a match for Gallactor, wherever on Earth it may strike. Ken (the Eagle) is the wise leader, assisted by sometimes-foolhardy Joe (the Condor), pretty Jun (the Swan), eager little Jinpei (the Swallow), and strong Ryu (the Horned Owl). Each has individual scientific weapons, but their main power lies in their aircraft, the Phoenix, which can transform itself into a fiery arrow capable of piercing the most massive threats. GATCHAMAN is a series of dynamic action and tension as Ken, Joe, Jun, Jinpei, and Ryu hold themselves in constant readiness to meet each new threat by Gallactor to conquer the world.

(Source: Official Site)

About Battle of the Planets (U.S.)"
,川の光,Special,1,Finished Airing,"Jun 20, 2009",,NHK,add some,Gallop,Unknown,"Kids, Adventure",1 hr. 10 min.,G,"6.96, 468",1244,3,A story of a rat family who have to leave their home because humans start a construction site. Now the rats are searching for a place to stay.
Rumbling Hearts OVA,君が望む永遠 OVA,OVA,4,Finished Airing,"Dec 21, 2007 to Dec 19, 2008",,Age,add some,Brain's Base,Visual novel,"Drama, Romance",29 min. per ep.,PG-13,"6.96, 13239",25655,36,"After Haruka Suzumiya got out from the hospital from her three years of coma. She moved back to with her parents and continued to date Takayuki Narumi. She wanted to see her old friend Mitsuki Hayase who Takayuki Narumi dated while she was in coma.

(Source: ANN)"
Linebarrels of Iron,鉄のラインバレル,TV,24,Finished Airing,"Oct 3, 2008 to Mar 20, 2009",Unknown,"Akita Shoten, Sotsu Music Publishing",Funimation,Gonzo,Manga,"Action, Mecha, Sci-Fi",23 min. per ep.,R,"6.96, 15828",38529,92,"Fourteen-year-old Kouichi Hayase's life has always been a mediocre one, if not dismal. However, those days of being bullied by classmates and escaping to a fantasy of being a hero are put to an end when a certain ""accident"" bestows on him a girl and a gigantic humanoid robot called ""LINEBARREL."" The extraordinary power that Kouichi obtains puts him and everything around him on a sudden rollercoaster ride of battles, intrigues and friendship! During the course of his adventure, the boy starts to learn what life has to offer; he meets new friends, bids farewell to the old ones, but most of all he now has considerable responsibilities and is forced to confront the world around him.

(Source: Official site)"
,今日の５の２課外授業 ミズカケ,Special,1,Finished Airing,"Jan 30, 2008",,Shinkuukan,add some,add some,Manga,"Comedy, Ecchi, School, Seinen",5 min.,PG-13,"6.96, 2659",5758,1,"A short 5-minute special included in the ""「Kyou no Go no Ni」 Collectable BOX"" Limited Edition DVD released on January 30, 2008."
Lupin the Third Is Lupin Still Burning?,ルパンは今も燃えているか？,OVA,1,Finished Airing,"Jul 25, 2018",,add some,add some,TMS Entertainment,Manga,"Action, Adventure, Comedy, Seinen",27 min.,PG-13,"6.96, 1123",2996,1,A 50th anniversary project.
Future Boy Conan Movie,未来少年コナン (1979),Movie,1,Finished Airing,"Sep 15, 1979",,add some,add some,Nippon Animation,Novel,"Adventure, Drama, Sci-Fi",2 hr. 2 min.,PG-13,"6.96, 479",1869,5,"In the aftermath of a war fought by magnetic weapons which caused massive earthquakes, a young and spunky boy named Conan gets involved in a grand adventure. Conan lives in a world that is mostly oceans; the major land masses having been destroyed by the weapons of the great war. He meets a young girl named Lana, and they eventually foil the plans of the city-state of Industria which wants to regain the lethal weapons."
Nightwalker The Midnight Detective,Night Walker -真夜中の探偵-,TV,12,Finished Airing,"Jul 9, 1998 to Sep 23, 1998",Thursdays at 01 45 (JST),"Bandai Visual, BeSTACK, Half H.P Studio, Memory-Tech","Central Park Media, Discotek Media",AIC,Visual novel,"Action, Comedy, Horror, Mystery, Vampire",25 min. per ep.,R+,"6.96, 5898",15914,90,"Shido Tatsuhiko is not only a private eye... he is also a vampire with no real memory of his past. Joined by Yayoi Matsunaga, a female government agent, Riho Yamazaki, an orphaned teenage girl working as his girl Friday and Guni, a little green imp, Shido must face demonic creatures known as Nightbreed. Meanwhile, Cain, the vampire who made him what he is now, is seeking him...

(Source: ANN)"
