name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,Peeping Life×SANYO,ONA,6,Finished Airing,"Jul 3, 2016 to Jul 6, 2017",,add some,add some,add some,Original,"Slice of Life, Comedy",5 min. per ep.,G,N/A,269,0,A Peeping Life and Sanyo collaboration made to promote Sanyo's summer ocean themed pachinko line with a Momotarou Densetsu pachinko game machine.
,Peeping Life 手塚プロ・タツノコプロ ワンダーランド,OVA,10,Finished Airing,"Jun 25, 2013",,CoMix Wave Films,add some,add some,Unknown,"Comedy, Parody",5 min. per ep.,PG,N/A,329,0,An incarnation of the Peeping Life franchise covers Tezuka anime characters and Tatsunoko Production anime characters such as Princess Sapphire and Casshern.
,Peeping Life 手塚プロ・タツノコプロ ワンダーランド,ONA,4,Finished Airing,"Jun 6, 2013 to Jun 27, 2013",,CoMix Wave Films,add some,add some,Unknown,"Comedy, Parody",6 min. per ep.,PG,N/A,294,0,4 Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland episodes that did not make it to the official DVD. 
,Peeping Life 手塚プロ・タツノコプロ ワンダーランド,Special,2,Finished Airing,"Jun 25, 2013",,CoMix Wave Films,add some,add some,Unknown,"Comedy, Parody",5 min. per ep.,PG,N/A,275,0,2 bonus episodes done as a part of the 100th Anniversary campaign video collaboration with Universal Studios. Episode 1 features E.T. and episode 2 features Jaws.
,Peeping Life -The Perfect Explosion-,OVA,10,Finished Airing,"Oct 18, 2012",,CoMix Wave Films,add some,add some,Original,"Comedy, Slice of Life",5 min. per ep.,G,N/A,426,0,Another iteration in the Peeping Life franchise.
,Peeping Life -The Perfect Explosion-,Special,2,Finished Airing,"Oct 18, 2012",,CoMix Wave Films,add some,add some,Unknown,"Slice of Life, Comedy",4 min. per ep.,G,N/A,281,0,"Specials included on the DVD release of Peeping Life: The Perfect Explosion that focus on Otaku-kun talking about ""Celebrating Universal's 100th Anniversary"" and Otaku-kun interacting with a animegao kigurumi performer in ""Madeleine and the Pocket Tissues."" "
,Peeping Life ‐The Perfect Extension‐,Special,2,Finished Airing,"Sep 23, 2011",,CoMix Wave Films,add some,add some,Original,"Comedy, Slice of Life",3 min. per ep.,G,N/A,249,0,"Specials included on Peeping Life: The Perfect Extension OVA, these were not considered a part of the normal episode count of the OVA. Both episodes follow Otaku-kun as he reviews Hoshi wo Ou Kodomo and Planzet."
,Peeping Life 「テレビ朝日女性アナウンサー」コラボ,Special,1,Finished Airing,"Aug 19, 2011",,CoMix Wave Films,add some,add some,Original,"Comedy, Slice of Life",5 min.,G,N/A,295,0,"In honor of Peeping Life's broadcast on TV Asahi, a special episode was made featuring Otaku-kun and a female announcer from the TV station."
,ポンユタウン,Special,1,Finished Airing,"Oct 7, 2002",,Tomoyasu Murata Company,add some,add some,Unknown,"Kids, Slice of Life",5 min.,G,N/A,278,0,"In a small provincial town, three children play football but when they hear breaking glass, two of them flee; leaving a little girl to investigate. She finds that she has broken a fish bowl and a small fish is flapping on the ground gasping for its life. What will the girl do to save this poor creature?
"
,ペンギン皆きょうだい2020,Music,1,Finished Airing,"Apr 30, 2020",,Victor Entertainment,add some,Super Brain,Music,Music,3 min.,G,N/A,35,0,"Music video directed by Yoshiki Imazu for the short version of Masashi Sada's song Penguin Minna Kyou Dai 2020 that was included on his album ""Raison d'être"". The song is a remake of his 1997 single about stopping CO2 emissions. The 2020 song expands on this message to include the broader Sustainable Development Goals proposed by the United Nations."
,ペンギンの問題DX?,TV,52,Finished Airing,"Apr 2, 2011 to Mar 31, 2012",Unknown,Shogakukan Music & Digital Entertainment,add some,add some,Unknown,"Comedy, Kids",10 min. per ep.,G,N/A,206,0,The continuation of Penguin no Mondai Max.
,ペンギンの問題 Max,TV,50,Finished Airing,"Apr 3, 2010 to Mar 26, 2011",Unknown,TV Tokyo,add some,Shogakukan Music & Digital Entertainment,Unknown,"Comedy, Kids",10 min. per ep.,G,N/A,217,0,The continuation of Penguin no Mondai.
,劇場版ペンギンの問題 幸せの青い鳥でごペンなさい,Movie,1,Finished Airing,"Sep 19, 2009",,Shogakukan Music & Digital Entertainment,add some,add some,Unknown,"Comedy, Kids",23 min.,G,N/A,197,0,Penguin no Mondai Movie.
