name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,au×ロペ,ONA,3,Finished Airing,"Jul 10, 2012 to Aug 31, 2012",,add some,add some,add some,Unknown,"Slice of Life, Comedy",2 min. per ep.,G,N/A,244,0,"Another collaboration between Kamiusagi Rope and AU. These episodes were included on the 1st DVD of Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!? as episoded 18, 19 and 20."
,오디션,Movie,1,Finished Airing,"Dec 21, 2009",,add some,add some,add some,Manga,Music,1 hr. 36 min.,None,N/A,256,0,"A cartoon by CHUN Gye-young, which was one of the most popular cartoons in the late 1990’s, is made into an animation after 8 years of work. The film’s leading characters, with appearances typical for girls’ cartoons, are already popular as various licensed products. Four musical prodigies, who never had a chance to get a music education, meet in a band called ‘Recycled Band’. In the band, they open their minds to each other and follow their dreams in music.

(Source: Hancinema.net)"
Dinosaurs Under Auroras,オーロラを見た恐竜たち,Movie,1,Finished Airing,2011,,D & D Pictures,add some,pH Studio,Original,Adventure,35 min.,G,N/A,109,0,A planetarium program that features dinosaurs living in the cold Alaskan climate.
Auto Mommy,Auto Mommy,Movie,1,Finished Airing,"Apr, 2000",,Sovat Theater,add some,add some,Unknown,Fantasy,12 min.,PG-13,N/A,370,1,"Parents who don't want to take care of their child leave parenting to the mail ordered robot ""Auto Mommy"" and allow their child to be raised in isolation.

One day, they take a look at the monitor to check the child, and then they see the child wearing dog skin and hiding his face. This is not good, the parents think, because they can't send the child to school like this. So they make Auto Mommy peel the dog skin off the child, only to find that the child became a plant without a human face."
Seven Lucky Gods,あわじしまの七福神,TV,Unknown,Currently Airing,"Oct 5, 2020 to ?",Mondays at 07 30 (JST),add some,add some,add some,Original,"Comedy, Kids, Supernatural",5 min.,G,N/A,44,0,"The story centers on the Seven Gods of Fortune in Japanese mythology as they reside on Awaji Island in Hyogo. In the shorts' story, the Seven Gods of Fortune slack in their duties in heaven, and Susanoo-no-Mikoto banishes them to Awaji Island. In order to return to the heavenly realm, they must help bring happiness to humans and rebuild their virtue. The outcast gods reluctantly grant human wishes and accumulate points in their ""god phones"" to be able to return to heaven. They aim to perform good deeds on particularly auspicious days to maximize point accumulation. Despite their best efforts at accumulating virtue, sometimes the Seven Gods of Fortune end up bringing misfortune to humans. When they fail, they lose points, further prolonging their stay on Awaji Island.

(Source: ANN)"
Aware! Meisaku-kun,あはれ! 名作くん,TV,Unknown,Currently Airing,"Apr 8, 2016 to ?",Fridays at 18 20 (JST),add some,add some,Pie in the sky,Original,"Comedy, Parody, Kids, School",5 min.,G,N/A,392,0,"A long, long time ago, there was a prestigious school called ""Ryuuguu Elementary School"" that produced many masterpiece characters. One day, an ordinary boy named Meisaku Matsuda enrolled at the school. Little did he know that the place for learning was filled with crazy characters like Sweets, the energetic idiot; Musubi, a rice ball who gets angry when called ""onigiri""; Nokio, a narcissistic self-proclaimed robot; and Bolt, who's clearly faster than a rabbit. Surrounded by such unique characters, will Meisaku be able to graduate as a splendid masterpiece character?

(Source: Anime News Network)"
,あはれ！名作くん DVD巻発売決定！,ONA,Unknown,Currently Airing,"May 5, 2017 to ?",,add some,add some,Pie in the sky,Original,"Comedy, Parody",1 min.,G,N/A,164,0,Unique episodes of Aware! Meisaku-kun where the characters break the 4th wall to promote the DVD releases of their own show. They have new animation and new dialogue to accompany the highlights of the DVD's release such as bloopers and sticker sheets. 
,あはれ！名作くん 「ヒューマンアカデミー ロボット教室」,ONA,2,Finished Airing,"Feb 1, 2018",,add some,add some,add some,Original,"Comedy, Parody, Kids",45 sec. per ep.,G,N/A,138,0,"Collaboration episodes between Aware! Meisaku-kun and Human Academy Robot Kyoushitsu, a robot building academy workshop with courses aimed towards pre-school to middle school aged children. "
,あはれ！名作くん 「イトーヨーカドーのランドセル」CM,ONA,1,Finished Airing,"Jul 6, 2018",,add some,add some,add some,Original,"Comedy, Kids, Parody, School",1 min.,G,N/A,149,0,A collaboration between Aware! Meisaku-kun and the general merchandise store company Ito-Yokado. It promotes the latter's randsell selection by starting the episode with the principal yelling at the kids as to why they're coming to school without backpacks. The web-commercial was posted to Aware! Meisaku-kun's official YouTube channel for a limited time and could be watched at the TV screens near the cash registers at each Ito-Yokado store a few days after.
,あはれ！名作くん「明治さいておいしいモッツァレラ」,Special,1,Finished Airing,"Mar 1, 2017",,add some,add some,Pie in the sky,Original,"Comedy, Parody",2 min.,G,N/A,202,0,"A collaboration between Aware! Meisaku-kun and Meiji, promoting Meiji's new mozzarella string cheese. "
,あはれ！名作くん 「オロナミンＣ」ＣＭ,Special,1,Finished Airing,"Nov 30, 2017",,add some,add some,add some,Original,"Comedy, Parody",30 sec.,G,N/A,185,0,A collaboration between Aware! Meisaku-kun and Otsuka Chemical Holdings' carbonated beverage Oronamin C.
,あはれ！名作くん Ｑ＆Ａコーナー,ONA,Unknown,Currently Airing,"Aug 3, 2018 to ?",,add some,add some,add some,Original,"Comedy, Kids, Parody, School",1 min.,G,N/A,110,0,"An Aware! Meisaku-kun question & answer corner. These shorts are web-exclusives. Fans of the TV series can mail in their questions about the characters or past events in the show and select ones will be answered by the characters themselves through the web shorts. 

It is recommended to view the web shorts after episode 93 of the TV series as a non-antagonistic Tsurukou is present to answer questions."
,あはれ！名作くん ショート動画,ONA,Unknown,Currently Airing,"Apr 4, 2018 to ?",,add some,add some,Pie in the sky,Original,"Comedy, Parody",45 sec.,G,N/A,193,0,"Web-exclusive shorts of Aware! Meisaku-kun where the characters wonder what the next grade will be like. 

The first episode, they wonder what 7th grade will be like. At the end of the 2nd season (aka episode 78) in the main anime, the students graduated the 6th grade. The short breaks the 4th wall as the characters also request the viewer to continue watching the show with the 3rd season starting on April 6th, 2018.

The second episode follows a similar structure. The kids just graduated 8th grade at the end of season 4 (ep 156) and reminsce about their favorite events that occurred. They hope the viewers will continue watching their soon to be final year of middle school starting on April 3rd, 2020."
,アザラシ・タマちゃんの火の用心,OVA,1,Finished Airing,2003,,add some,add some,add some,Unknown,"Drama, Kids, Super Power",11 min.,G,N/A,133,0,An educational fire safety video for kids with a talking transforming seal.
,あずみ マンマ★ミーア,TV,60,Finished Airing,"Jul 7, 1997 to Oct 2, 1997",Unknown,add some,add some,Toei Animation,Manga,"Comedy, Kids",5 min. per ep.,None,N/A,303,0,"A prospective witch, a kindergartener who acts like a middle aged, an innocent and incompetent pretty devil, and a genius dog which understands man's words presents a slapstick comedy.

(Source: Toei Animation)"
,Üks Uks,Movie,1,Finished Airing,2003,,add some,add some,add some,Unknown,Dementia,7 min.,G,N/A,179,0,"Opening one's inner doors of conflict is the key to finding harmony.

An independent film by Yonesho Maya, which won the Yuri Norstein Award music prize at the Laputa Animation Festival."
,Bラッパーズ ストリート,TV,50,Finished Airing,"Apr 11, 2019 to Mar 26, 2020",Thursdays at 07 05 (JST),"Sony Music Communications, Sony Music Entertainment, Shogakukan, Sony Interactive Entertainment",add some,Pie in the sky,Original,"Music, Comedy",2 min. per ep.,G,N/A,473,1,"A multimedia project collaboration between Shogakukan, Sony Interactive Entertainment, Sony Music Entertainment, and Sony Music Communications, and features a theme of rap and hip-hop.

The story follows Yo!Hey, a boy who raps to the beat of his farts.

The anime will air withing the Ota-Suta (""Good Morning Star"") children's television program and the manga counterpart will be published in March.

(Source: ANN)"
B.O.Y.,B.O.Y.,Music,1,Finished Airing,"Apr 25, 2014",,add some,add some,add some,Original,Music,4 min.,G,N/A,148,1,Music video for B.O.Y. by Koji Nakamura.
