name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Pet Shop of Horrors,Pet Shop of Horrors (ペットショップ・オブ・ホラーズ),TV,4,Finished Airing,"Mar 2, 1999 to Mar 23, 1999",Unknown,"Trans Arts, TBS","Sentai Filmworks, Urban Vision",Madhouse,Manga,"Horror, Josei, Mystery, Supernatural",22 min. per ep.,R,"7.27, 24897",49417,324,"Count D, a quite interesting pet shop owner from an area called Chinatown, sells rare and hard to come by pets to people longing for something special, but with each sale comes a contract. If the rules of the contract are followed, everything goes fine, but if someone should break the rules of the contract, the pet shop cannot be held responsible for anything unfortunate that might happen. Leon Orcot, a homicide detective, has linked many odd and unexplainable deaths together; they all were customers of Count D's pet shop, and he intends to find out why. 

(Source: ANN)"
,＋チック姉さん,ONA,12,Finished Airing,"May 16, 2011 to Jul 26, 2012",,Good Smile Company,add some,TYO Animations,Manga,"Comedy, School, Seinen",2 min. per ep.,PG-13,"7.27, 82182",156445,532,"Iroe Genma is a third-year high school student often referred to as ""Elder Sister"" despite her short height. This troublemaking teenager is the president of her school's Model Club, which is dedicated to building plastic models of various objects and structures, such as cars, boats, and even robots.

Joined by her two underclassmen, the violent Hazuki ""Okappa"" Okamoto and the rational Makina ""Makimaki"" Sakamaki, the small group aims to carry out their club duties but are often sidetracked by a myriad of distractions. From battles between club members to lessons on how to confess to your crush, these three schoolgirls get caught up in all sorts of wacky, and downright outrageous situations!

[Written by MAL Rewrite]"
Pokemon The Rise Of Darkrai,ポケットモンスター ダイヤモンド＆パール ディアルガVSパルキアVSダークライ,Movie,1,Finished Airing,"Jul 15, 2007",,Studio Jack,"Viz Media, The Pokemon Company International",OLM,Game,"Action, Adventure, Comedy, Drama, Fantasy, Kids",1 hr. 30 min.,PG,"7.27, 48787",78198,90,"The beautiful Alamos Town is home to a pair of century-old structures known as the Space-Time Towers, built by the architect Godey to play orchestral music in the area. The towers are also home to the Alamos Town Contest Hall, which is the next destination for Hikari, Satoshi, and Takeshi in their journey through the Sinnoh region. A woman named Alice and her partner Chimchar are happy to guide Satoshi and his friends through the town and its hallmarks.

But the tour is suddenly interrupted when Alice's friend Tonio notices a wave of dimensional disturbances throughout the town—all of which is blamed on an ominous Pokémon named Darkrai. The space-time disturbances continue to intensify as two legendary Pokémon, the Temporal Pokémon Dialga and the Spatial Pokémon Palkia, appear to duel each other, isolating the town and everyone present in it from the world into another dimension!

As he learns that this event was foreseen long ago, Tonio finds that his great-grandfather left behind a way to stop the dueling Pokémon. Will Satoshi and his friends be able to use this last resort to save Alamos Town from vaporizing between the dimensions?

[Written by MAL Rewrite]"
,映画 プリキュアオールスターズDX みんなともだちっ☆奇跡の全員大集合!,Movie,1,Finished Airing,"Mar 20, 2009",,Asahi Broadcasting,add some,Toei Animation,Original,"Action, Fantasy, Magic, Shoujo",1 hr. 10 min.,G,"7.27, 2110",4739,7,"Love, Miki and Inori are on their way to a dance contest, but get lost on their way to Minato Mirai. Still looking for their way, they are attacked by a monster. When the three Fresh Precure girls start to fight it, other Precures show up to support them. They all have to combine their powers to win against this mighty enemy."
,映画プリキュアオールスターズNew Stage3 永遠のともだち,Movie,1,Finished Airing,"Mar 15, 2014",,Kinoshita Group Holdings,add some,Toei Animation,Original,"Kids, Magic, Shoujo",1 hr. 11 min.,G,"7.27, 1277",3116,4,"Pretty Cure All Stars New Stage 3: Eien no Tomodachi is the sixth of the Pretty Cure All Stars crossover movie series featuring all current Pretty Cure characters and the last of the ""New Stage"" film, including the 16th movie of all Pretty Cure movie series.

(Source: Pretty Cure Wikia)"
"Ranma ½ Big Trouble in Nekonron, China",らんま 1/2 中国寝崑崙大決戦! 掟やぶりの激闘編!!,Movie,1,Finished Airing,"Nov 2, 1991",,Fuji TV,Viz Media,add some,Manga,"Adventure, Comedy, Shounen",1 hr. 14 min.,PG-13,"7.27, 9727",17762,19,"All is well at the Tendo residence when from out of nowhere, a Chinese girl named Lychee appears, seeking revenge on Happosai for a broken promise made since her birth. Things get worse when Kirin and the Seven Lucky Gods appear and abduct Akane to take as his wife. Ranma and the gang must travel to Nekonron, China, and save Akane from getting married to Kirin. 

(Source: ANN)"
,さんかれあ,OVA,2,Finished Airing,"Jun 8, 2012 to Nov 9, 2012",,"Lantis, Pony Canyon, TBS, Kodansha, BS-TBS",add some,Studio Deen,Manga,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",24 min. per ep.,R+,"7.27, 47938",87321,50,"Two OVA episodes are bundled as DVDs with each of volumes 6 and 7 of the manga.

The first OVA is a prequel story written by the manga's author. Before the beginning of the main story, Rea and Chihiro have already met at a certain place: an outdoor hot-spring bath.

The second OVA takes place after the series (effectively episode 14). The Furuya family finds a mysterious young girl hiding under the household temple."
,星界の戦旗 特別編,Special,1,Finished Airing,"Jul 4, 2001",,"Bandai Visual, WOWOW, BeSTACK",add some,Sunrise,Light novel,"Action, Military, Romance, Sci-Fi, Space",2 hr.,PG-13,"7.27, 1033",2928,2,A compilation of the Seikai no Senki Tokubetsuhens series with additional footage.
,戦国BASARA 弐 竜虎、頂の誓い! 熱き未来へ駆ける魂!!,Special,1,Finished Airing,"Apr 6, 2011",,add some,Funimation,Production I.G,Unknown,"Action, Historical, Samurai",26 min.,PG-13,"7.27, 2626",6599,4,An extra episode included on the 7th DVD.
The Perfect Insider,すべてがFになる THE PERFECT INSIDER,TV,11,Finished Airing,"Oct 9, 2015 to Dec 18, 2015",Fridays at 00 55 (JST),"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting",Sentai Filmworks,A-1 Pictures,Novel,"Sci-Fi, Mystery, Psychological",23 min. per ep.,R,"7.27, 55656",134429,624,"In a research facility hidden away on a remote island, genius programmer Shiki Magata has lived as a recluse for years. She rarely sees guests, but associate professor Souhei Saikawa and university student Moe Nishinosono still seek her out. However, their meeting is cut short when they are caught up in a locked-room murder mystery. 

Everything is not as it seems, and many secrets are hidden. Within an isolated facility, a seemingly impossible and gruesome crime takes place, and Saikawa and Moe must unravel the truth behind the murder and Magata's shrouded past.

[Written by MAL Rewrite]
"
,スイート プリキュア♪,TV,48,Finished Airing,"Feb 6, 2011 to Jan 29, 2012",Unknown,add some,add some,Toei Animation,Original,"Action, Fantasy, Magic, Shoujo",24 min. per ep.,G,"7.27, 4053",11764,113,"Kanon Town is filled with music. Hibiki Houjou and Kanade Minamino have grown up in this town and have known each other since they were children. However, they no longer get along.

One day the fairy Hummy from the land of music, Major Land, appears before them. The evil king Mephisto of Minor Land is planning to turn the legendary Melody of Happiness into the Melody of Misfortune. To prevent this from happening, Hibiki and Kanade transform themselves into Pretty Cure.

Kanade and Hibiki have to learn to work together to collect the scattered notes of the Melody of Happiness in order to recreate the score!"
,天地無用！魎皇鬼 第三期 天地晴朗なれど波高し？,OVA,1,Finished Airing,"Sep 14, 2005",,VAP,Funimation,add some,Original,"Action, Sci-Fi, Harem, Space, Comedy, Shounen",30 min.,PG-13,"7.27, 4543",9786,16,"After a 'modified' ending to the Choubimaru incident, the punishments for the offending parties is metted-out, as well as a surprise marriage proposal by Misao to Mashisu. It almost didn't happen... until Mihoshi and Misao's mother Mitoto steps in and gives her and her family's approval, much to the dismay of FORMER G.P. Marshall Minami Kuramitsu. Otherwise, life goes on as usual for the Masaki clan. But soon when the question of how Tenchi's mother had died is presented, the answer nearly causes a rift between Tenchi, his father and his grandfather, for which only Tenchi's future mother-in-law Rea can solve... as well as the resolution of Noike's unusual secret. 

(Source: ANN)"
Tiger Mask,タイガーマスク,TV,105,Finished Airing,"Oct 2, 1969 to Sep 30, 1971",Unknown,add some,add some,Toei Animation,Manga,"Action, Drama, Shounen, Sports",23 min. per ep.,PG-13,"7.27, 2824",7564,55,"Tiger Mask (whose real name was Naoto Date) was a feared heel wrestler in America who was extremely vicious in the ring. However, he became a face after returning to Japan when a young boy said that he wanted to be a villain like Tiger Mask when he grew up. The boy resided in an orphanage, the same one that Tiger Mask grew up in during his childhood. Feeling that he did not want the boy to idolize a villain, Tiger was inspired to be a heroic wrestler.

The main antagonist in the manga and anime was Tigers' Den, a mysterious organization that trained young people to be villainous heel wrestlers on the condition that they gave half of their earnings to the organization. Tiger Mask was once a member of Tigers' Den under the name ""Yellow Devil"", but no longer wanted anything to do with them, instead donating his money to the orphanage. This infuriated the leader of the organization and he sent numerous assassins, including other professional wrestlers, to punish him.

(Source: Wikipedia) "
