name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Infinity Nado,战斗王之飓风战魂,TV,52,Finished Airing,"Aug 23, 2012 to Aug 18, 2013",Unknown,Alpha Group Co. Ltd.,add some,add some,Original,"Action, Kids, Shounen",24 min. per ep.,PG,N/A,442,65,"Dawn and Athas find a mysterious sleeping boy, Pandora, who suffers from amnesia after he comes around. When Pandora just arrives at Freewheel Town, he becomes the chasing target of an organization called Ancient Hunter Group, which demands of him to carry out the ""Great Mission"". Under the attack of Jin and his friends, Ancient Hunter Group is temporarily repelled. 
With the assistance of Jin and his friends, Pandora gradually gets used to life in this world and his skill on top is much improved.Can Pandora regain his memories? What is his ""Great Mission""? The story will tell you......

(Source: Official Youtube Channel)"
Infinity Nado 2,战斗王之飓风战魂2,TV,40,Finished Airing,"Oct, 2013 to Feb 24, 2014",Unknown,Alpha Group Co. Ltd.,add some,add some,Original,"Action, Kids, Shounen",24 min. per ep.,PG,N/A,300,11,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
Infinity Nado 3,战斗王之飓风战魂3,TV,40,Finished Airing,"Sep 3, 2015 to Oct 12, 2015",Unknown,Alpha Group Co. Ltd.,add some,add some,Original,"Action, Kids, Shounen",23 min. per ep.,PG,N/A,328,8,"Jin, Dawn, Cecilia and Davis help Pandora build up a new world. However, they all lost their memories and become the normal kids that purely like playing nados.
Jin attains a mysterious nado when he is wandering, and the other three kids have also got the mysterious nados. Due to the misunderstanding, they four start a battle. Through the battle, they recall their memories, and become good friends again.  They work together to smash the scheme of the evil spirit “Hellish ghost”, who want to destroy the world. They take part in the “The Most Powerful Nado Player’s Championship”, who finally defeated the destroyers and protect the world and Infinity Nado.

(Source: Official YouTube Channel)"
,战斗王之飓风战魂5,TV,26,Finished Airing,"Sep 14, 2018 to Oct 9, 2018",Unknown,add some,add some,Alpha Animation,Original,"Action, Kids",23 min. per ep.,PG,N/A,46,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,战斗王之飓风战魂5合体番外篇,TV,10,Finished Airing,"Dec 25, 2019 to Jan 4, 2020",Unknown,add some,add some,Alpha Animation,Original,"Action, Kids",13 min. per ep.,None,N/A,39,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,战国FAN,ONA,15,Finished Airing,"Aug 22, 2016 to Nov 2, 2016",,add some,add some,2:10 AM Animation,Original,"Fantasy, Magic, Martial Arts, Super Power",13 min. per ep.,R,N/A,772,3,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
World Peacekeepers,正义红师,TV,52,Finished Airing,"Oct 4, 2014 to Nov, 2014",Unknown,add some,add some,add some,Unknown,"Action, Military, Sci-Fi, Adventure, Mecha",24 min. per ep.,None,N/A,347,3,"This series, which is set in the future, is about several events that break out after troops successfully rescued a teenager who was kidnapped by the mysterious Black Armors.
Ever since Marty had his first contact with the Black Armors and was subsequently rescued, he has been found to possess mysterious prophetic abilities as he is able to see the future in fragmented visions portraying an avalanche, a tsunami, a storm and other catastrophes. These disasters will always come true after Marty experiences the prophetic visions, but he is unable to predict accurately when and where they will occur.
When the government learns about this, a unit is sent to protect Marty, and World Peacekeepers, abbreviated as WPK, is established to fight against the Black Armors. In order to defeat the Black Armors, the government grants permission for World Peacekeepers to use Ammobots – mechanical armors which have been developed over many years.

After several battles with the Black Armors, the World Peacekeepers realizes that they are actually linked to the unusual natural disasters and discovers that they originate from a small planet called Mirzam, which is outside the solar system.

Their real intention is to seize the abundant ecological resources on Earth and when these resources are seized, the ecosystem will lose its balance, thus leading to natural disasters.

(Source: Official Site)"
Gee Dor Dor's Space Adventure,智多多奇幻星空之旅,ONA,1,Finished Airing,"Apr 22, 2014",,add some,add some,add some,Original,"Space, Kids",23 min.,PG,N/A,97,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
"Gee Dor Dor, Gee Dor Dor",智多多知多多,TV,15,Finished Airing,2000,Unknown,add some,add some,add some,Unknown,Kids,5 min. per ep.,G,N/A,169,0,"Chi Dor Dor is a squirrel boy, and another Chi Dor Dor, is a rabbit detective who always follows Chi Dor Dor to ensure him doing everything right. This series is used to spread the idea of anti-corruption to the kids."
GG Bond Season 9 Shapeshifting Union,猪猪侠 百变联盟,TV,52,Finished Airing,"Jan 27, 2015 to Mar 27, 2015",Unknown,add some,add some,add some,Original,"Sci-Fi, Super Power, Kids",15 min. per ep.,G,N/A,115,0,Will G.G. Bond be able to save Fairy World when his enemy is his father? Or is it a trick? G.G. Bond waivers between his alliance with his fellow warriors and his alliance with his long lost family.
