name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
The Color Eater,色を喰うアクマ,ONA,1,Finished Airing,"Aug 24, 2015",,Kaibutsu,add some,"TYMOTE, Spoon",Original,"Dementia, Music",1 min.,G,"5.53, 240",426,0,Anthology produced by Adobe Creative Cloud's Japan division to promote their software suite. It showcases the talents of various Japanese experimental animators.
Kou-Kyou-Sei Million Arthur,交響性ミリオンアーサー,ONA,1,Finished Airing,"Sep 25, 2018",,add some,add some,add some,Game,"Game, Music, Fantasy",1 min.,G,"5.53, 173",955,0,"The animated opening for Square Enix's Koukyousei Million Arthur RPG mobile game launched for iOS and Android on October 4, 2018. It is said to be a ""brand new"" Million Arthur story where legends and myths intersect. The plan is for the game to be an action hunting RPG, unlike the previous ones which were mobile RPG card games."
,KY系JCクウキちゃん,ONA,6,Finished Airing,"Aug 5, 2013 to Sep 9, 2013",,CoMix Wave Films,add some,add some,Original,"Comedy, School",3 min. per ep.,PG-13,"5.53, 261",615,0,"On the first day as a transfer student, Betao comes to meet one girl. Her name is... Kuuki Yominashi! (Her initials ""KY"" mean ""being unable to read the situation/mood."") When Betao with glasses and Kuuki with skippers meet with each other, the gears of fate starts to spin.

The contemporary story, intersecting lives; a story of duty, human nature and friendship.

Let's begin the story of a KY-style high school girl Kuuki-chan!

(Source: AnimeBancho)"
Lance N' Masques,ランス・アンド・マスクス,TV,12,Finished Airing,"Oct 2, 2015 to Dec 18, 2015",Fridays at 01 46 (JST),"Pony Canyon, TBS, DAX Production, KlockWorx, Docomo Anime Store, NichiNare",Ponycan USA,Studio Gokumi,Light novel,Fantasy,24 min. per ep.,PG-13,"5.53, 16029",44081,26,"Eight words describe the feelings of Youtarou Hanabusa: ""I just want to live a normal life."" Unfortunately for him, as a member of the Knights of the World, his training in this ancient and international order has left him with a condition he calls ""White Knight Syndrome."" This condition causes Youtarou to instinctively act heroically and chivalrously whenever he encounters someone in danger.

To protect his identity in such embarrassing moments, he carries a mask with him at all times. Then one day, he saves the life of Makio Kidouin, the young daughter of an elite and affluent family. Little does he know that this singular act of heroism will change his life forever. Soon, he is simultaneously blessed with a life in the lap of luxury and cursed with one of abnormality, for his new friend Makio lives a life far removed from the everyday.

Between coping with the hijinks of six-year-old Makio, and dealing with a cast of odd friends and scheming enemies, Youtarou must protect his new friend while keeping his identity hidden as the masked hero Knight Lancer.

[Written by MAL Rewrite]"
,ニートがVチューバーデビューしてみた,ONA,4,Finished Airing,"Mar 27, 2018 to Mar 29, 2018",,add some,add some,add some,Web manga,Slice of Life,3 min. per ep.,G,"5.53, 130",801,0,"In honor of Neeko wa Tsurai yo receiving it's 1st tankoubon release, Kadokawa commissioned a virtual Youtube idol-style anime shorts of Neeko. Niito Nemuko, nicknamed Neeko, is 23 years old and still unable to find a job. This is her everyday life as she struggles with the fact that she's basically just a NEET.

(Source: Batoto)"
,Peeping Life劇場オリジナル版,Movie,5,Finished Airing,"Dec 1, 2009 to Feb 5, 2010",,CoMix Wave Films,add some,add some,Original,"Comedy, Slice of Life",1 min. per ep.,PG,"5.53, 103",346,0,The Peeping Life comedy anime series spawned five shorts for Japanese theaters. Each of the five shorts was running on the lobby monitors in T-Joy's theater chain for two weeks before being replaced by the next short. In Tokyo's Shinjuku Wald 9 cinema complex the shorts were run on the complex's actual theater screens. They were then included in the Peeping Life: The Perfect Emotion's DVD release.
,「ポンコツクエスト」×「デジモンストーリー サイバースルゥース ハッカーズメモリー」,ONA,1,Finished Airing,"Oct 31, 2017",,add some,add some,add some,Other,"Sci-Fi, Comedy, Parody",4 min.,G,"5.53, 153",622,0,"A collaboration between Ponkotsu Quest and the video game Digimon Story: Cyber Sleuth - Hacker's Memory for the latter's release on December 14, 2017."
,プレイヤーズ,OVA,2,Finished Airing,"Aug 26, 2005 to Nov 25, 2005",,"KSS, Soft Garage",add some,add some,Unknown,Sci-Fi,30 min. per ep.,R,"5.53, 426",1183,1,"It is the year of 2014, Shibuya is independent from Japan, and it becomes an independent nation. It is a town of chaos where only young people are living. The life necessity, such as electricity, water, and food are transported by the pipelines out from the Shibuya. The pipelines are running like cobweb in the sky, the young people in Shibuya looked like bugs trapped in the cobweb.

In this city, there are people called ""Prayers"". They earn money by the battle of music. They turn music into electric signals and inject them into brains, and destroy opponents' mind and bodies each others.

(Source: AnimeNfo)

Originally created as 4-episode-OVA, it was canceled after 2 episodes."
RS Project Rebirth Storage,RS計画 -Rebirth Storage-,Special,1,Finished Airing,"Jun 26, 2016",,add some,add some,add some,Original,Mecha,23 min.,PG-13,"5.53, 1647",5746,1," In the year 2025, automatons dubbed the Kikou suddenly appear and attack human beings, leaving many cities completely devastated. Human civilization is left in the ruin, but debris of a Kikou is then found in Japan. A research facility named Tokyo Kikou Institute (Toukigen) is established to investigate the Kikou's weaponry. Following the proverb ""use poison to defeat poison,"" using Kikou to defeat Kikou appears to be mankind's last hope. Nine years later, a new weapon named the Muttsu is created from the research, and it is almost ready for use in live combat. A boy, Rin Sagami, and a girl, Yuzuru Midou, are chosen to ride the Muttsu. They are entrusted with the hopes for the future of mankind, but they face the mission with courage. However, what awaits the two is a cruel fate.

(Source: MAL News)"
,食パンミミー,Special,4,Finished Airing,"Oct 7, 2011",,Dentsu,add some,Kachidoki Studio,4-koma manga,Comedy,30 sec. per ep.,PG,"5.53, 227",423,0,Episodes 13 through 16 of Shokupan Mimi included in the DVD release.
