name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Wounded Man,傷追い人,OVA,5,Finished Airing,"Jul 5, 1986 to Aug 25, 1988",,add some,add some,Magic Bus,Manga,"Action, Adventure, Seinen, Thriller",35 min. per ep.,R+,"4.86, 458",1357,4,"Yuko Kusaka is a Japanese journalist sent to Brazil to do a report on the gold rush phenomenon that seems to be making many people rich from night to day. Rumors say that among the many ""garimpeiros"" (gold diggers) currently on the Amazon forest, there is a Japanese known as Rio Baraki. Reaching their destination, her crew member is promptly attacked and she is raped as a warning to stop their work and return immediately to their home country. Determined to do her job, she stays and finds out from the attacker that he is none other than Baraki, a white haired muscular man with a large scar on his back. Later she discovers that his real name is Keisuke Ibaraki. Once a promising quarterback, he ended up falsely incriminated by a powerful organization known as GPX.

(Source: ANN)"
,窓,Movie,1,Finished Airing,1965,,Kuri Jikken Manga Kobo,add some,add some,Original,Comedy,5 min.,G,"4.86, 456",781,0,Short experimental animation from 1965 by Yoji Kuri.
,アニマルダンス,Movie,1,Finished Airing,"Jun 9, 2009",,add some,add some,add some,Original,"Music, Dementia",5 min.,PG,"4.85, 402",766,2,"A myriad of shadows resembling humans, animals and bacteria constantly move and merge with each other, while piano music plays in the background.

(Source: AniDB)"
,アニメみたいな,Music,1,Finished Airing,"Dec 9, 2014",,add some,add some,NAZ,Original,"Music, Dementia",4 min.,PG,"4.85, 212",431,0,"Music Video by the dresscodes of the album's 6th track ""Anime Mitai na"" to promote the new Album ""1""."
Art of Fighting,バトルスピリッツ　龍虎の拳,OVA,1,Finished Airing,"Dec 23, 1993",,"Starchild Records, Studio Comet, Nihon Ad Systems, Fuji TV",Central Park Media,add some,Game,"Action, Comedy, Martial Arts, Shounen",49 min.,PG-13,"4.85, 1405",2773,6,"While trying to rescue a cat, martial artist Ryo Sakazaki and his playboy best friend Robert Garcia unwittingly break into a jewel thief's apartment. Moments after entering, they witness the thief being murdered by a group of thugs. Despite fighting their way out and escaping, things go from bad to worse when Ryo and Robert learn that the thugs were working for Mr. Big, the biggest crime boss in South Town.

Not only does Mr. Big believe that the two have stolen the ""Eye of Sirius,"" a priceless diamond, but he has also kidnapped Ryo's younger sister Yuri, and is holding her hostage. Without the diamond and out of options, Ryo and Robert must fight their way past Mr. Big's men and save Yuri before it's too late.

[Written by MAL Rewrite]"
Chainsaw Bunny Deleted Scene,CHAINSAW BUNNY Deleted Scene,ONA,1,Finished Airing,"Aug 1, 2018",,add some,add some,add some,Original,"Horror, Supernatural, Thriller",58 sec.,R,"4.85, 187",421,1,"A ""deleted scene"" from Chainsaw Bunny, where the monster becomes a giant pink faceless looming creature."
,チャージマン研！,TV,65,Finished Airing,"Apr 1, 1974 to Jun 28, 1974",Not scheduled once per week,Knack Productions,Discotek Media,Tama Production,Original,"Action, Adventure, Sci-Fi, Shounen",6 min. per ep.,PG,"4.85, 538",2206,16,Ken Izumi is a kid who can charge his powers from surrounding light sources and use them through a laser type gun. 
,ドラキュラのうた,Music,1,Finished Airing,"Aug 2, 1975",,NHK,add some,add some,Original,"Kids, Music, Vampire",2 min.,G,"4.85, 313",570,1,An imaginative take on Dracula is shown in this musical video from the Minna no Uta franchise.
,ハルヲ,OVA,1,Finished Airing,"May 5, 2005",,CoMix Wave Films,add some,add some,Original,Action,30 min.,PG-13,"4.85, 256",863,2,"In a violent post-apocalyptic Japan, a reckless juvenile delinquent named Haruwo takes on the Yakuza, but their new bouncer may be more than he can handle... 

Over a year in the making, this half-hour short was entirely the work of one person--even the music! ""Haruwo"" animator Shao Guee writes, ""I didn't make this film for money, just for fun. I hope people all over the world will have a chance to see it. If you like it, please tell your friends about it. That's all I want. My thanks to everyone who helped me make this project a reality."""
The National Anthem Kimigayo,国歌 君か代,Movie,1,Finished Airing,"May 1, 1931",,add some,add some,add some,Original,"Music, Historical",3 min.,G,"4.85, 784",1456,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
Nou Nen feat. Utae,Nou Nen feat.Utae,Music,1,Finished Airing,"Dec 14, 2017",,add some,add some,add some,Music,"Music, Dementia, Ecchi",3 min.,R+,"4.85, 162",275,0,Music video for Nou Nen feat. utau by THE POTONE!
,Quantum Leap,Music,1,Finished Airing,"Jun 28, 2000",,Avex Entertainment,add some,Production I.G,Music,"Action, Music",3 min.,PG-13,"4.85, 209",402,0,"Music video by m-flo from their DVD album 'Tunnel Vision'.
"
Voltar the Invincible,로보트 태권 V,Movie,1,Finished Airing,"Jul 24, 1976",,add some,add some,add some,Unknown,"Action, Mecha",1 hr. 25 min.,PG,"4.85, 172",436,0,"Dr. Kaff (or Dr. Cops; 카프 박사 in Korean), an evil scientist bent on world domination, creates an army of giant robots to kidnap world-class athletes and conquer the world. To fight off this attack, Dr. Kim creates Robot Taekwon V. Kim Hoon, the taekwon-do champion eldest son of Dr Kim, pilots Robot Taekwon V either mechanically or through his physical power by merging his taekwon-do movements with the robot. Comic relief is provided by Kim Hoon's younger buddy, elementary school student Kim Cheol.

(Source: Wikipedia)"
Soccer,SOCCER,Music,1,Finished Airing,"Jan 5, 2017",,P-Vine Records,add some,add some,Original,"Music, Sports",5 min.,G,"4.85, 174",305,0,"A music video for the song ""Soccer"" by the band Ninjas."
,夢から、さめない,OVA,1,Finished Airing,"Feb 26, 1987",,add some,add some,Shaft,Unknown,"Romance, School",37 min.,PG-13,"4.85, 317",968,0,"Student Takao is inexorably drawn toward Sao despite class rumors that she has appeared in a porno movie.

(Source: AniDB)"
,마이크로 특공대 다이야트론 5,Movie,1,Finished Airing,"Jul 20, 1985",,add some,add some,add some,Unknown,"Action, Space, Mecha, Sci-Fi",57 min.,PG,"4.84, 361",763,4,"The plot focuses around a Cyborg woman named Ivy, who defends the entire universe from enemies with her built-in evil-sensing computers. The enemy infects her with a virus. Now the only one to save her is Diatron 5, the mecha shrunk down to microscopic size that goes in to fight the bacteria. Two kids, a battle station called the ""Star Wars"" and Diatron's inventor join her in the battle against evil. Evil being an androgynous woman named Mary, her brother with blue skin who looks suspiciously like Spock and their fleet of robots and forest green demon-like aliens.

(Source: TV Tropes)"
,チョコ教授のお部屋,ONA,1,Finished Airing,"Apr 25, 2016",,add some,add some,add some,Original,Comedy,30 sec.,G,"4.83, 228",659,0,A Meiji commissioned commercial teaching viewers the health benefits of chocolate such as alleviating high blood pressure. 
In Search of Axis,In Search of Axis,Special,3,Finished Airing,1989 to 1991,,add some,add some,Polygon Pictures,Original,Dementia,2 min. per ep.,G,"4.83, 182",298,0,Polygon Pictures Inc.'s first animated work.
,JAM,Music,1,Finished Airing,2009,,Mirai Film,add some,add some,Unknown,"Music, Dementia, Fantasy",2 min.,G,"4.83, 386",685,1,"This film is based on a very simple idea: the increasingly varied the sounds, the greater is the number of creatures... My intention in this film was to fill the screen with chaotic movements.

(Source: Mirai Mizue)"
,メニー・メアリー,Music,1,Finished Airing,"Apr 14, 2013",,Space Shower Music,add some,add some,Unknown,Music,2 min.,G,"4.83, 209",362,0,"Music video for the song ""Many Mary"" by A Crow Is White.
"
Mr. Empty,Mr.EMPTY,Music,1,Finished Airing,"Dec 22, 2004",,add some,add some,add some,Music,Music,1 min.,PG-13,"4.83, 165",288,1,"An animated music video for Denki Groove's song ""Mr.EMPTY""."
The Humanoid,ザ・ヒューマノイド 哀の惑星レザリア,OVA,1,Finished Airing,"Mar 5, 1986",,"Toshiba EMI, Kaname Productions",Central Park Media,add some,Unknown,"Space, Mecha, Drama, Sci-Fi",47 min.,PG-13,"4.83, 759",1756,0,"Dr. Watson has created his masterpiece – a beautiful woman made of metal. A wonder of science, Antoinette is a childlike innocent who holds the key to an ancient civilization that could save the world, or destroy it. And when a mad tyrant kidnaps the man she loves, Antoinette finally discovers the courage – and the amazing fighting skills – that are her true calling. "
,たばこはダサい,ONA,1,Finished Airing,"Feb 13, 2014",,add some,add some,add some,Unknown,"School, Slice of Life",7 min.,PG-13,"4.83, 154",481,0,A high school basketball player finds himself short of breath due to his smoking.
Oxed-Man,牛頭,Movie,1,Finished Airing,1968,,add some,add some,add some,Unknown,Dementia,3 min.,G,"4.83, 145",317,0,Furukawa Taku film.
Animated Self Portraits A Portrait of Kawamoto,セルフポートレート,Special,1,Finished Airing,1988,,add some,add some,add some,Original,"Comedy, Demons",1 min.,G,"4.82, 427",730,0,A stop motion short film by Kihachiro Kawamoto. This short film humorously shows what happens when the artist creates a being that insists on 'creating' the artist.
Crane Game Girls Galaxy,美少女遊戯ユニット クレーンゲールギャラクシー,TV,12,Finished Airing,"Oct 5, 2016 to Dec 21, 2016",Wednesdays at 22 00 (JST),Pony Canyon Enterprise,add some,Kyotoma,Original,"Game, Space, Comedy",13 min. per ep.,PG,"4.82, 1071",2765,1,Second season of Bishoujo Yuugi Unit Crane Game Girls.
,LOST UTOPIA,Movie,1,Finished Airing,2007,,add some,add some,Mirai Film,Unknown,"Action, Fantasy, Supernatural, Music, Seinen",5 min.,G,"4.82, 491",953,0,The story of Adam and Eve with jazzy music. Short experimental animation without words.
Million Doll,ミリオンドール,TV,11,Finished Airing,"Jul 7, 2015 to Sep 22, 2015",Tuesdays at 01 11 (JST),add some,add some,Asahi Production,Web manga,Music,4 min. per ep.,PG-13,"4.82, 3809",10215,5,"Million Doll revolves around Suuko, an idol-loving hikikomori (shut-in) who has one ability: To make any idol popular through the power of blogging. She puts her sights on the Fukuoka idol Itorio and tries to make her sell more, but she is impeded by the charismatic idol Ryuu-san and the underground idol Mariko.

(Source: ANN)"
,モグモグ,Music,1,Finished Airing,"Aug 6, 2009",,add some,add some,W+K Tokyo,Original,Music,4 min.,G,"4.82, 218",373,0,"Music video sung by 鎮座DOPENESS for his ""100% Rap"" album. Song composition is done by EVISBEATS."
Ame-Con!!,雨色ココアシリーズ あめこん!!,TV,12,Finished Airing,"Oct 4, 2017 to Dec 20, 2017",Wednesdays at 22 25 (JST),add some,add some,EMT Squared,Digital manga,"Slice of Life, Comedy",2 min. per ep.,PG-13,"4.81, 1446",4245,3,The series follows Nozomu Tokura as he tries to get more sales to the cafe he recently opened with the new helpers he met.
