name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Hell Target,HELL TARGET [ヘルターゲット],OVA,1,Finished Airing,"Jan 21, 1987",,add some,add some,add some,Unknown,"Space, Horror, Sci-Fi",50 min.,R,"4.78, 629",1474,7,"A spaceship is lost near the forbidden planet of Inferno II. Some years later, a second ship with a crew of nine gets there and encounters a monster that rapidly makes mince meat of most of them. The sole survivor, Makurou Kitazato, must destroy the monster before it can surprise a third ship that is already en route.

(Source: AniDB)"
A Ship of Oranges,みかん船,Movie,1,Finished Airing,"Feb 11, 1927",,add some,add some,add some,Other,Historical,6 min.,G,"4.78, 372",768,1,A somewhat historical tale about a famous Japanese businessman who made his fortune by shipping oranges from the farmlands to the capital city of Edo.
,アーケードゲーマーふぶき,Special,1,Finished Airing,"Jun 11, 2008",,add some,add some,Shaft,Original,"Action, Ecchi, Parody, Adventure, Game, Comedy, School",6 min.,PG-13,"4.77, 743",1782,3,It's time for fun at the beach! Check out all the girls from Arcade Gamer Fubuki in their swimsuits. 
,バナナ村に雨がふる,Music,1,Finished Airing,"Aug 3, 1987",,NHK,add some,add some,Original,"Music, Kids",2 min.,G,"4.77, 158",307,0,Music video featured on NHK's Minna no Uta program.
,dreaming pupa ～夢見る僕ら～,Music,1,Finished Airing,"Aug 12, 2010",,EMI,add some,add some,Music,Music,4 min.,G,"4.77, 163",347,0,"A music video for ""Dreaming Pupa: Yumemiru Bokura"" by Pupa."
,モーション・ルミネ,Movie,1,Finished Airing,1978,,add some,add some,add some,Unknown,Dementia,3 min.,G,"4.77, 157",315,0,Furukawa Taku film.
,我ハ機ナリ,Music,1,Finished Airing,2000,,Studio Rikka,add some,add some,Unknown,"Dementia, Music",2 min.,PG-13,"4.77, 2638",4398,0,"A music video from Yoshiura Yasuhiro, done in year 2000. Music is done by Shibata Yuki."
Room Mate,Room Mate,TV,12,Finished Airing,"Apr 12, 2017 to Jun 28, 2017",Wednesdays at 22 40 (JST),Smiral Animation,add some,Typhoon Graphics,Original,"Harem, Slice of Life",4 min. per ep.,PG-13,"4.77, 6553",19087,32,"Another One Room series telling ""another story"" featuring male characters. "
Mighty Taro's Reckless Training,大力太郎の無茶修業,Movie,1,Finished Airing,1928,,add some,add some,add some,Original,Action,1 min.,G,"4.77, 741",1255,1,Short film from 1928 about a samurai fighting demons. 
,読売新聞,Special,1,Finished Airing,"Aug 1, 2009",,add some,add some,Studio Ghibli,Unknown,Historical,15 sec.,G,"4.77, 395",1101,0,A 15 second long commercial produced for the Yomiuri Shimbun newspaper.
