name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,ヴァリアブル・ジオ,OVA,3,Finished Airing,"Nov 29, 1996 to Jun 27, 1997",,KSS,ADV Films,Chaos Project,Game,"Action, Ecchi, Martial Arts, Shounen, Super Power",30 min. per ep.,R+,"5.63, 1371",3499,5,"The special of the day is Variable Geo-a brutal battle between waitresses who serve up generous portions of energy blasts and vicious side orders of murderous martial artistry.

For buffed beauties who make below-minimum wages, VG is the perfect way to make some fast cash. The victorious walk away with millions, and the defeated lose everything (namely, all their clothes).

But this high-stakes sport has dark forces and dubious practices behind the fun and games. Lethal injections make steroids seem like vitamins. Instead of team prayer, there's demonic possession. Athletic sponsors are malevolent corporations with a more frightening agenda than increased market share. It's all just part of the game.

(Source: AniDB)"
Wishing,Wishing,Music,1,Finished Airing,"Dec 1, 2017",,add some,add some,add some,Game,"Game, Music",3 min.,G,"5.63, 147",492,0,"Made famous in the Monster Strike anime special Mon-Soni! D'Artagnan no Idol Sengen, the Haitoku Pistols debuted their latest single, a Christmas-themed song titled Wishing on December 1st. A ballad backed by Lucy's powerful vocals, Wishing will be featured as the main theme for the XFLAG original anime Itazura Majo to Nemuranai Machi.

This official music video demo is entirely in CG as opposed to the main ONA which was 2D animated. The music video starts with all three band members speaking to the viewer before jumping into the demo and then finishing out with the band members speaking again."
Fairy King,妖精王,OVA,1,Finished Airing,"Dec 21, 1988",,Kadokawa Shoten,add some,Madhouse,Manga,"Fantasy, Shoujo",1 hr.,R+,"5.63, 275",1121,0,"Jack has moved to Hokkaido to get treatment for an illness, but he's lonely and unhappy. One night a man on a horse rides through his window to help him. For a reason he doesn't understand, Jack instantly knows the man's name and feels they've met somewhere before. The man, Cu Chulainn, tells Jack to open the moonlight shadow window, which leads him to Nymphidia, the world of Midsummer Night's Dream, whose inhabitants are waiting for a new Fairy King

Based on a manga from 1978 by Ryoko Yamagishi. 

(Source: ANN)"
,ぬるぺた,Special,1,Finished Airing,"Jan 31, 2020",,add some,add some,Shin-Ei Animation,Original,"Sci-Fi, Comedy",5 min.,PG-13,"5.62, 1358",2942,0,Extra episode included in the Blu-ray/DVD release.
,Peeping Life（ピーピング・ライフ）-The Perfect Emotion-,Special,1,Finished Airing,"Apr 16, 2010",,CoMix Wave Films,add some,add some,Original,"Slice of Life, Comedy",5 min.,G,"5.62, 145",433,0,Special included in the Peeping Life: The Perfect Emotion's DVD release.
,プラトニック・チェーン,TV,24,Finished Airing,"Oct 5, 2002 to Mar 29, 2003",Saturdays at 02 25 (JST),ACiD FiLM,add some,add some,Novel,"Sci-Fi, Slice of Life",6 min. per ep.,PG-13,"5.62, 505",2180,3,"In the near future, technology has made a few leaps and bounds, and videophones and constant wireless internet access are available to everyone. However, it would seen that the government has been careless and a skilled hacker was able to break into the national information archive. Using the data held there he creates the Platonic Chain website for people to discover information about themselves and their friends. Words start to spread quickly that there is a site that enables you to look up anything. Coincidentally, three young girls, Hitomi, Rika, and Kanae, are able to access the site.

(Source: ANN)"
,聖闘士星矢 セインティア翔,ONA,10,Finished Airing,"Dec 10, 2018 to Feb 18, 2019",,Toei Animation,add some,Gonzo,Manga,"Action, Adventure, Seinen",25 min. per ep.,PG-13,"5.62, 3421",10724,101,"The whole Sanctuary was misled into danger due to the civil war instigated by the Gemini Gold Saint, Saga. Our story begins right after the end of those events... This is a story of the girls protecting Athena. These are the records of love and fierce fights they meet while opposing destiny on their way to maturity...

(Source: MangaSeven)"
,私たち、らくろじ部! 2,ONA,12,Finished Airing,"Aug 1, 2016 to Jan 22, 2017",,add some,add some,add some,Card game,"Game, Comedy, School",1 min. per ep.,PG-13,"5.62, 214",1570,0,"The comedy shorts follow four girls who are members of the Luck Logic Club, whose activity is playing the Luck & Logic card game. "
,100%パスカル先生,ONA,6,Finished Airing,"Oct 15, 2016 to Mar 15, 2017",,add some,add some,add some,Manga,Comedy,4 min. per ep.,G,"5.62, 123",456,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,91 Daze,Special,7,Finished Airing,"Nov 30, 2016 to Jul 5, 2017",,add some,add some,Shuka,Original,"Comedy, Historical",2 min. per ep.,PG-13,"5.62, 1013",2762,2,"91 Daze is a series of shorts included in various disk packages. They focus around Angelo, Nero, and sometimes Corteo in various comedic situations.

(Source: 91-days.wikia)"
