name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,桜流し,Music,1,Finished Airing,"Sep 18, 2016",,EMI,add some,Khara,Original,"Action, Sci-Fi, Music, Drama, Mecha",4 min.,PG-13,"7.02, 2599",4939,13,"Singer Hikaru Utada's YouTube channel began streaming a music video for her song ""Sakura Nagashi,"" the theme song for Evangelion: 3.33 You Can (Not) Redo, set to scenes from the film. The music video features cuts that were not used in the original film. The video was available for 24 hours.

(Source: ANN)"
Aura Battler Dunbine,聖戦士ダンバイン,TV,49,Finished Airing,"Feb 5, 1983 to Jan 21, 1984",Unknown,"Bandai Visual, Sotsu, Nagoya Broadcasting Network","ADV Films, Sentai Filmworks",Sunrise,Original,"Action, Sci-Fi, Adventure, Drama, Fantasy, Mecha",24 min. per ep.,PG-13,"7.02, 1436",8200,28,"Shou Zama is an ordinary 18-year-old from Tokyo who finds himself summoned to the medieval fantasy world of Byston Well. Upon arrival, he is put into service under the ambitious lord Drake Luft, who seeks to greatly expand his power. Those like Shou who come from ""Upper Earth"" possess strong aura power and are ordered to pilot ""Aura Battlers,"" insectoid mecha designed by a man named Shot Weapon, who also came from Upper Earth.

However, Shou's alliances quickly change when he meets Marvel Frozen, a young woman who has decided to rebel against Drake's political agenda. As he realizes the lord's true intentions, the boy chooses to join the fight against Drake and team up with Neal Given, who leads the resistance movement. The resistance isn't alone—Riml, daughter of their enemy and Neal's secret love, aids their efforts, hoping to escape from her father's clutches. As Shou finds himself fighting alongside his new comrades, they put their lives on the line to prevent the villainous Drake from taking over Byston Well before it's too late.

[Written by MAL Rewrite]"
Swan Lake,世界名作童話 白鳥の湖,Movie,1,Finished Airing,"Mar 14, 1981",,Toei Video,Discotek Media,Toei Animation,Unknown,"Drama, Romance, Fantasy",1 hr. 15 min.,G,"7.02, 1341",2921,18,"When Prince Siegfried spots a beautiful swan with a crown on its head, for some reason he feels compelled to follow it. He discovers that the swan is, in fact, a princess named Odette, who is under a wizard's curse that causes her to become a swan by day. The wizard, Rothbart, wants to keep Odette to himself, and the only thing that can break the spell on Odette is a man who truly loves her, with all his heart and soul...

(Source: ANN)"
,釣りキチ三平,TV,109,Finished Airing,"Apr 7, 1980 to Jun 28, 1982",Mondays at 19 00 (JST),Studio Jack,add some,Nippon Animation,Manga,"Adventure, Sports",24 min. per ep.,G,"7.02, 1260",3270,12,"Mihira Sanpei talks with a Tohou accent and is a down-to-earth boy with a cheerful and optimistic personality. However, when it comes to fishing, he becomes very serious and is a youth who enjoys fishing more than anything else. The village where he lives in is a natural environment which provides different kinds of fishing challenges. Despite his lack of experience, Sanpei has a first-rate sense with regards to fishing and decides to maxmise his potential by entering into different fishing contests. As he faces various challenges, he learns to solve difficult problems and learn from his mistakes to the extent that he is able to fish anything out of the waters. Along the way, he encounters all kinds of rivals and companions who increase his experience points and help him in his growth.

(Source: ANN)"
UQ Holder!,UQ HOLDER! ～魔法先生ネギま！2～,TV,12,Finished Airing,"Oct 3, 2017 to Dec 19, 2017",Tuesdays at 00 00 (JST),"Kodansha, Lawson HMV Entertainment, Egg Firm, GYAO!",Sentai Filmworks,J.C.Staff,Manga,"Action, Sci-Fi, Magic, Fantasy, Shounen",23 min. per ep.,PG-13,"7.02, 48702",125931,283,"Touta Konoe is an ordinary boy raised in a small rural town. His mundane life suddenly changes when his mentor, Katherine McDowell, reveals herself to be a vampire; after saving Touta from a mortal wound, she causes him to become immortal as well.

Already yearning to explore the world, young Touta finally puts his dream to ascend to the top of Amanomihashira—a tower that leads to outer space—into realization. Along the way, he finds a secret society filled with immortals just like him called ""UQ Holders."" Gaining new comrades and mentorship along the way, Touta embarks on his own unique, magical adventure.

[Written by MAL Rewrite]"
,万界神主,ONA,60,Finished Airing,"Feb 6, 2019 to Aug 31, 2019",,add some,add some,Ruo Hong Culture,Manga,"Adventure, Fantasy",9 min. per ep.,PG-13,"7.02, 311",1204,8,"Ye Chen, an ancient god, who fell from the world of the gods into a heavenly and peaceful world. In this world there are hundreds of countries, surrounded by thousands of states, who are strong and arrogant. Ye Chen has been in this world for hundreds of years and has established great strength, moreover his existence has always been a legend. But the power of the gods' world extends slowly into this world, beginning one of the most cruel and ferocious battles."
,万古仙穹,ONA,12,Finished Airing,"May 18, 2017 to Jul 27, 2017",,iQIYI,add some,Haoliners Animation League,Novel,"Adventure, Comedy, Fantasy",15 min. per ep.,PG-13,"7.02, 981",3808,13,"Heavenly Dao is eternal, however life is limited, making heaven and earth pieces of a chessboard.

Gu Hai from the 21st century was taken onto another world. Gu Hai became a formidable opponent in the area of trade. In the times of war, he comes up with strategies for the Chen Empire against the Song Empire.

A fairy from heaven became interested in him and gave him a mission to complete on his journey. However this may bring turmoil and chaos upon the world. "
One Piece Chopper Kingdom of Strange Animal Island,ワンピース 珍獣島のチョッパー王国,Movie,1,Finished Airing,"Mar 2, 2002",,Fujipacific Music,add some,Toei Animation,Manga,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",55 min.,PG-13,"7.01, 32856",57083,20,"The crew comes upon Crown Island where the animals can talk and they makes Chopper their new king. But there are human hunters there also looking for the legendary horns that will give the person who consumes it immense power. Luffy and friends must stop them from destroying this animal kingdom.

(Source: ANN)"
,オーバーロード　ぷれぷれぷれあです,Special,8,Finished Airing,"Sep 25, 2015 to Feb 24, 2016",,add some,Funimation,Studio PuYUKAI,Light novel,"Action, Comedy, Magic, Fantasy",3 min. per ep.,PG-13,"7.01, 33073",61553,67,Specials bundled with the Blu-ray and DVD volumes of Overlord featuring simplified character animations. 
Peach Girl Super Pop Love Hurricane,ピーチガール,TV,25,Finished Airing,"Jan 8, 2005 to Jun 25, 2005",Unknown,"TV Tokyo, Marvelous, Studio Jack",Funimation,Studio Comet,Manga,"Slice of Life, Drama, Romance, School, Shoujo",24 min. per ep.,PG-13,"7.01, 38258",75496,785,"Peach Girl is about an average high school girl, Momo Adachi, who everyone thinks is a beach bunny/slut because of her tanned skin. The actual reason she is so tanned is because she was on the swim team and tans very easily. She likes a boy, Toji, who she heard only likes non-tanned girls. This causes her to question who she is and have low self esteem. She spends a lot of time trying to remake herself into the girl she believes he wants; however, she has a friend, Sae, who likes to go behind Momo's back and make her life terrible, mostly by trying to take Toji away from her. All the while there's another boy, Kairi, who is in love with Momo.

(Source: ANN)"
