name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,スレイヤーズぷれみあむ,Movie,1,Finished Airing,"Dec 22, 2001",,"Starchild Records, chara-ani.com, GANSIS",ADV Films,Hal Film Maker,Light novel,"Adventure, Comedy, Fantasy, Magic, Shounen",33 min.,PG-13,"7.21, 8379",16835,8,"Lina and Gourry travel to a seaside town named Acassi, where octopus tentacle is a delicacy. However, the octopus meat carries a curse that dooms the eater to only speak Takogo (octopus language). Amelia, Zelgadiss, and Xelloss all show up, and the main four characters (Lina, Gourry, Ameria, Zelgadiss) get cursed. The octopi enlist the power of a mazoku to get rid of the humans once and for all. The white sorceress Ruma must learn the cure to the curse from her long-lost master in order to save the town. 

(Source: ANN)"
,SSSS.GRIDMAN,TV,12,Finished Airing,"Oct 7, 2018 to Dec 23, 2018",Sundays at 00 00 (JST),"Mainichi Broadcasting System, Pony Canyon, Tsuburaya Productions, KlockWorx, Ultra Super Pictures, Graphinica, Docomo Anime Store, Fields, BS11",Funimation,Trigger,Original,"Action, Sci-Fi, Mecha",23 min. per ep.,PG-13,"7.21, 79357",186485,865,"Yuuta Hibiki wakes up in the room of Rikka Takarada and notices two things: he has no memories, and he can hear a mysterious voice calling his name from a nearby room. On further inspection, he finds a robot—which introduces itself as Hyper Agent Gridman—behind the screen of an old computer. Much to Yuuta's surprise, Rikka cannot hear Gridman, nor can she see the ominous monsters looming over a thick fog as it envelopes the town outside.

Another giant monster materializes in the city and proceeds to wreak havoc. Amidst the confusion, Yuuta is once again drawn to the old computer and merges with Gridman. Suddenly, he appears in the middle of the battle and is forced to fight the monster. Together with Rikka and fellow classmate Shou Utsumi, Yuuta forms the ""Gridman Alliance"" to defeat the monsters plaguing the city and find whoever is responsible for their emergence.

[Written by MAL Rewrite]"
Gargantia on the Verdurous Planet Specials,翠星のガルガンティア 完全新作,Special,2,Finished Airing,"Aug 28, 2013 to Oct 25, 2013",,add some,Viz Media,Production I.G,Original,"Action, Sci-Fi, Adventure, Mecha",24 min. per ep.,PG-13,"7.21, 19445",35411,13,"Episodes 14 and 15, released with the first and third BD/DVD volumes. "
Tears to Tiara,ティアーズ・トゥ・ティアラ,TV,26,Finished Airing,"Apr 6, 2009 to Sep 28, 2009",Unknown,"Dwango, Bushiroad, Showgate, Good Smile Company",Sentai Filmworks,White Fox,Visual novel,"Action, Adventure, Fantasy, Magic",24 min. per ep.,PG-13,"7.21, 25532",68086,185,"As the Holy Empire rises to power, the neighboring lands begin to gradually fall under its control. The Empire's conquest eventually reaches the small island of Erin, home to the Gael tribe. There, a priestess named Riannon is kidnapped to be offered as a living sacrifice to the demon king Arawn, a malevolent being rumored to have caused untold destruction in the past.

Riannon's brother, First Warrior Arthur, rescues her, when Arawn suddenly materializes before them as a handsome grey-haired man. Hiding his true identity and remaining enigmatic, Arawn pledges his power and leadership to the tribe's cause and joins Arthur, Riannon, and their merry band of friends—including a talented swordsman, an agile hunter, and a group of ecstatic pixies—as they fight back against the Empire, while uncovering the dark secrets of the land along the way.

[Written by MAL Rewrite]"
Tenchi Forever!,天地無用！　ｉｎ　ＬＯＶＥ２　遥かなる想い,Movie,1,Finished Airing,"Apr 24, 1999",,"AIC, Genco, Pioneer LDC, Nippon Cultural Broadcasting","Funimation, Geneon Entertainment USA",add some,Unknown,"Sci-Fi, Drama, Romance, Shounen",1 hr. 35 min.,R+,"7.21, 6793",13579,23,"Tenchi runs off into the woods to spend some time alone after his friends have another argument. While lost in thought, he hears a voice coming from a camellia tree. Tenshi approaches it and vanishes through a portal.

Six months later, Tenchi still has not returned home. Though most have given up the idea of ever finding him, his friends refuse to lose hope and have split up into two teams. Aeka and Ryoukou remain on Earth to investigate while Washuu, Sasami, Kiyone, and Mihoshi comb the rest of the galaxy in search.

Their efforts eventually pay off when Tenchi's energy is picked up on their radar. However, the happy reunion will have to wait as the girls gear up for their biggest challenge yet—Tenchi seems to have completely forgotten them and is living happily with another woman. Instead of solving their problems, finding Tenchi has left them with even more questions.

[Written by MAL Rewrite]"
THE IDOLM@STER SHINY FESTA,アイドルマスター シャイニーフェスタ,OVA,3,Finished Airing,"Oct 25, 2012",,add some,add some,A-1 Pictures,Game,"Comedy, Drama, Music",23 min. per ep.,PG-13,"7.21, 6966",15195,13,"New anime episodes released with each of the three iDOLM@STER Shiny Festa PSP games (Honey Sound, Funky Note, and Groovy Tune)."
Uta no Prince Sama Legend Star,うたの☆プリンスさまっ♪マジLOVE レジェンドスター,TV,13,Finished Airing,"Oct 2, 2016 to Dec 25, 2016",Sundays at 01 00 (JST),"Broccoli, Movic, MAGES., Hakuhodo DY Music & Pictures, King Records",Sentai Filmworks,A-1 Pictures,Visual novel,"Harem, Music, Comedy, Romance, Shoujo",24 min. per ep.,PG-13,"7.21, 10170",31089,230,"The anime's story will start where the third season left off, at the competition for who will open the Triple S international sporting event. Raging Entertainment's HE★VENS idol group had hijacked the competition between QUARTET NIGHT and ST☆RISH, causing chaos. However, after the QUARTET NIGHT members suggest a certain idea, the three groups aim toward a new stage, with HE★VENS swearing to get their revenge on the other two groups.

(Source: ANN)"
,"Wake Up, Girls！Beyond the Bottom",Movie,1,Finished Airing,"Dec 11, 2015",,"TV Tokyo, Tatsunoko Production, AT-X, Toho, Ultra Super Pictures, DIVE II Entertainment, Good Smile Company, Avex Pictures, Lawson HMV Entertainment, Hiroshi Planning",add some,"Ordet, Millepensee",Original,"Music, Drama",53 min.,PG-13,"7.21, 2408",6700,15,"Second movie sequel of Wake Up, Girls!."
,映画　Yes! プリキュア５ GoGo! お菓子の国のハッピーバースデイ,Movie,1,Finished Airing,"Nov 8, 2008",,add some,add some,Toei Animation,Original,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power",1 hr. 15 min.,G,"7.21, 1569",3937,6,"It's Nozomi's birthday, but it is disturbed by Bunbee chasing after a girl from another world, Chocola. When Pretty Cure rescue her, she thanks them by taking them to her country, Dessert Kingdom. In this cockaigne with rivers of juice and candy growing on trees, they feel very comfortable. But then they meet the evil Mushiban and his two subordinates Dry and Bitter. They want to take over the kingdom and change Pretty Cure into sweets. In order to save not only Nozomi's Birthday but also the whole Dessert Kingdom, Pretty Cure have to fight their way against Dry and Bitter and also against their own friend: Coco, who is being brainwashed by Mushiban. "
,遊☆戯☆王,TV,27,Finished Airing,"Apr 4, 1998 to Oct 10, 1998",Saturdays at 18 00 (JST),Nihon Ad Systems,add some,Toei Animation,Manga,"Action, Game, Comedy, Fantasy, Shounen",24 min. per ep.,PG-13,"7.21, 95235",169353,1056,"Bullies often target someone frail and weak—someone exactly like Yuugi Mutou. His beautiful childhood friend, Anzu Mazaki, is always there to stand up for him, but he can't depend on her forever. Katsuya Jonouchi, who is almost always accompanied by his verbal sparring partner Hiroto Honda, doesn't seem like a bad person either, despite always bringing Yuugi trouble. But most of all, Yuugi wishes for a true friend who understands him and would never betray him.

Yuugi treasures his Millennium Puzzle, an ancient Egyptian artifact that was brought into his grandfather's game shop. Believing that solving the puzzle will grant him his wish, he completes the puzzle, unleashing a new personality within him—the soul of the ""King of Games.""

Dark, twisted, strong, and reliable, the new personality named Yami Yuugi is the exact opposite of Yuugi. Upon any injustice toward him, Yami Yuugi takes over Yuugi's body and forces the opponent into a ""Shadow Game."" The stakes are high as whoever loses shall have a taste of the darkness that resides within their own heart.

[Written by MAL Rewrite]"
Yu Yu Hakusho the Movie Poltergeist Report,幽☆遊☆白書 冥界死闘篇 炎の絆,Movie,1,Finished Airing,"Apr 9, 1994",,"Movic, A-Line",Central Park Media,Studio Pierrot,Manga,"Action, Adventure, Comedy, Demons, Supernatural, Martial Arts, Shounen",1 hr. 34 min.,PG-13,"7.21, 10578",21418,30,"Millennia ago, a war was fought between the Netherworld and the Spirit World. Ultimately, the Netherworld was destroyed and Lord Yakumo, the King of the Netherworld, was banished to the depths of space. Now, five defenders from the Spirit World must team-up against Yakumo's Demon-Gods for possession of five, mystical sites. But Lord Yakumo is dangerously close to reclaiming the Power Sphere—the source of the Netherworld's energy—and once it is again in his possession, our world will become the new Netherworld.

(Source: AniDB)"
,あの夏で待ってる 特別編「僕達は高校最後の夏を過ごしながら、 あの夏を待っている。」,Special,1,Finished Airing,"Aug 29, 2014",,Geneon Universal Entertainment,Sentai Filmworks,J.C.Staff,Original,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",26 min.,PG-13,"7.21, 20043",37423,34,Special episode included in the Blu-ray Box of Ano Natsu de Matteru.
,バクマン。 スペシャル「デラマン。」,Special,2,Finished Airing,"Sep 29, 2012 to Jan 2, 2013",,NHK,add some,J.C.Staff,Manga,"Comedy, School, Shounen",25 min. per ep.,PG-13,"7.21, 3730",13722,12,"First Episode: Summary of the previous two seasons of Bakuman

Second Episode: Shows many of the mangakas' works. Main cast members also talk about which ""Bakuman."" works they would like to see animated"
Black Jack The Two Doctors of Darkness,ブラック・ジャック ふたりの黒い医者,Movie,1,Finished Airing,"Dec 17, 2005",,"SKY Perfect Well Think, Nippon Television Network",add some,Tezuka Productions,Unknown,Drama,1 hr. 37 min.,PG-13,"7.21, 1570",3988,7,"The mega-corporate Daedalus Group is under attack by a small group of activists known as the Ghost of Icarus. While taking care of some of the victims of the bombing, Black Jack encounters Dr. Kiriko, also known as Death Incarnate, who just like him, asks his patients huge sums of money but instead of saving them, he offers them a painless death. When the activist group requests both doctors’ collaboration, Black Jack finds himself caught in a spiral of life, death and treason while trying to save his patients' lives and avoid the breaking of a biological war that could destroy humanity.

(Source: ANN)"
