name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,深夜！天才バカボン,TV,12,Finished Airing,"Jul 11, 2018 to Sep 26, 2018",Wednesdays at 01 35 (JST),"TV Tokyo Music, Avex Pictures",add some,Pierrot Plus,Manga,"Slice of Life, Comedy",24 min. per ep.,G,"6.02, 790",2721,3,"The pinnacle of gag manga as well as one of Akatsuka Fujio's most renowned works, ""Tensai Bakabon"" returns after 18 years since its last anime with Director Hosokawa Toru's new original story!

Bakabon and his family, who made the phrase ""This is how it should be"" famous, are back along with the eccentric cast of Mr. Policeman, Rerere no Ojisan and Eel-Dog letting loose in a much more modern setting!

The new frontier of ""Bakabon"" that'll take place in a late-night slot is about to begin, 10 years after Akatsuka Fujio's death.

(Source: Crunchyroll)"
Project City Flying in the Sky,空飛ぶ都市計画,Music,1,Finished Airing,"Sep 10, 2005",,add some,add some,add some,Unknown,"Sci-Fi, Music, Space",5 min.,G,"6.02, 1020",1627,2,"Third animated music video for music by capsule based around their NEXUS-2060 concept—a space station resort in the year 2060. Produced by Ghibli offshoot Studio Kajino, with MOMOSE Yoshiyuki (百瀬ヨシユキ) directing. The song was released on September 7, 2005 as Side A of a single titled Aeropolis, and the animation was first shown on September 10, 2005 as a double bill with the live-action Touch movie."
Stitch!,スティッチ！,TV,25,Finished Airing,"Oct 8, 2008 to Mar 25, 2009",Unknown,Walt Disney Studios,add some,Madhouse,Other,"Adventure, Comedy, Kids",25 min. per ep.,PG,"6.02, 1579",4558,13,"A spin-off series of Disney's Lilo & Stitch. 

In the new story, the alien creature Stitch is running off on the mad scientist Jumba's space scooter when he gets caught in a space storm and has to make an emergency landing at Izayoi Island, the southermost tip of Japan. There, he meets Yuuna, a spirited fourth-grade girl who happens to know karate. Yuuna tells Stitch about the Stone of Chitama, a mysterious object that can make any wish come true. However, he has to perform 43 good deeds to receive his wish. 

(Source: ANN)"
,Sweet Devil feat. 初音ミク,Music,1,Finished Airing,"Nov 5, 2011",,"Sony Music Entertainment, Toy's Factory",add some,add some,Unknown,Music,4 min.,G,"6.02, 157",270,0,Music video for Sweet Devil feat. Hatsune Miku by Hachioji-P.
,高宮なすのです！〜てーきゅうスピンオフ〜　ＴＶ未放送オリジナルエピソードアニメ,Special,2,Finished Airing,"Aug 28, 2015",,add some,add some,add some,Manga,"Comedy, Shounen",2 min. per ep.,PG-13,"6.02, 441",1895,1,Unaired specials included in the Blu-ray and DVD release.
Maris the Chojo,ザ・超女[ザ・スーパーギャル],OVA,1,Finished Airing,"Jun 5, 1986",,"Shogakukan-Shueisha Productions, OB Planning",add some,Studio Pierrot,Manga,"Comedy, Sci-Fi, Super Power",48 min.,PG-13,"6.02, 1238",2849,3,"Despite being a refugee from an extinct planet, having an alcoholic as a father and an airhead for a mother, Maris' biggest problem is that she's a Thanatosian. Considering that Thanatosians are six times stronger than the average Earthling it shouldn't be such a curse, especially in a galaxy where violence is rife. But the accidental destruction she wreaks on everything she touches —even with the exotic alloy restraints she wears— means she's constantly in debt. Every mission she's assigned to by the Inter-Galactic Space Patrol becomes a cash-drain when all the damages are docked from her wage. 

But when she's selected to rescue the rich and sexy Kogane Maru it's like a dream come true. After setting him free from the terror of his ruthless kidnapper his eternal gratitude will surely guarantee marriage —and an end to all her financial headaches. 

(Source: AniDB) "
,テルマエ・ロマエｘLOFT企業コラボレーション,Special,1,Finished Airing,2012,,add some,add some,DLE,Unknown,"Comedy, Historical, Seinen",1 min.,PG-13,"6.02, 140",654,1,"Lucius ends up at the Japanese chain store called LOFT, where he realizes the fun found in modern-day shopping."
,ONE PIECE FILM GOLD×ＴＯＨＯシネマズ 特別映像,ONA,1,Finished Airing,"Feb 29, 2016",,add some,add some,Toei Animation,Other,"Fantasy, Shounen",21 sec.,G,"6.02, 931",2754,0,"A collaboration between One Piece Film: Gold and TOHO Cinemas. It features the One Piece cast in a manga sakuga style batting around ball which then becomes gold colored with the cast gaining their colored anime film's design too. The golden ball then turns into the TOHO Cinemas logo as Luffy holds it out to the viewer.

Eiichiro Oda himself supervised the collaboration to give the most manga-art accurate imagery possible."
,王牌御史0,ONA,1,Finished Airing,2014,,Tencent Animation & Comics,Haoliners Animation League,Haoliners Animation League,Unknown,"Comedy, Fantasy, School, Shounen, Supernatural",12 min.,PG,"6.02, 317",1012,1,Episode 0 of Wangpai Yushi.
,よい子のれきしアニメ おおきなカブ(株),Movie,1,Finished Airing,"Nov 23, 2016",,Sound Team Don Juan,add some,Khara,Manga,"Comedy, Parody",8 min.,G,"6.02, 134",387,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,ゼーガペイン ADP,Movie,1,Finished Airing,"Oct 15, 2016",,Sunrise,add some,add some,Original,"Action, Sci-Fi, Romance, Mecha",1 hr. 57 min.,PG-13,"6.02, 168",2719,1,"Animation studio Sunrise has announced at AnimeJapan 2016 that its 2006 mecha anime series Zegapain will be re-edited into a movie titled Zegapain ADP. The movie will also include new scenes not present in the TV anime.

(Source: MAL News)"
