name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,あめふりくまのこ,Music,1,Finished Airing,2010,,add some,add some,add some,Music,"Music, Kids",3 min.,PG,N/A,116,0,"A song by Tomoyo Harada & Keiichi Suzuki.

""Rain falls in the mountain, dancing on the ground.
Forming a small stream of water a mischievous bear runs by the stream. Silently he looks down at the water, and wonders if there is a fish…""

(Source: Yamamura Animation)
"
,天地,Movie,1,Finished Airing,"Feb 20, 2016",,add some,add some,Tomoyasu Murata Company,Original,"Dementia, Drama",10 min.,G,N/A,222,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,アミーゴ 友だち,OVA,1,Finished Airing,2000,,add some,add some,add some,Unknown,"School, Slice of Life",15 min.,G,N/A,184,0,"An educational film about how difficult it is learning the culture and customs of a new land. And how bullying foreigners or even Japanese people who have come back home after an extended stay in a foreign country after they picked up the customs, is the manifestation of a weak consciousness."
,AN INSTANT,Movie,1,Finished Airing,2004,,add some,add some,add some,Original,"Dementia, Music",3 min.,G,N/A,68,0,"Azuru Isshiki’s animated short An Instant, pares the art of animation down to its essentials: A series of images drawn in paint on paper. It begins and ends with a small dot, but in-between Isshiki explores the full range of expression possible with just simple animation tools. The film consists of just black and red paint on a variety of different papers. Dots, lines, and spirals dance across the screen, as does a cheerful female figure.

(Source: Nishikata Film Review)"
Stitch & Ai,安玲与史迪奇,TV,13,Finished Airing,"Mar 27, 2017 to Apr 6, 2017",Unknown,add some,add some,add some,Original,"Sci-Fi, Adventure, Kids",22 min. per ep.,G,N/A,576,0,"Stitch has been kidnapped from Lilo by a gang of space criminals who want to replicate Jumba's Experiment 626 research. However, a rival gang attacks their ship wanting Stitch for themselves, allowing him to break free and escape back to Earth in the confusion. Upon reentering Earth's atmosphere, he lands in China's Huangshan mountains where he meets a young local girl named Ai Ling and becomes part of her family. Unfortunately for Stitch, the two space gangs still want to take him, so he's going to need some help to ward them off.

(Source: TV Tropes)"
,あなたが振り返るとき,OVA,1,Finished Airing,"Mar 21, 1993",,"Nippon Columbia, Grouper Productions",add some,add some,Other,"Romance, School, Shoujo",31 min.,PG-13,N/A,484,0,"Three shorts based on stories by Hanai Aiko, who also directed this OVA.

(Source: AniDB)"
,あなたが見える,Music,1,Finished Airing,"Feb 1, 1997",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,N/A,23,0,Music video for the song Anata ga Mieru by TEA FOR THREE that was featured on NHK's Minna no Uta program. The video features artwork by Kiyoshi Nakashima.
,あなたの肩ごし ちょっと上,Special,3,Finished Airing,"Feb 11, 2008",,add some,add some,add some,Original,"Comedy, Supernatural",3 min. per ep.,G,N/A,136,0,"""Guardian Spirit"" is something that you can only see in fortune telling and television spirit features. But there are guardian spirits who are quietly behind everyone and are working hard. The story of Guardian Services Agency Service by freelance spirits of guardian spirits for those who can not take such holidays. "
,あなたの声,Music,1,Finished Airing,"Oct 2, 2017",,NHK,add some,add some,Original,"Music, Slice of Life, Kids",4 min.,G,N/A,131,1,"Music video for the song Anata no Koe by Mone Kamishiraishi, that was featured on NHK's Minna no Uta program. The song was released as a single two days later. The video was animated by Ryouzou Oominato."
And2 Girls,安菟！安菟！,ONA,1,Finished Airing,"Aug 15, 2018",,add some,add some,Seven Stone Entertainment,Other,"Music, Slice of Life",34 min.,G,N/A,323,0,"The animation And2 Girls is based on the five members of the virtual idol group And2girls. The story takes place after the era of Big Power Outages in which Shang Jing City has become an international metropolis due to energy reserves and development. Idols have also become recognized by everyone and sought after. Studying at Music&Art Private High School, the five girls encounter acquaintances and companions for their common purpose. They make unremitting efforts for the goal, boarding the summit of Star List through the match, to prove their strength!

(Source: Guodong Subs)"
,エンジェルがとんだ日,Movie,1,Finished Airing,"Jul 27, 1996",,E&G Films,add some,add some,Unknown,"Slice of Life, Comedy",1 hr. 20 min.,G,N/A,212,0,A heart-warming story depicting the day-to-day life full of laughter and tears as a mother copes with her children.
Animation × Paralympic Who Is Your Hero?,アニ×パラ〜あなたのヒーローは誰ですか〜,Special,Unknown,Currently Airing,"Nov 10, 2017 to ?",,"NHK, NHK Enterprises",add some,"Nippon Animation, Gallop, TMS Entertainment, DLE",Original,Sports,5 min.,G,N/A,395,1,"NHK specials on parasports. The first episode covers blind soccer, with character designs by Yoichi Takahashi (from the Captain Tsubasa fame). And the second episode covers a female sprinter with a prosthetic leg, with character designs by Eisaku Kubonouchi (from the Hungry Days: Aoharu ka yo. fame). The specials featured interviews, coverage of the Paralympics, and an animated segment. This MAL entry will cover only the animated segment. "
Animagear,アニマギア,ONA,1,Finished Airing,"Jul 1, 2019",,add some,add some,add some,Original,"Kids, Mecha",42 sec.,G,N/A,207,0,"A promotional video for the new Bandai candy-toy line with Shokugan. Kids buy packaged candy boxes and pieces of the toy are in it, kids have to assemble their Animagear robot animal action figure. Certain ones are also interchangeable with parts for a hybrid robot animal. Candy-toys will hit stores in August with five Animagears in the line-up."
,アニマル１,TV,27,Finished Airing,"Apr 1, 1968 to Sep 30, 1968",Unknown,Mushi Production,add some,add some,Unknown,Sports,22 min. per ep.,PG-13,N/A,406,1,"Ichirou Azuma, a young amateur wrestler, wants to participate in the Olympics Games in Mexico.

(Source: ANN)"
,アニメーションで伝える“ヒバクシャからの手紙”,Special,Unknown,Currently Airing,"Aug 4, 2017 to ?",,NHK,add some,add some,Other,"Historical, Drama",5 min.,G,N/A,247,0,"NHK undertakes a project to visualize written stories of the A-bomb victims through animation. The experience notes of the A-bomb victims which will be the base for the animation are ones sent to NHK’s annual reciting, a program to read and share their experience, which have been running as long as 9 years now. A total of 2,200 notes have been sent to us so far.

(Source: Official YouTube channel)"
,Animatope,Special,1,Finished Airing,"Jan 14, 2011",,add some,add some,add some,Original,"Music, Dementia",30 sec.,G,N/A,163,0,"Space Shower TV Station ID directed by Takashi Ohashi, with music by composed by Yuri Habuka and sung by PUPI."
,アニマックス体操,Special,30,Finished Airing,"Aug 1, 2014 to Jul 31, 2015",,add some,add some,add some,Unknown,"Sports, Kids",Unknown,G,N/A,168,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,アニメで 楽しく学ぶ交通安全 天使のこてんこてんこ,OVA,1,Finished Airing,2006,,add some,add some,add some,Manga,Kids,26 min.,G,N/A,84,0,A traffic safety film starring the cast of Kotencotenco.
,アニメドキュメント ミュンヘンへの道,TV,16,Finished Airing,"Apr 23, 1972 to Aug 20, 1972",Unknown,"TBS, Nippon Television Network",add some,add some,Unknown,Sports,25 min. per ep.,G,N/A,304,1,"A short series based on volleyball at the Munich Olympics. The series features a mix of live action blended with animation.

(Source: AniDB)"
,アニメどうよう全集,Music,30,Finished Airing,1988,,"Youmex, Akabanten",add some,add some,Music,"Music, Kids",5 min. per ep.,G,N/A,178,1,A series of animated videos for various children's songs.
,アニメ ハチ公物語,OVA,1,Finished Airing,1990,,add some,add some,add some,Other,Kids,18 min.,G,N/A,162,1,"An biography of Hachikou, a real Japanese dog who was remembered for its extreme loyalty to his owner even after the owner's death."
,アニメ古典文学館,OVA,6,Finished Airing,2003 to 2004,,Vega Entertainment,add some,"Nippon Animation, Gallop",Unknown,"Historical, Kids",18 min. per ep.,G,N/A,211,1,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,アニメ落語館,OVA,8,Finished Airing,"Jul 5, 1992 to 1992",,Ajia-Do,add some,add some,Unknown,Comedy,13 min. per ep.,G,N/A,620,0,A collection of 8 stand-alone stories told in rakugo style. 
,アニメ浪曲紀行 清水次郎長伝,TV,30,Finished Airing,"Apr, 2000 to Nov, 2000",Saturdays at 05 45 (JST),add some,add some,add some,Unknown,"Comedy, Historical, Drama",15 min. per ep.,G,N/A,225,0,"A story based on Shimizu no Jirochou, an early yakuza who specialized in gambling and maritime transport.

The anime is composed of 10 stories. Each story was told over 3 episodes. The particular tale is based on Hirosawa Torazo II's telling; Hirosawa is a roukyoku/naniwabushi."
,アニメ 天狗のかくれ里,OVA,1,Finished Airing,2006,,add some,add some,add some,Other,"Demons, Kids",57 min.,G,N/A,119,0,An educational anime targeting environmental problems (such as the feral boar population in Japan) with a twist as two children become involved with the tengu that live in the mountains.
Animated Tamagotchi Found on Television!,アニメ　ＴＶで発見！！　たまごっち,TV,27,Finished Airing,"Jul 7, 1997 to Mar 21, 1998",Unknown,add some,NYAV Post,add some,Other,"Comedy, Fantasy, Kids, Slice of Life",20 min. per ep.,G,N/A,496,2,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
Call of the wild,アニメ野性のさけび,TV,22,Finished Airing,"May 5, 1982 to Sep 25, 1982",Unknown,Wako Productions,add some,add some,Unknown,"Adventure, Drama",40 min. per ep.,PG,N/A,387,1,Based on the novel by Hatojuu Muku.
,アニメ版リトル★ニッキー〜へなちょこ悪魔ニッキーのＮＹ体験記〜,ONA,6,Finished Airing,"Apr 9, 2001 to May 8, 2001",,add some,add some,Creators Dot Com,Other,Comedy,2 min. per ep.,PG-13,N/A,145,0,"An anime tie-in to the Adam Sandler film Little Nicky that expands slightly on the story, showing the demonic Nicky exploring New York."
,アニメ版 東海道・四谷怪談,Special,1,Finished Airing,"Aug 16, 1981",,add some,add some,add some,Other,"Historical, Horror, Supernatural",46 min.,PG-13,N/A,319,0,"An adaptation of Yotsuya Kaidan, a classic Japanese horror story about a ghost getting revenge."
,アニメンタリー 決断,TV,25,Finished Airing,"Apr 3, 1971 to Sep 25, 1971",Unknown,add some,add some,Tatsunoko Production,Unknown,"Military, Historical",25 min. per ep.,None,N/A,832,7,A strict retelling of the Pacific side of WW2.  
,暗黒キャットVS,ONA,3,Finished Airing,"Jan 21, 2011 to Jan 9, 2012",,add some,add some,Fanworks,Original,"Action, Comedy",5 min. per ep.,G,N/A,267,0,The sequel to the Ankoku Cat ONA series.
,ANNE’s SECRET DIARY,Movie,3,Finished Airing,"Jun 28, 2019",,add some,add some,add some,Other,"Dementia, Drama, Music",4 min. per ep.,PG-13,N/A,126,0,"Videos directed by mareykrap that were featured at the My Name is Red-Haired Anne art exhibition in Seoul, South Korea, which showcases the artistic talents of Korean artists through the imaginative retelling and reinterpretation of Anne of Green Gables. These videos were used for the 1st chapter of the exhibit titled ""A Poor Orphan Girl""."
,unizzz... / Annie,Music,1,Finished Airing,"Aug 17, 2018",,add some,add some,add some,Music,"Sci-Fi, Music",3 min.,G,N/A,157,0,"Music video for ""Annie"" by unizzz... from their mini album ""F Is for France"" (2018).

Animation by Yusuke Mashiba."
,안녕 토토비,TV,104,Finished Airing,"Jul 20, 2011 to Sep 25, 2013",Unknown,add some,add some,add some,Unknown,Kids,20 min. per ep.,PG,N/A,157,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,"안녕, 전우치! 도술로봇대결전",Movie,1,Finished Airing,"Oct 8, 2015",,add some,add some,add some,Original,"Sci-Fi, Kids, Martial Arts",1 hr. 28 min.,PG,N/A,134,0,"Jeon Woo-chi travels over 500 years into the year 2015 on the elevator after defeating a king who bullies his people. He meets Suk and San-cho, two kids who are masters at martial arts and they become friends. In the meantime, Jeon Woo-chi's friend and rival Woo Dang-tang and the king join forces to take revenge on Jeon Woo-chi. They even make a martial arts robot.

Meanwhile, Woo-chi and his friends get trapped in a time room according to Woo Dang-tang's plan and they face danger. Their time is taken away and Jeon Woo-chi becomes a kid, losing all of his powers. The king takes this time to use the robot to bully the people. 

(Source: Hancinema)"
"My TYRANO Together, Forever","안녕, 티라노 영원히, 함께",Movie,1,Finished Airing,"Aug 14, 2019",,Media Castle,add some,Tezuka Productions,Picture book,"Adventure, Kids",1 hr. 48 min.,G,N/A,235,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,"あの日, 僕らは戦場で ~少年兵の告白~",Special,1,Finished Airing,"Aug 11, 2015",,add some,add some,add some,Other,Historical,22 min.,R,N/A,311,1,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
Rainbow Mountain,あの山に登ろうよ,OVA,1,Finished Airing,2003,,Shinano Kikaku,add some,Toei Animation,Unknown,"Adventure, Fantasy, Kids",30 min.,PG,N/A,240,0,"Three friends find themselves on an adventure to Rainbow Mountain, a magical place where the first rainbow is said to have been created. However, getting to the top of the mountain requires courage and perseverance in the face of many challenges."
,アノン戦隊レンジャー5,ONA,1,Finished Airing,"Feb 15, 2011",,Anon Pictures,add some,add some,Original,"Music, Parody, Super Power",2 min.,G,N/A,153,0,Anon Pictures' parody of Super Sentai opening sequences.
,"あの世のすべては, おばけぐみっ!",TV,13,Currently Airing,"Apr 7, 2020 to ?",Unknown,Stella Promotion,add some,add some,Original,"Comedy, Supernatural",24 min. per ep.,PG-13,N/A,470,0,"The gag anime takes place at a school for youkai and other supernatural beings. A vampire named Rakuru transfers to the school from the West, and she tries to change the school as the class representative."
,アンパンマンとはじめよう! いろ・かず・かたち わかるかな いろ・かたち,Special,1,Finished Airing,"Jul 26, 2006",,VAP,add some,TMS Entertainment,Unknown,Kids,25 min.,PG,N/A,285,1,"Part of the ""Let's start with Anpanman"" series of educational animation for kindergarten children featuring characters from Anpanman."
,あんぜんかくにん ケンタとニャンタのこうつうあんぜん,OVA,1,Finished Airing,"Dec, 2007",,add some,add some,add some,Original,Kids,13 min.,G,N/A,119,0,"Kenta and Nyanta learn about traffic safety and that even if they're following the law, they still need to be aware of their surroundings for safety in case drivers aren't."
,安全の指定席 チャイルドシート,OVA,1,Finished Airing,"Mar, 2007",,add some,add some,add some,Original,Kids,16 min.,G,N/A,116,0,An educational anime about the importance and purpose of child seats in cars.
,青の洞門,OVA,1,Finished Airing,1999,,Gakken,add some,add some,Unknown,"Kids, Samurai, Historical, Drama",13 min.,G,N/A,221,0,"Legend has it that before the tunnel (Ao no Doumon) was built, people had to climb over the cliffs through which the tunnel is built to reach an important local shrine. The path was very dangerous and people regularly fell to their deaths. During the Edo period, a Buddhist monk named Zenkai, who had committed a murder in his earlier life, decided to build a safe passage for worshipers in order to atone for his crime. Beginning at the age of 49, he dedicated 30 years of his life to digging the 185 metre tunnel by hand, using only a hammer and chisel.

(Source: Wikipedia)"
,青い瞳の女の子のお話,Special,1,Finished Airing,"Aug 13, 2009",,TV Asahi,add some,Shin-Ei Animation,Unknown,"Drama, Historical",55 min.,PG,N/A,556,0,"The story is set in a village in the southern Japanese prefecture of Kōchi during World War II. Even in this remote mountainous area, the perception of American and British people as ""brutes"" has taken root, due to the deaths and injuries among the villagers' relatives. 

A elementary schoolgirl named Eiko transfers from the city of Yokohama to this village. Eiko happens to have blue eyes from her American father, and her classmates make no attempt to rein in their bullying. Other than Eiko's homeroom teacher Akiko, even the teachers view Eiko the same way that the children do. However, a boy named Kenta views Eiko more with curiosity than with hostility. 

The children's lives change as the injured father of one of Kenta's classmates returns from the battlefield and news of more casualties arrives in the village.

(Source: ANN)"
,蒼い記憶 満蒙開拓と少年たち,Movie,1,Finished Airing,"Dec 18, 1993",,add some,add some,add some,Unknown,"Drama, Historical, Military",1 hr. 30 min.,PG-13,N/A,407,0,"A class of Japanese youths volunteer for the war effort during WWII, but then get stranded in Manchuria."
,青い目の人形物語,OVA,1,Finished Airing,1996,,add some,add some,add some,Other,"Drama, Historical",30 min.,G,N/A,126,0,"The ""Blue-eyed Dolls"" were given in 1927 by the USA, under the leadership of Dr. Gulick, to Japanese elementary schools and kindergartens for the purpose of Japanese-American friendship.

About 12,000 ""Blue-eyed Dolls"" were given by the USA. However, with the outbreak of the Pacific War (World War II) in 1941, a great number of the ""Blue-eyed Dolls,"" who were considered to be ""dolls of the enemy country,"" were disposed of by being burned or by being stabbed with bamboo spears. 

This is the story of children trying to rescue the doll.

(Source: wgordon.web.wesleyan.edu)"
,青いトリトン,Special,1,Finished Airing,"Mar 22, 2002",,add some,add some,add some,Manga,"Fantasy, Shounen",8 min.,G,N/A,183,0,"Pilot movie of Umi no Triton, it was created in October 1971 for the intention of selling the series to international markets and features a more Western-style drawn Triton. The pilot was released to the public on the Umi no Triton: Original Gekijou-ban DVD release nearly 3 decades later."
The Boy and the Blue Sea,青い海と少年,OVA,1,Finished Airing,"Jul, 1983",,Shinano Kikaku,add some,add some,Unknown,Slice of Life,40 min.,G,N/A,290,0,The friendship between Hiroshi from Japan and Adel from the South Pacific island the two live on is severely tested when Adel finds out that his grandfather was killed in a battle with the Japanese army. Will Adel forget their quarrel when Hiroshi's life is in danger?
,蒼きウル Overture,Special,1,Finished Airing,2015,,add some,add some,Gainax,Unknown,"Military, Sci-Fi",Unknown,None,N/A,688,1,"A short special created by a newly launched Uru in Blue LLP (Limited Liability Partnership) in Singapore that will pre-streamed in 2015 and will be a lead up/preview to the full film, set for 2018."
