name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,Ｂ’Ｔ　Ｘ（ビート・エックス）　ＮＥＯ,OVA,14,Finished Airing,"Aug 21, 1997 to Jan 21, 1998",,TMS-Kyokuchi,add some,TMS Entertainment,Manga,"Action, Adventure, Shounen",24 min. per ep.,PG-13,"7.16, 2012",4138,19,"Continuation of Teppei's journey with B't X to rescue his brother Kotaro Takamiya from the Machine Empire. The OAV series picks off from the TV series from the point where Hokuto successfully saves both Teppei and B't X and makes B't X far more powerful than before.

(Source: ANN)"
Bleach Memories in the Rain,BLEACH Memories in the Rain,Special,1,Finished Airing,"Dec 18, 2004",,add some,add some,Studio Pierrot,Manga,"Action, Adventure, Supernatural, Drama, Shounen",29 min.,PG-13,"7.16, 58004",102290,325,"Kurosaki Ichigo, the temporary Shinigami(Death God) for Kuchiki Rukia, discovers his mother's killer as one of the Hollows he has been hunting. He does battle with it in a prideful battle of revenge. This Special is actually a flashback of previous episodes in Bleach. After the ending credits, a short plays showing Shinigami and their Zanpakutos to ""Number One"" from the Bleach Soundtrack. 
"
,超次元ゲイム ネプテューヌ THE ANIMATION ~ねぷのなつやすみ~,OVA,1,Finished Airing,"Jul 8, 2019",,Okuroto Noboru,add some,Okuruto Noboru,Game,"Action, Comedy, Fantasy, Sci-Fi",26 min.,PG-13,"7.16, 2554",9071,22,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,Cosmic Baton Girl コメットさん☆,TV,43,Finished Airing,"Apr 1, 2001 to Jan 27, 2002",Sundays at 09 30 (JST),"Group TAC, Yomiko Advertising",add some,Nippon Animation,Manga,"Adventure, Comedy, Drama, Magic, Sci-Fi",24 min. per ep.,G,"7.16, 998",2977,36,"Comet (12 years old in human years) is the princess of the Harmonica Star country and was to meet the prince of the Tambourine Star country at a ball where he'd pick a bride. But he isn't there and so Comet is sent to Earth to find him. He'll be known by the starlight in his eyes. She finds the Earth and she loves the people she meets there. Meanwhile, Princess Meteor of the Castanet Star country also arrives on Earth in search of the prince. Comet's companion is a little puppy with a star at the end of his tail named Rubba Ball. Of course, Comet was not the first to visit the Earth and love it, another before her did as well and married. Her pet (a white cat with bunny ears and a tiny heart on her tail named Bunny) continued life as a kind of fairy in the forest. Comet's power is drawn from the stars of her home and is channeled through her baton; she also wears a special pendant from where Rubba Ball immerges, and with which she can detect and find the prince.

(Source: ANN)"
Digimon Frontier,デジモンフロンティア,TV,50,Finished Airing,"Apr 7, 2002 to Mar 30, 2003",Sundays at 09 00 (JST),"Yomiko Advertising, Fuji TV",Flatiron Film Company,Toei Animation,Original,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",23 min. per ep.,PG,"7.16, 74771",122956,555,"With five new kids and an exciting new mission in the Digital World, Digimon Frontier brings back all the great action and adventure of the last three seasons. Takuya, Kouji, Izumi, Junpei. and Tomoki meet each other in a train that takes them to the Digital World where a war against evil is being fought. The Angel digimon, Cherubimon, one of The three angels sent to save the World from the power-hungry Lucemon, has turned to the dark side and the entire Digital World is in peril. To fight this great battle, the five CHOSEN ONES must find the Densetsu no Spirit (Legendary Spirit)."
Doraemon the Movie Nobita in the Robot Kingdom,映画 ドラえもん のび太とロボット王国[キングダム],Movie,1,Finished Airing,"Mar 9, 2002",,"TV Asahi, Shogakukan-Shueisha Productions",add some,add some,Unknown,"Adventure, Comedy, Fantasy, Kids, Shounen",1 hr. 21 min.,PG,"7.16, 2958",4811,1,"Doraemon and friends travels into another world via the time machine; where humans and robots are living together. However they soon find out that the Empress of Robot Kingdom was trying to capture robots there and turn them emotionless. As the situation goes tense, our heroes sets out to stop the Empress and her plan.

(Source: Wikipedia)"
,Dr.スランプ・アラレちゃん,TV,243,Finished Airing,"Apr 8, 1981 to Feb 19, 1986",Wednesdays at 19 00 (JST),Fuji TV,add some,Toei Animation,Manga,"Sci-Fi, Slice of Life, Comedy, Shounen",25 min. per ep.,PG-13,"7.16, 3284",10762,46,"Dr. Slump creates a little android girl, Arale, who is very stong, happy, and totally common senseless. They live in Penguin Village where the strangest things happen (e.g., the dawn is announced by a little pig wearing a basquee). 

(Source: ANN) "
Dragon Ball The Path to Power,ドラゴンボール 最強への道,Movie,1,Finished Airing,"Mar 2, 1996",,add some,Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",1 hr. 14 min.,PG-13,"7.16, 23864",44679,36,"A retelling of Dragon Ball's origin with a different take on the meeting of Goku, Bulma, and Kame-Sen'nin. It also retells the Red Ribbon Army story; but this time they find Goku rather than Goku finding them. 

(Source: ANN)"
,Fate/Apocrypha,TV,25,Finished Airing,"Jul 2, 2017 to Dec 31, 2017",Sundays at 00 00 (JST),"Aniplex, Half H.P Studio, Notes, Tokyo MX, BS11",Aniplex of America,A-1 Pictures,Light novel,"Action, Supernatural, Drama, Magic, Fantasy",23 min. per ep.,R,"7.16, 146927",312626,2014,"The Holy Grail is a powerful, ancient relic capable of granting any wish the beholder desires. In order to obtain this power, various magi known as ""masters"" summon legendary Heroic Spirits called ""servants"" to fight for them in a destructive battle royale—the Holy Grail War. Only the last master-servant pair standing may claim the Grail for themselves. Yet, the third war ended inconclusively, as the Grail mysteriously disappeared following the conflict.

Many years later, the magi clan Yggdmillennia announces its possession of the Holy Grail, and intends to leave the Mage's Association. In response, the Association sends 50 elite magi to retrieve the Grail; however, all but one are killed by an unknown servant. The lone survivor is used as a messenger to convey Yggdmillennia's declaration of war on the Association.

As there are only two parties involved in the conflict, the Holy Grail War takes on an unusual form. Yggdmillennia and the Mage's Association will each deploy seven master-servant pairs, and the side that loses all its combatants first will forfeit the artifact. As the 14 masters summon their servants and assemble on the battlefield, the magical world shivers in anticipation with the rise of the Great Holy Grail War.

[Written by MAL Rewrite]"
Mysterious Play OVA,ふしぎ遊戯,OVA,3,Finished Airing,"Oct 25, 1996 to Feb 25, 1997",,"Bandai Visual, Movic","Media Blasters, Geneon Entertainment USA",Studio Pierrot,Manga,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",28 min. per ep.,PG-13,"7.16, 10461",19500,92,"A year after the events of Fushigi Yuugi, Tamahome is pulled back into the book and is sent on a complicated ride through illusion, confusion, and betrayal. Meanwhile, Yui is acting oddly and Miaka is heartbroken over the loss of Tamahome, while Keisuke and Tetsuya try to discover what is going on with the book.

(Source: ANN)"
