name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,狠西游,ONA,20,Finished Airing,"Jun, 2016 to Nov 28, 2016",,add some,add some,Vasoon Animation,Web manga,"Action, Supernatural, Fantasy",14 min. per ep.,PG-13,N/A,827,0,A modern day high school student is accidentally possessed by the spirit of the ancient Monkey King.
Hendo Garden,辺土ガーデン,Special,1,Finished Airing,"Jun 20, 2015",,add some,add some,add some,Original,Music,2 min.,G,N/A,137,0,A short created for Hendo-san's wedding party. The video was uploaded to YouTube a day after the wedding.
,変幻退魔夜行 カルラ舞う！ 仙台小芥子怨歌,OVA,6,Finished Airing,"Sep 14, 1990 to Mar 8, 1991",,add some,add some,add some,Manga,"Horror, Shoujo",30 min. per ep.,R,N/A,670,1,"Shoko and Maiko Ougi are apparently two ordinary schoolgirls in pursuit of graduating and having fun. Shii-chan is the more serious while Mai-chan is more fun-loving. In reality, the two sisters are powerful exorcists from the Karura temple. Each wields half the power... Shii-chan can ""see"" the spirits, and Mai-chan can banish them. This is a spooky series with heavy emphasis on traditionally Japanese occult themes. 

(Source: AnimeNfo)"
Metamorphose Works No.2,変形作品第２番,Movie,1,Finished Airing,1984,,add some,add some,add some,Unknown,Dementia,23 min.,G,N/A,252,1,Short film by Kurosaka Keita.
,へんな家！,Music,1,Finished Airing,"Feb 1, 1983",,NHK,add some,add some,Original,"Music, Kids",2 min.,G,N/A,185,0,"Music video featured on NHK's Minna no Uta program.
"
,へんな子ちゃん,ONA,6,Finished Airing,"Apr 25, 2008 to Jul 3, 2008",,add some,add some,Gonzo,Unknown,Comedy,3 min. per ep.,None,N/A,225,0,"Hennako-chan is a black comedy series targeted at adult readers. The main character is an eccentric elementary school girl who has telekinetic powers that enable her to manipulate other people, animals, and even plants or objects by just staring at them. The series follows the helter-skelter daily lives of Hennako-chan and the people around her, including her family consisting of her very cracker-barrel parents, hot-to-trot elder sister, and a former stray dog, who are always thrown into frenzy by Hennako-chan's super-natural powers that expose their secrets. 

(Source: ANN) "
,へんてこなボランティア,OVA,1,Finished Airing,1993,,add some,add some,add some,Unknown,"Slice of Life, Drama",46 min.,G,N/A,117,1,An educational film about the merits of volunteer work. A group of children help achieve a grandmother's dream of learning how to read and write.
Hungry Best 5,헝그리 베스트5,Movie,1,Finished Airing,"Dec 23, 1995",,add some,add some,add some,Unknown,Sports,1 hr. 30 min.,G,N/A,211,0,"Kim Youngwoong is a highschool basketball player. He participates in the junior Asian Cup competition help in Hong King, and plays the final match against the Chinese team. His last dramatic shot brings victory for the Korean team. Chae Yo omi, the Korean consul's daughter can't forget his last impressive shot. Back home, Youngwoong is sought after by every university which has a basketball team. However, Youngwoong decides to join the least famous team because his very first coach, Kim In, advises him to.

(Source: KoreaFilm)"
,ヒーローカンパニー,OVA,2,Finished Airing,"Oct 5, 2015",,add some,add some,Studio Deen,Manga,"Comedy, Super Power, Seinen",14 min. per ep.,None,N/A,732,0,"""A hero"" is a job that in the face of danger and adversity or from a position of weakness, display courage and the will for self-sacrifice. Would you like to work as such a hero in our company? You may transform, manipulate a huge robot or fight as a squad. Shall we realize your dream in our ""Hero Company""?!

(Source: MU) "
,へろへろくん,TV,104,Finished Airing,"Apr 3, 2000 to Jan 2, 2001",Unknown,Public & Basic,add some,"Studio Flag, Studio Bogey",Manga,"Adventure, Comedy, Game, Kids",5 min. per ep.,PG,N/A,246,1,"It's a comedy about children in elementary school.
"
,へっちゃら平気の平八郎,Music,1,Finished Airing,"Aug 3, 2015",,NHK,add some,add some,Original,"Music, Kids",3 min.,G,N/A,87,0,"Music video for the song ""Hetchara Heiki no Heihachirou"" by Mako Ishino. Aired as part of NHK's Minna no Uta program."
General of the Earth,흙꼭두장군,Special,1,Finished Airing,1991,,add some,add some,add some,Novel,"Drama, Fantasy",1 hr. 23 min.,G,N/A,24,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
Thunder Prince,흑룡왕과 비호동자,Movie,1,Finished Airing,1982,,add some,add some,add some,Unknown,"Action, Adventure, Martial Arts, Shounen",1 hr. 10 min.,PG,N/A,266,2,A 1982 Korean Martial Arts film.
