name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Agriculture Angel BARAKI Play with Ibaraki Episode 0,あぐかる PLAY WITH IBARAKI編 第0話,ONA,1,Finished Airing,"Mar 28, 2015",,add some,add some,Studio PuYUKAI,Unknown,"Magic, Slice of Life, Supernatural",14 min.,G,N/A,318,1,The first half of the episode recaps the first episode of the first season and the second half is all new animation setting up for the second season as the characters go to cities rather than being out in the countryside.
Pekkle in Drakestail,アヒルのペックルのアヒルのドレイクステール,OVA,1,Finished Airing,"Nov 23, 2001",,Sanrio,add some,add some,Unknown,"Kids, Fantasy",10 min.,G,N/A,332,3,Drakestail Pekkle lends money to the King who flings it away.
Pekkle in Aladdin and His Magic Lamp,アヒルのペックルのアラジンと魔法のランプ,OVA,1,Finished Airing,"Sep 21, 1993",,Sanrio,add some,add some,Unknown,"Kids, Fantasy",30 min.,G,N/A,342,4,Pekkle re-creates the story of Aladdin and His Magic Lamp.
Pekkle in Find the Secret Treasure,アヒルのペックルの秘宝を探せ,OVA,1,Finished Airing,"Apr 21, 1993",,Sanrio,add some,add some,Unknown,"Adventure, Fantasy, Kids",20 min.,G,N/A,288,0,"Pekkle and his friends find a treasure map that will lead them to a stone that will grant one wish, and they go on a treasure hunt."
Pekkle in the Ugly Duckling,アヒルのペックルのみにくいあひるの子,OVA,1,Finished Airing,"Dec 21, 2001",,Sanrio,add some,add some,Unknown,"Kids, Fantasy",10 min.,G,N/A,318,2,Pekkle stars in the story of The Ugly Duckling.
Pekkle in the Great Swimming Race,アヒルのペックルの水泳大会は大騷ぎ,OVA,1,Finished Airing,"Mar 21, 1993",,Sanrio,add some,add some,Unknown,"Fantasy, Kids",20 min.,G,N/A,338,1,"A new boy moves into Pekkle's town, and is trying his hardest to impress Lucy; however, Lucy isn't interested in him. Lucy makes Pekkle out to be a better swimmer than he really is, and the new boy challenges him to a swimming contest."
,愛の奇跡ドクターノーマン物語,Special,1,Finished Airing,"Dec 24, 1982",,"TV Asahi, Kokusai Eigasha",add some,add some,Unknown,"Drama, Slice of Life",1 hr. 25 min.,G,N/A,294,2,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,愛の旅立ち,Music,1,Finished Airing,"Dec 2, 1989",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,N/A,112,0,Music video for the song Ai no Tabidachi by Anna Saeki that was featured on NHK's Minna no Uta program. The video was animated by Fumio Ooi.
,世界名作劇場・完結版 愛少女ポリアンナ物語,Special,2,Finished Airing,"Apr, 2001",,add some,add some,Nippon Animation,Unknown,"Drama, Historical, Slice of Life",45 min. per ep.,G,N/A,412,2,A summary of Ai Shoujo Pollyanna Monogatari full series aired as TV Specials in 2001.
With Love,愛をこめて,ONA,1,Finished Airing,"Apr 8, 2015",,add some,add some,add some,Original,"Slice of Life, Comedy",5 min.,G,N/A,60,1,"A little girl brings home a plant of cherry tomato which she raised with plenty of love.
Will the happy days of the girl and cherry tomatoes begin?

(Source: AniDB)"
