name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Beyond the Boundary Idol Trial!,きょうかいのかなた アイドル裁判！～迷いながらも君を裁く民～,ONA,5,Finished Airing,"Nov 18, 2013 to Jul 2, 2014",,add some,Sentai Filmworks,Kyoto Animation,Light novel,Comedy,8 min. per ep.,PG-13,"6.55, 14540",30211,17,"Each of the episodes will have the female main characters cast as Chibi Angels who hold a trial for a different character of the series. Akihito Kanbara will be the defendant for the first episode.

(Source: MAL News)"
,ラブライブ！ × ウォータリングキスミント　コラボCM,Special,1,Finished Airing,"Feb 11, 2016",,add some,add some,Sunrise,Original,Music,15 sec.,G,"6.55, 1898",4654,5,A Collaboration Commercial for Glico's Watering KissMint chewing gum with characters from Love Live! School Idol Project.
Mama Loves the Poyopoyo-Saurus,ママはぽよぽよザウルスがお好き,TV,52,Finished Airing,"Sep 2, 1995 to Aug 31, 1996",Saturdays at 18 00 (JST),add some,add some,Nippon Animation,Manga,"Comedy, Kids, Slice of Life",23 min. per ep.,G,"6.55, 117",568,2,"This is the story of a young couple who struggle with their children.

Miki is the mother of two kids, Hyoga and Jura. Hyoga is a 4-year-old boy and Jura is a 2-year-old girl. Miki writes children's books at home. Miki wants to be a gentle and kind mother, but it is difficult to be patient with the kids. Her husband Gendai tries to be as cooperative as he can and helps her to attend to the kids. But sometimes he only makes her even angrier.

(Source: animenfo)

"
Masamune-kun's Revenge OVA,政宗くんのリベンジ OVA,OVA,1,Finished Airing,"Jul 27, 2018",,add some,add some,Silver Link.,Manga,"Harem, Comedy, Romance, School, Shounen",23 min.,PG-13,"6.55, 25945",56644,68,Bundled with the limited edition 10th volume of the Masamune-kun no Revenge manga.
Merc StoriA The Apathetic Boy and the Girl in a Bottle,メルクストーリア -無気力少年と瓶の中の少女-,TV,12,Finished Airing,"Oct 11, 2018 to Dec 27, 2018",Thursdays at 22 30 (JST),Happy Elements,add some,Encourage Films,Game,"Action, Adventure, Magic, Fantasy",23 min. per ep.,PG-13,"6.55, 5861",23138,41,"Merc Storia takes places in a world where humans and monsters coexist. The protagonist, Yuu, is a healer apprentice and possesses the ability to tame monsters. In a quest to regain the memories of Merc, a girl confined in a bottle, the pair embarks on a journey.

(Source: MAL News)"
,劇場版メタルファイト ベイブレードVS太陽 ～灼熱の侵略者ソルブレイズ～,Movie,1,Finished Airing,"Aug 21, 2010",,add some,add some,SynergySP,Manga,"Adventure, Comedy, Sports",1 hr. 16 min.,PG,"6.55, 1729",4144,12,"It's summer vacation. In front of Ginga and Co, who are excited about a Beyblade tournament, Helios, a mysterious youth, stands in their way. In his hands, he possesses ""Sol Blaze"", a Beyblade that has been passed down since ancient times. As intense battle between Ginga vs. Helios unfolds, extreme weather develops throughout the world.

(Source: ANN)"
Future Boy Conan 2 River Adventure,未来少年コナンII　タイガアドベンチャー,TV,24,Finished Airing,"Oct 16, 1999 to Apr 1, 2000",Unknown,add some,add some,Nippon Animation,Unknown,"Adventure, Drama, Sci-Fi",23 min. per ep.,PG-13,"6.55, 396",1687,1,"An adventure story about ""Ooparts Egg"" and a huge stone statue called ""Oobats"" which was excavated from the remains of ancient times around two thousand years ago.

Taiga travels around the world with his father, archeologist Dr. Daino. They come to South America to investigate ancient ruins discovered by treasure hunters. There they find a stone statue of a gigantic bird which is more than 50 meters long. How was this statue made more than 20,000 years ago? Who made it and for what purpose? To their surprise, the stone bird wakes up and flies away before their very eyes. They discover that this stone bird is called ""Oobats"" and that when it has ""Ooparts Egg"", it becomes a dangerous weapon which could destroy the whole universe. The stone bird in the ruins wakes up and flies away to seek Ooparts Egg! Taiga must not allow this to happen...

(Source: AnimeNfo)"
,ミス・モノクローム -The Animation- 3,TV,13,Finished Airing,"Oct 2, 2015 to Dec 25, 2015",Fridays at 22 30 (JST),"Starchild Records, Magic Capsule",add some,"SANZIGEN, LIDENFILMS",Original,"Music, Slice of Life, Comedy",7 min. per ep.,G,"6.55, 5865",12510,7,Third season of Miss Monochrome: The Animation.
7 Seeds,7SEEDS,ONA,12,Finished Airing,"Jun 28, 2019",,"Nihon Ad Systems, BS Fuji, Netflix",add some,Gonzo,Manga,"Adventure, Drama, Mystery, Psychological, Romance, Sci-Fi, Shoujo",25 min. per ep.,R+,"6.54, 27476",63913,196,"Imagine this: you are living a normal day in your life. Maybe you are out with friends, eating your family's home-cooked meal or spending time with your girlfriend. When you next wake up, you are suddenly thrust into a strange, new world, surrounded by five strangers on a rapidly sinking boat in the middle of a storm.

For Natsu Iwashimizu, this is her new reality. Humanity has perished, and all that remains of the Japanese population are five groups of men and women who were chosen to be sent to the future in hopes of continuing mankind's existence. While every other person chosen has a useful talent such as martial arts, knowledge, or architecture, Natsu is a shy high school girl who cannot even raise her voice to shout. The new world is dangerous beyond imagination, and although Natsu seems to lack helpful skills, she must go with the others making their way to the ""Seven Fuji"" in order to survive.

[Written by MAL Rewrite]"
Absolute Duo,アブソリュート・デュオ,TV,12,Finished Airing,"Jan 4, 2015 to Mar 22, 2015",Sundays at 20 30 (JST),"Half H.P Studio, AT-X, feng, Showgate",Funimation,8bit,Light novel,"Action, Harem, Supernatural, Romance, Ecchi, School",24 min. per ep.,R,"6.54, 223983",402606,1411,"Individuals who can materialize weapons from their soul are called ""Blazers,"" and they attend Kouryou Academy High School in order to harness their abilities. Each student is required to partner with another, in the hopes that one day, the pair can attain the power of Absolute Duo.

Tooru Kokonoe hopes to attend this academy in order to gain power after his sister and friends were slain by a mysterious man. However, at the opening ceremony, he is forced to duel against the person sitting next to him, with the loser being expelled. As Tooru prepares to give the match his all, it is not a weapon that manifests from his soul, but a shield, an irregularity which catches the attention of a foreign student named Julie Sigtuna.

[Written by MAL Rewrite]"
