name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Ai-Mai-Mi Mousou Catastrophe,ちょぼらうにょぽみ劇場第二幕 あいまいみー ~妄想カタストロフ~,TV,12,Finished Airing,"Jul 8, 2014 to Sep 23, 2014",Unknown,"Dream Creation, Studio CHANT",add some,Seven,4-koma manga,"Comedy, Slice of Life",3 min. per ep.,PG-13,"5.98, 5417",10812,5,Second season of Ai Mai Mii.
Super Bestial Machine God Dancougar Blazing Epilogue,超獣機神ダンクーガ 白熱の終章,OVA,4,Finished Airing,"Dec 16, 1989 to May 25, 1990",,Ashi Production,add some,add some,Unknown,"Mecha, Sci-Fi, Space",30 min. per ep.,PG-13,"5.98, 236",870,2,"After all the battles the Jyusenki-tai has been through, they have gone on their own separate ways. But one person will bring them all together again: Shapiro Keats. The man who sided with Muge Zarbados all the way back in the beginning is still alive. One friend-turned-foe awaits the Jyusenki-tai once again, in what will be their final battle. 

(Source: ANN)"
Dallos,ダロス,OVA,4,Finished Airing,"Dec 21, 1983 to Jul 5, 1984",,add some,Discotek Media,Studio Pierrot,Original,"Action, Sci-Fi, Mecha",30 min. per ep.,PG-13,"5.98, 1985",5794,4,"At the end of the 21st century, Earth had to confront the problem of population increases combined with shortages in resources. Development of the Moon was seen as the way to solve the situation. The Moon's mineral resources reinvigorated the Earth and brought prosperity. However, the achievement of that vision proved painful for those who'd left their home world to settle on the Moon.

One of Man's greatest dreams has become a nightmare for those who have been forced to live it out. Shun Nonomura doesn't realize it, but he's about to discover a weapon—one that can overthrow the oppressive Monopolice and bring freedom to the lunar colonists. The growing resistance movement is quick to adopt it, along with its creator, into their ranks as they rally around the mysterious alien monument known as Dallos...

(Source: AniDB)"
Suddenly Princess,でたとこプリンセス,OVA,3,Finished Airing,"Dec 1, 1997 to May 21, 1998",,add some,Media Blasters,J.C.Staff,Manga,"Comedy, Fantasy",30 min. per ep.,PG-13,"5.98, 832",2634,4,"Lapis is the princess of Sorcerland. She's beautiful, powerful and has a sparkling personality; it`s too bad that she's not that bright. She'll go to any length to protect the most innocent of creatures even if it means destroying the kingdom to do so. And lets not forget her obsession with pudding!

Detatoko Princess is a laugh-out-loud lampoon of all the fantasy stereotypes you've come to love with a generous heaping scoop of slapstick!

(Source: AniDB)"
,ドカベン,TV,163,Finished Airing,"Oct 6, 1976 to Dec 26, 1979",Wednesdays at 19 00 (JST),"Fuji TV, Tsuchida Productions",add some,Nippon Animation,Unknown,"Action, Sports, School, Shounen",25 min. per ep.,PG-13,"5.98, 126",718,2,"Tarou ""Dokaben"" Yamada, who was a judoist while at junior high, enters Meikun High School and is talked into joining the baseball club. He displays his superb athletic abilities in baseball and becomes well-known as a hard hitter. He and his unique teammates establish Meikun a solid position as No.1 in the High School Baseball Championship games.

(Source: Nippon Animation)"
,どーにゃつ,Movie,12,Finished Airing,"Jun 1, 2013 to Dec 20, 2013",,add some,add some,Gathering,Manga,"Comedy, Sci-Fi, Seinen",2 min. per ep.,G,"5.98, 1827",3965,9,"The ""loosely science-fiction adventure"" is set in the summer sometime in the 21st century. Tokyo's Shinjuku ward has become a wasteland, void of all humans due to an unexplained catastrophe. What remains are these strange creatures such as ""Donyatsu,"" the half-cat, half-doughnut hybrid, and ""Begaru,"" a feline bagel composite.

(Source: ANN)"
,ふらいんぐうぃっち ぷち BD&DVD Vol.1 発売記念編,Special,1,Finished Airing,"Jun 22, 2016",,"VAP, Magic Capsule",Sentai Filmworks,domerica,Manga,"Comedy, Slice of Life, Supernatural",2 min.,PG-13,"5.98, 1721",6405,4,"To commemorate the anime Flying Witch, the first volume of the Blu-ray/DVD release included a special episode of Flying Witch Petit."
,がんばれ！隠れ汗 プロジェクト,ONA,1,Finished Airing,"May 17, 2019",,add some,add some,G-angle,Original,"Music, Slice of Life, School",2 min.,G,"5.98, 165",535,0,"An animated commercial for Kao Biore Sarasara Powder Sheets focuses less on a personal hygiene routine, instead opting to tug at viewers' heartstrings. The ad stars three high school friends, one a flutist named Mina and the other a burgeoning photographer named Akane. Mina finds herself getting wistful as the school year is drawing to a close but through the encouragement of her friends (and some well-timed product placement) she's reinvigorated to make the year the best it can be. 

(Source: ANN)"
,Good Morning,Music,1,Finished Airing,"Apr, 2008",,add some,add some,OLM,Music,"Slice of Life, Music",3 min.,G,"5.98, 2059",3305,34,"A not so ""good morning"" greets a little bear as he tries desperately to reach his destination on time but is hampered by improbable obstacles along the way. Directed and produced by Takashi Murakami of ""Superflat Monogram"" fame."
Hello Kitty in Swan Princess,ハローキティの白鳥の王子,OVA,1,Finished Airing,"Sep 21, 2001",,Sanrio,add some,add some,Unknown,"Kids, Fantasy",15 min.,G,"5.98, 111",369,0,Hello Kitty's version of The Swan Princess.
,獣装機攻ダンクーガノヴァ,TV,12,Finished Airing,"Feb 15, 2007 to May 3, 2007",Unknown,add some,add some,Production Reed,Original,Mecha,25 min. per ep.,R+,"5.98, 1606",4765,6,"In the 22nd century, there are no longer any world wide wars. Instead, small scale wars break out all over the Earth. Meanwhile, a large robot appears who protects the weak. It is called ""Dancougar Nova"". Some even call it God. 

However, no one knows the reason for its existence - not even its pilots. 
Then, another robot, beyond anyone's expectations, reveals itself as the true enemy and begins its attack on the Earth. 

Dancougar Nova retaliates against this enemy with a power that was kept secret until now. Will Dancougar Nova be able to save the Earth? The prelude to this explosive confrontation rings out. 

(Source: AnimeNfo)"
,らいむいろ戦奇譚,TV,13,Finished Airing,"Jan 4, 2003 to Mar 29, 2003",Unknown,"KSS, Soft Garage",add some,Studio Hibari,Visual novel,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",26 min. per ep.,R+,"5.98, 2657",8854,13,"Around the the 37th year of the Meiji Era (1904), in the midst of the Russo-Japanese war, the small Japanese army, in need of assistance, uses its special flying (thanks to a benevolent demon) ship, the Amanohara, to attack Russia's major base at Port Arthur (Lushun).

Umakai Shintaro, a Russian diplomat originally from Japan, defects and goes to Sapporo to teach at a girls academy. However, that girls academy is not typical—it is on board the Amanohara, and the five girls Shintaro teaches are known as the Raimu Unit—girls with the ability to summon powerful beings to fight for them. Shintaro eventually becomes their teacher and general in battle, and so the six embark on a weird and excessively erotic journey, as Shintaro helps the girls overcome their weaknesses, become stronger for the final stand at Lushun, and also understand the motives of the ""Russian Spiritual Corps"" that assist the opponent, which, unfortunately, has one member whom Shintaro knew well...

(Source: ANN)"
,何もしてあげられない,Music,1,Finished Airing,"Jul 22, 2019",,add some,add some,add some,Original,Music,4 min.,G,"5.98, 355",743,0,Music video included with the fourth single of the digital idol group 22/7 (Nanabun no Nijuuni).
