name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,绝世武魂,ONA,60,Currently Airing,"Oct 25, 2020 to ?",,add some,add some,add some,Novel,"Action, Fantasy, Martial Arts",11 min. per ep.,None,N/A,138,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,Juicy Jungle（ジューシー・ジャングル）,Music,1,Finished Airing,"Sep 29, 2006",,Toshiba EMI,add some,add some,Music,"Sci-Fi, Music",5 min.,G,N/A,193,0,Music video for the song Juicy Jungle by Disco K2 Twins.
Speckles the Tarbosaurus,점박이 한반도의 공룡 3D,Movie,1,Finished Airing,"Jan 26, 2012",,add some,add some,add some,Unknown,"Adventure, Historical, Drama",1 hr. 28 min.,G,N/A,74,0,"70 million years ago dinosaurs ruled the Korean Peninsula the same way they ruled the rest of the earth. At that time the part of the land now known as Jeonnam Yeosu was the forest habitat of numerous dinosaur species: Tarbosaurus. The youngest of a family of Tarbosaurs, Spotty is a curious and playful child. Along with his mother and siblings, he lives happily in the forest, waiting patiently to learn to hunt. When that day arrives, it marks the beginning of a long and painful journey into adulthood for Spotty. The cunning One-eye, an older Tyrannosaur looking for a new home, attacks Spotty's herd one day and, smelling sure victory, viciously tears Spotty's family away from him. Now on his own, he meets up with another lonely, lost Tarbosaur. Blue Eyes becomes his constant companion for two decades and the mother of his own children. But fate is fickle and Spotty's troubles with One-eye are not over, and revenge, death, fear, and sadness are all in Spotty's future - as is happiness and hope.

(Source: IMDB)"
,純がくれた命,OVA,1,Finished Airing,1998,,add some,add some,add some,Original,Drama,20 min.,G,N/A,80,0,"Kenichi is a 1st year middle school student who can not endure repeated bullying. He jump out of the window on the third floor of the school to try to commit suicide. However, he miraculously regained his life. At the hospital where he was brought in, Kenichi will be in the same room as Jun Hayashi, an older kid who is suffering from heart disease and can only move in a wheelchair.

Students from class come visit Kenichi with his mother. He didn't have a lively face and found out that the class thinks he fell out of the window as an accident while cleaning it and told his mother that which she believes. 

Jun has a brighter outlook on life and shows Kenichi his drive to live even though the world is so against him. They two grow closer together and vow to eat great ramen one day. The night before Jun's surgery they accomplish that ramen journey and on the way to the operating room, Jun yells at Kenichi ""if you commit suicide, give me your life. If you don't need it, please give it to me!""

Everyday Kenichi gets to eat good food, play good games, and do whatever he wants (even to go to school, he can even change schools too) which Jun never even has the opportunity to do because of his heart. Kenichi's will to live is reignited, because there are people out there will even less who would gladly trade their life for his bullied one."
,純愛ラプソディ,Music,1,Finished Airing,"Jun 17, 2016",,add some,add some,add some,Visual novel,Music,2 min.,G,N/A,158,0,"Official music video for Junai Rhapsody sung by Lon. The song was originally from 1994 and sung by Mariya Takeuchi but Lon's cover it was used as the theme song for the ""√Letter"" visual novel. The official music video was posted on Lon's official YouTube channel a day after the visual novel launched.
"
,ジャングル·ダンス,Music,1,Finished Airing,"Feb 3, 1988",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,N/A,59,0,Music video for the song Jungle Dance by Youko Oginome that was featured on NHK's Minna no Uta program. The video was animated by Jouji Wakai.
,ジャングル黒べえ,TV,31,Finished Airing,"Mar 2, 1973 to Sep 28, 1973",Fridays at 19 00 (JST),Tokyo Movie Shinsha,add some,add some,Manga,Comedy,25 min. per ep.,None,N/A,334,0,"Urobe was a son of the great chief of Pyrimi, Africa. One day he hung on an airplane and came to Japan. Because of the cold and hunger, he fell on to the yard of Shishio’s house, and Shishio nursed him. Kurobe was very thankful for him and began to repay for his kindness. Kurobe dug a big hole in the yard.Every time he returns the favor, he threw a stone into the hole until stones would fill the hole.

(Source: ANN)"
,ジャングルウォーズ,OVA,1,Finished Airing,"Jun 21, 1991",,Pony Canyon,add some,Nippon Animation,Unknown,"Adventure, Kids",38 min.,PG,N/A,181,0,"Based on the RPG game series ""Jungle Wars"", released on Game Boy and Super Famicom.

(Source: AniDB)"
,JUNK HEAD,Movie,1,Finished Airing,"Jul 23, 2017",,add some,add some,add some,Original,"Action, Sci-Fi, Adventure, Comedy, Thriller",1 hr. 55 min.,R,N/A,144,0,"In the distant future, humanity is hurtling down a path of ruin. Global environmental destruction caused by chemical contamination, radioactive fallout, and UV rays coming through the patchy ozone layer has lead to deterioration of the human genome.

(Source: Official Website)"
,ユンカース・カム・ヒア パイロットフィルム,Special,1,Finished Airing,2001,,add some,add some,add some,Novel,Slice of Life,3 min.,G,N/A,134,0,The pilot for Junkers Come Here included with the DVD release of the movie. It was produced in 1993.
