name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,グイン・サーガ,TV,26,Finished Airing,"Apr 5, 2009 to Sep 27, 2009",Sundays at 23 29 (JST),Aniplex,Sentai Filmworks,Satelight,Light novel,"Adventure, Fantasy",24 min. per ep.,PG-13,"7.20, 12426",37391,125,"The ancient kingdom of Parros has been invaded by the armies of Mongaul, and its king and queen have been slain. But the ""twin pearls of Parros,"" the princess Rinda and the prince Remus, escape using a strange device hidden in the palace. Lost in Roodwood, they are rescued from Mongaul soldiers by a strange leopard-headed man, who has no memories except for the words ""Aurra"" and ""Guin,"" which he believes to be his name.

(Source: ANN)"
,HELLSING THE DAWN,Special,3,Finished Airing,"Jul 27, 2011 to Dec 26, 2012",,add some,Funimation,Graphinica,Manga,"Action, Horror, Seinen, Supernatural, Vampire",10 min. per ep.,R,"7.20, 31158",71453,147,"During the height of World War II, Nazi Germany seeks to strengthen their soldiers with technology crafted under the influence of vampiric biology. Out of fear of this technology turning the tide of war in the Axis's favor, Sir Arthur Hellsing enlists his butler and soldier Walter C. Dornez and vampire Alucard to put a stop to the German plot, sending the two men into a conflict that will scar them both forever.

[Written by MAL Rewrite]"
Fist of the North Star The Movie,北斗の拳,Movie,1,Finished Airing,"Mar 8, 1986",,add some,Discotek Media,Toei Animation,Unknown,"Sci-Fi, Adventure, Shounen",1 hr. 50 min.,R,"7.20, 9367",16342,108,"Following a cataclysmic nuclear war, the world teeters on the brink of complete destruction. Civilization is polarized into a degenerate society where opposing packs of marauding scavengers prey on helpless, homeless nomads. For those who are lucky enough to survive the constant brutality and danger, it is a bleak existence. Life an death blur into abstractions. The only hope left for mankind is to find a hero worthy of becoming the next ""Fist of the North Star"" - an enlightened warrior - who is capable of leading those with the will to survive out of this barrenness into a new world. But in this savage no-man's land of shifting loyalties and power-hungry demi-gods, heroes are in short supply. 

(Source: AniDB)"
Megaman X - The Day of Sigma,イレギュラーハンターＸ,OVA,1,Finished Airing,"Dec 15, 2005",,add some,Capcom,Xebec,Game,"Action, Sci-Fi, Mecha, Shounen",30 min.,PG,"7.20, 5154",9641,60,"The year is 21XX. Reploids are commonplace now, after Dr. Cain rediscovered Dr. Light's old lab and based several designs off of Dr.Light's original, called ""Megaman X."" X, meanwhile, has joined the Maverick Hunters, and works with unit leader Zero under the command of General Sigma. It is their job to terminate rogue reploids, those who have become violent. 

(Source: ANN)"
JOKER 3rd Season,怪盗ジョーカー シーズン,TV,13,Finished Airing,"Apr 4, 2016 to Jun 27, 2016",Mondays at 19 00 (JST),"Vega Entertainment, Asatsu DK, Kids Station, Half H.P Studio, Tokyo MX",add some,Shin-Ei Animation,Manga,"Adventure, Comedy, Mystery, Shounen",24 min. per ep.,PG,"7.20, 1467",3716,17,"Third season in the Kaitou Joker anime series.

The thief Mysterious Joker doesn't just steal things. An audacious and elusive miracle-maker, he travels the world searching for treasure with his partner and cook Hachi. As they circle the globe, they must avoid traps set by the police and compete in various competitions to reach their final goal, the Timeslip Treasure.

(Source: ANN)"
Kaze no Yojimbo,旋風の用心棒,TV,25,Finished Airing,"Oct 2, 2001 to Mar 26, 2002",Unknown,add some,Bandai Entertainment,Studio Pierrot,Original,"Action, Mystery, Drama, Shounen",23 min. per ep.,R,"7.20, 2143",10338,28,"In search for Araki Genzo, George Kodama finds himself in the small town of Kimujuku. George quickly realizes that he is unwelcome and is warned to leave as soon as possible. With two rival syndicates roaming the streets and a dark violent past, the town of Kimujuku isn't what it appears to be. George challenges the town of Kimujuku in order to reveal the towns dark hidden past and discover the truth. 

(Source: ANN)"
,"KOKORO Magic ""A to Z""",Music,1,Finished Airing,"Oct 30, 2019",,Lantis,add some,Sunrise,Other,Music,5 min.,G,"7.20, 783",1913,5,"Music video for Kokoro Magic ""A to Z"" by Aqours.

This is the second special single by Aqours, written for the iOS and Android rhythm game, Love Live! School Idol Festival ALL STARS. It was released on October 30, 2019 on both CD and Blu-ray disc."
RIN-NE,境界のRINNE　第２シリーズ,TV,25,Finished Airing,"Apr 9, 2016 to Sep 24, 2016",Saturdays at 17 30 (JST),"Shogakukan-Shueisha Productions, NHK, Shogakukan",Sentai Filmworks,Brain's Base,Manga,"Comedy, Supernatural, Romance, School, Shounen",24 min. per ep.,PG-13,"7.20, 10535",28730,32,"High school student Sakura Mamiya and impoverished death god Rinne Rokudou continue to confront the supernatural. Pulled into the problems of their quirky acquaintances, the pair again find themselves immersed in trouble.

Ageha's black cat Oboro seeks revenge for alleged mistreatment and demands Ageha to nullify their contract. When she refuses to do so, a bitter quarrel breaks out between them. Meanwhile, the scheming Damashigami Company shows no sign of halting its wrongdoings, and the bat-like demon Masato continues to commit devious acts to pursue his long-awaited revenge on Rinne.

For Sakura and Rinne, these paranormal complications never seem to end. As their saga continues to unfold, they must cope with these unusual circumstances as they appear, all while facing problems of their own.

[Written by MAL Rewrite]"
Dragon Nest Warriors' Dawn,龙之谷 破晓奇兵,Movie,1,Finished Airing,"Jul 31, 2014",,add some,add some,Mili Pictures,Game,"Action, Adventure, Magic, Fantasy",1 hr. 27 min.,PG-13,"7.20, 1782",4162,26,"The land of Altera has observed an uneasy peace for years among Humans, Elves and Evil beasts who are loyal to the legendary Black Dragon. But the Black Dragon begins to stir from its hibernation, sending the Beasts marching across Altera. With a beast conquest perilously close, a small group of Humans and Elves unite to try to find a secret hidden road to the Black Dragon's cave and destroy it. But the fate of all of them may be in the hands of the young warrior Lambert, who must summon the confidence and skill to face the Black Dragon himself just when all may be lost.

(Source: Official site)"
Love Hina Final Selection,ラブひなFINAL SELECTION ～アニメ総集編&LOVE HINA LIVE in 東京BAY N.K.～,OVA,1,Finished Airing,"Sep 5, 2001",,add some,Bandai Entertainment,add some,Unknown,"Ecchi, Comedy, Harem, Romance",28 min.,PG-13,"7.20, 13529",27779,22,"Love Hina Final Selection, tells the story of Love Hina. 
Then gives Keitaro's final selection of girl, for those unfamiliar with Love Hina, Keitaro is the main character, surrounded by girls in an all girl dorm, he is 20 unlucky and eventually becomes a cool, respected hero to the girls, they all end up having a crush on him and he must choose, this OVA features his decision."
