name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,冴えない彼女の育てかた #0 「愛と青春のサービス回」,Special,1,Finished Airing,"Jan 9, 2015",,Aniplex,add some,A-1 Pictures,Light novel,"Harem, Comedy, Romance, Ecchi",23 min.,PG-13,"7.06, 50348",88403,55,"Tomoya Aki, Megumi Katou, Eriri Spencer Sawamura, Utaha Kasumigaoka and Tomoya's cousin Michiru Hyoudou (all members of a doujin circle called Blessing Software) go out location scouting for their project, a video game. As Eriri attempts to get Megumi to act out a scenario for the main heroine, Utaha lures Tomoya away and forces him to act out a romantic scenario with her.

(Source: Wikipedia)"
,"進撃の巨人展360°体感シアター“哮""",Special,3,Finished Airing,"Jun 21, 2017 to Aug 18, 2017",,Pony Canyon,add some,add some,Manga,"Action, Fantasy, Shounen, Super Power",Unknown,PG-13,"7.06, 1621",12440,31,"Virtual reality movies included with the Blu-ray/DVD releases of Shingeki no Kyojin Season 2.

The first volume contained ""Roar,"" in which Eren first achieves a titan form. The second volume came with two more episodes. In the first, Levi speaks with new recruits; in the second, Mikasa makes a confession."
Sirius the Jaeger,天狼〈シリウス〉 Sirius the Jaeger,TV,12,Finished Airing,"Jul 12, 2018 to Sep 27, 2018",Thursdays at 23 00 (JST),"Sotsu, Warner Bros. Japan, Infinite",Netflix,P.A. Works,Original,"Action, Historical, Supernatural, Vampire",23 min. per ep.,R,"7.06, 62915",153826,448,"In the year 1930, vampires have infiltrated Tokyo to feast upon its unsuspecting citizens. As the number of victims continues to rise, the city's authorities decide to hire the Jaegers—a strange, diverse group of individuals tasked by the V Shipping Company to hunt down vampires around the world. Carrying musical instrument cases to disguise their identity, the Jaegers battle the vampires with the same mercilessness demonstrated by their foes.

Yuliy, the Jaeger's most skilled warrior, is the sole survivor of a vampire raid on his home village. Using the strength granted by his werewolf blood, he works with his team to assist Tokyo's law enforcement with the city's vampire problem. Though under the pretense of helping the police, the Jaegers are actually fighting the vampires over the mystical Ark of Sirius. With its power to change the fate of the world, Yuliy and his friends must locate the artifact before the vampires can use it to achieve their destructive goals.

[Written by MAL Rewrite]"
Seiyu's Life!,それが声優！,TV,13,Finished Airing,"Jul 7, 2015 to Sep 29, 2015",Tuesdays at 23 00 (JST),Evil Line Records,Funimation,Gonzo,Web manga,"Slice of Life, Comedy",23 min. per ep.,PG-13,"7.06, 15122",42935,63,"Dreaming of becoming a top-tier professional in the fast-paced, competitive world of voice acting, rookie Futaba Ichinose frantically scurries around, searching for auditions and performance sessions. Rubbing elbows with some of the biggest names in the industry, she tries to find her own unique voice and style.

Along the way, she befriends two important allies: Ichigo Moesaki, an aspiring idol who claims to be a princess from another planet, and Rin Kohana, a cheerful child actress who tries her best to balance her career and school at the same time. Together, the girls brave the ups and downs of the entertainment industry—but as for Futaba, whose performance assessment at her agency is just around the corner, her career might be over sooner than expected! Sore ga Seiyuu! is a humorous and sincere celebration of the industry that gives anime its voice.

[Written by MAL Rewrite]"
You're Under Arrest Mini Specials,逮捕しちゃうぞ Special,TV,20,Finished Airing,"Mar 30, 1999 to Apr 30, 1999",Unknown,TBS,AnimEigo,Studio Deen,Manga,"Action, Comedy, Police, Shounen",8 min. per ep.,PG-13,"7.06, 1740",4795,3,"Best friends and partners Miyuki Kobayakawa and Natsumi Sujimoto, along with the rest of the gang at Bokuto station, confront a motley group of offenders ranging from hi-tech panty thieves, purse-snatchers, and traffic violators. Using Miyuki's driving prowess and tech knowledge, as well as Natsumi's spunk and strength, the duo at times must resort to unconventional methods to see that justice is served.

(Source: ANN)"
,もっとまるっと超電磁砲,Special,2,Finished Airing,"Jul 24, 2013 to Nov 27, 2013",,add some,add some,J.C.Staff,Manga,Comedy,8 min. per ep.,PG-13,"7.06, 10912",26783,37,Toaru Kagaku no Railgun S specials that were released on Blu-ray and DVD volumes.
Uta no Prince Sama Revolutions,うたの☆プリンスさまっ♪マジLOVEレボリューションズ,TV,13,Finished Airing,"Apr 5, 2015 to Jun 28, 2015",Sundays at 01 00 (JST),"Showgate, King Records",Sentai Filmworks,A-1 Pictures,Visual novel,"Comedy, Harem, Music, Romance, School, Shoujo",24 min. per ep.,PG-13,"7.06, 18905",47401,258,"The third anime adaptation of the otome game Uta no☆Prince-sama♪.

Starish are given new assignments in newly divided teams, and they do their best in order to try and impress Shining Saotome into allowing their entry to SSS, a top level music contest. Meanwhile, Haruka works with the Quartet Night. "
Vampire Knight,ヴァンパイア騎士〈ナイト〉,TV,13,Finished Airing,"Apr 8, 2008 to Jul 1, 2008",Unknown,"TV Tokyo, Aniplex, Nihon Ad Systems",Viz Media,Studio Deen,Manga,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",24 min. per ep.,PG-13,"7.06, 265896",455255,8604,"The cheerful Yuuki Cross and the gruff Zero Kiryuu are members of the disciplinary committee at Cross Academy, which houses two very distinct classes: the Day Class and the Night Class. Their job consists of upholding order between the classes when they switch out. While that may not seem like an especially difficult task, the Day Class is unaware of the truth behind the Night Class—their utterly gorgeous students are vampires.

Ten years ago, Yuuki was saved from a vampire attack by Kaname Kuran, a Pureblood vampire. Now, Kaname is the leader of the Night Class, and Yuuki's disciplinary committee position allows her to see him again, making her feelings for him grow complicated. Meanwhile, Zero bears a white-hot hatred of all vampires and believes they can never live in harmony with humans. But a secret from Zero's past soon threatens the fragile peace of all at the academy, and things may never be the same again.

[Written by MAL Rewrite]
"
,ヤンキー君な山田くんとメガネちゃんと魔女,Special,1,Finished Airing,"Aug 26, 2015",,add some,add some,LIDENFILMS,Manga,"Comedy, School, Shounen",7 min.,PG-13,"7.06, 5681",18003,6,"The official website for the Yamada-kun and the Seven Witches television anime series revealed on Sunday that the anime's first Blu-ray Disc and DVD box sets will include a Yankee-kun to Megane-chan collaborative manga and anime. 

(Source: ANN)"
Zombie-Loan,ZOMBIE-LOAN ゾンビローン,Special,2,Finished Airing,"Apr 25, 2008",,Nihon Ad Systems,Discotek Media,Xebec,Manga,"Action, Horror, Supernatural, Shounen",23 min. per ep.,PG-13,"7.06, 14026",26180,26,The series was originally planned to be 20+ episodes but was cut short due to unknown circumstances. These specials released on the 7th DVD volume continue the story.
