name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,ボーニンゲンweekend,ONA,20,Finished Airing,"Dec 17, 2015 to Apr 27, 2016",,add some,add some,add some,Original,Slice of Life,30 sec. per ep.,G,"5.35, 107",259,0,Shorts focusing on the daily life of a human and their cat.
,団子兵衛捕物帖 開け―ごまの巻,Movie,1,Finished Airing,1952,,add some,add some,add some,Unknown,"Action, Adventure, Comedy",9 min.,G,"5.35, 154",337,1,Heibei and his companions are involved in a fight against bandits.
Diabolik Lovers,DIABOLIK LOVERS,TV,12,Finished Airing,"Sep 16, 2013 to Dec 9, 2013",Unknown,"Frontier Works, Idea Factory, Showgate",Sentai Filmworks,Zexcs,Visual novel,"Harem, School, Shoujo, Vampire",15 min. per ep.,R,"5.35, 121832",226373,1800,"At the behest of her father, Yui Komori goes to live in a secluded mansion, home to the six Sakamaki brothers—Shuu, Reiji, Ayato, Kanato, Laito, and Subaru—a family of vampires. Though at first the siblings are confused as to why the girl has arrived, they soon realize that she is to be their new ""sacrificial bride,"" not to mention their other, more carnal intentions for her. After meeting the brothers, Yui quickly begins to question why her father would have sent her here and why she feels a strange, new pain in her chest. With each brother more sadistic than the last, Yui's life as a captive takes a harrowing turn in her new home. As her days turn into endless nights, and each brother vows to make her his own, Yui falls deeper and deeper into madness and ecstasy.

[Written by MAL Rewrite]"
Dies irae The Dawning Days,Dies irae (0) 黎明,Special,1,Finished Airing,"Oct 7, 2017",,"Genco, DMM pictures, Greenwood, Brave Hearts, Crunchyroll SC Anime Fund",Funimation,A.C.G.T.,Visual novel,"Action, Super Power, Magic",23 min.,PG-13,"5.35, 11739",20622,10,Episode 0 of Dies Irae.
Gingirl,ギンガール,ONA,1,Finished Airing,"Oct 28, 2016",,add some,add some,add some,Original,Space,54 sec.,G,"5.35, 114",245,0,"An independent production by Rabbit MACHINE. A school girl with galaxy hair flies through space.
"
Idol Ace,アイドルA,ONA,1,Finished Airing,2005,,add some,add some,OLM,Unknown,Comedy,2 min.,PG-13,"5.35, 409",839,2,"In summer 2005 an original promotional animation of 2.5 minutes length was produced by Shogakukan for the upcoming release of the Idol Ace manga by Adachi Mitsuru in the Weekly Young Sunday magazine.

The short features the main character being recorded throughout the day by a peeping pervert.

(Source: AniDB)"
,いけいけ！ももんちゃん 戯,Special,3,Finished Airing,"Dec 12, 2012 to Mar 6, 2013",,add some,add some,add some,Original,Comedy,1 min. per ep.,G,"5.35, 255",473,0,"Specials that streamed earlier on in the season, featuring new characters and cameos by Momon-chan and Tanu.

(Source: Migoto Fansubs)"
,いぬまるだしっ,TV,4,Finished Airing,"Jun 10, 2011 to Jul 22, 2011",Unknown,indigo line,add some,Gathering,Manga,Comedy,3 min. per ep.,PG-13,"5.35, 107",590,0,"Comedy at a kindergarten. Inumaru-kun is a four-year old boy, who runs about the kindergarten naked below the waist. Yamada Tamako is a new nursery teacher and she is struggling with Inumaru's weird behaviour."
Karo & Piyobupt Imagination,カロとピヨブプト-あめのひ,Movie,1,Finished Airing,1992,,"Yamamura Animation, Inc.",add some,add some,Unknown,Fantasy,4 min.,G,"5.35, 337",613,0,"Karo was hurrying to his house on a rainy day. Then he met a fish swimming in the air. He talked about the fish to Piyobupt but Piyobupt laughed at Karo. So they started to imagine and imagine. And outside of the window, flying fishes were enjoying the rain.

(Source: Yamamura Animation)"
,恋するニワトリ,Music,1,Finished Airing,"Feb 1, 1985",,NHK,add some,add some,Original,"Music, Kids",2 min.,G,"5.35, 141",270,0,"A lovesick hen directs her attention to an unlikely recipient.

Music video of a song by Taniyama Hiroko. Featured in NHK's Minna no Uta. "
