name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,それいけ! アンパンマン アンパンマンとたのしい仲間たち,Movie,1,Finished Airing,"Jul 24, 1999",,add some,add some,TMS Entertainment,Unknown,"Kids, Adventure, Fantasy",25 min.,PG,N/A,201,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ!アンパンマン アンパンマンとゆかいな仲間たち,Movie,1,Finished Airing,"Mar 14, 1992",,Tokyo Movie Shinsha,add some,add some,Unknown,"Comedy, Fantasy, Kids",31 min.,PG,N/A,253,0,"Anpanman's friends get the spotlight in this collection of three adventures. In the first, Baikinman kidnaps Anpanman and others and it's up to the toddler Aka-chanman to save them from Baikinman's dangerous amusement park, the Baikin-dome! The next story takes place in a wild west setting, where Baikinman and his Kabi Gang are hijacking train deliveries. SLman, a steam locomotive, and Currypanman agree to make an important food delivery, but can they overcome Baikinman's Gang? The third and last segment has Anpanman and his friends building handmade vehicles to go on a trip together, and as each new one joins the group, they sing their theme songs, creating an Anpanman song medley!

(Source: Shiteater Fansubs)"
,それいけ! アンパンマン ばいきんまんの逆襲,Movie,1,Finished Airing,"Jul 7, 1990",,add some,add some,TMS Entertainment,Unknown,"Comedy, Fantasy, Kids",1 hr. 10 min.,PG,N/A,262,0,"Baikinsennin tells Baikinman about a magical vase called ""Mekoisu no tsubo"" that could grant him the power to destroy Anpanman. A princess of the perished Yaada-koku, Yaada-hime, also seeks the vase to restore her kingdom to its glory. When Anpanman joins forces with her, a furious chase ensues with both sides trying to get their hands on the vase.

(Source: ANN)"
,それいけ!アンパンマン ばいきんまんと3ばいパンチ,Movie,1,Finished Airing,"Jul 13, 1996",,Tokyo Movie Shinsha,add some,add some,Unknown,"Comedy, Fantasy, Kids",30 min.,PG,N/A,200,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ!アンパンマン ばいきんまんVSバイキンマン!?,Movie,1,Finished Airing,"Jul 4, 2009",,Tokyo Movie Shinsha,add some,add some,Unknown,"Kids, Fantasy, Comedy",21 min.,PG,N/A,189,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ! アンパンマン ブラックノーズと魔法の歌,Movie,1,Finished Airing,"Jul 10, 2010",,add some,add some,TMS Entertainment,Unknown,"Comedy, Fantasy, Kids",51 min.,PG,N/A,271,0,22nd Anpanman short movie.
,それいけ! アンパンマン ぼくらはヒーロー,Movie,1,Finished Airing,"Jul 26, 1997",,add some,add some,TMS Entertainment,Unknown,"Kids, Fantasy, Comedy",25 min.,PG,N/A,199,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ！アンパンマン ブルブルの宝探し大冒険！,Movie,1,Finished Airing,"Jul 1, 2017",,Nippon Television Network,add some,TMS Entertainment,Picture book,"Kids, Fantasy, Comedy",Unknown,PG,N/A,185,0,"The film centers on Buruburu, a cowardly lion who is a member of a clan of treasure hunters. He is given a treasure map by his father. With the help of Anpanman, he sets out on an adventure to prove himself to the other clan members. Baikinman, however, appears and schemes to take the treasure for himself.

(Source: ANN)"
,それいけ！アンパンマン だだんだんとふたごの星,Movie,1,Finished Airing,"Jul 4, 2009",,add some,add some,TMS Entertainment,Unknown,"Comedy, Kids",50 min.,PG,N/A,208,0,21st Anpanman movie.
,それいけ！アンパンマン ドキンちゃんのドキドキカレンダー,Movie,1,Finished Airing,"Jul 20, 1991",,Tokyo Movie Shinsha,add some,add some,Unknown,"Comedy, Fantasy, Kids, Sci-Fi",52 min.,PG,N/A,174,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ!アンパンマン フランケンロボくんのビックリクリスマス,Special,1,Finished Airing,"Dec 19, 2008",,add some,add some,TMS Entertainment,Unknown,"Comedy, Fantasy, Kids, Super Power",48 min.,PG,N/A,203,0,A special Christmas episode.
,それいけ!アンパンマン ゴミラの星,Movie,1,Finished Airing,"Jul 14, 2001",,Tokyo Movie Shinsha,add some,add some,Unknown,"Comedy, Kids, Fantasy",51 min.,PG,N/A,198,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ! アンパンマン ハピーの大冒険,Movie,1,Finished Airing,"Jul 16, 2005",,add some,add some,TMS Entertainment,Unknown,"Comedy, Kids",51 min.,PG,N/A,204,0,17th Anpanman movie.
,それいけ! アンパンマン はしれ! わくわく アンパンマングランプリ,Movie,1,Finished Airing,"Jul 10, 2010",,add some,add some,TMS Entertainment,Unknown,"Cars, Kids, Fantasy",20 min.,PG,N/A,229,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ!アンパンマン ヒヤヒヤヒヤリコとばぶ・ばぶばいきんまん,Movie,1,Finished Airing,"Jul 12, 2008",,Tokyo Movie Shinsha,add some,add some,Unknown,"Kids, Fantasy, Comedy",21 min.,PG,N/A,196,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ!アンパンマン ホラーマンとホラ・ホラコ,Movie,1,Finished Airing,"Jul 14, 2007",,Tokyo Movie Shinsha,add some,add some,Unknown,"Comedy, Fantasy, Kids",20 min.,PG,N/A,195,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ! アンパンマン いのちの星のドーリィ,Movie,1,Finished Airing,"Jul 15, 2006",,add some,add some,TMS Entertainment,Unknown,"Fantasy, Kids, Magic",51 min.,PG,N/A,221,0,"The annual Star Festival to honor the stars that bring life is drawing nearer. Anpanman finds an abandoned doll who is brought to life by a Star of Life. The doll, now named Dolly, spends all of her time having fun, convinced that enjoying oneself is the meaning of life. However, her Star of Life is starting to disappear, and Baikinman builds a huge robot inspired by memories of his own birth.

(Source: ANN)"
,それいけ! アンパンマン かがやけ! クルンといのちの星,Movie,1,Finished Airing,"Jun 30, 2018",,add some,add some,TMS Entertainment,Picture book,"Comedy, Kids, Fantasy",Unknown,PG,N/A,172,0,"The story begins in Anpanman World, where everybody is bustling around, getting ready for the annual Star Festival. On that day, an egg emerges from Baikinman's garbage box, and when it hatches, a mysterious boy named Kurun emerges from within. Though Kurun does not know where he came from, he spends his days having fun with everybody. But one day, black stars begin raining down. Anpanman thinks that something suspicious might be occurring at the Star of Life, and he heads there.

(Source: ANN)"
,それいけ! アンパンマン 怪傑ナガネギマンとドレミ姫,Movie,1,Finished Airing,"Jul 12, 2003",,add some,add some,TMS Entertainment,Unknown,"Kids, Fantasy, Comedy",20 min.,PG,N/A,245,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ! アンパンマン 怪傑ナガネギマンとやきそばパンマン,Movie,1,Finished Airing,"Jul 14, 2001",,add some,add some,TMS Entertainment,Unknown,"Kids, Adventure, Fantasy",20 min.,PG,N/A,247,0,"Yakisobaman and Uncle Negi try to escort the young Pepper Trio and their important cargo to Vegetable Village in time for the carnival this evening but Baikinman and his gang are trying to steal the cargo. Luckily, Naganegiman keeps showing up to help fight them off, but how? Who could this mysterious masked swordsman be?

(Source: Shiteater Subs)"
,それいけ! アンパンマン けいとのしろのクリスマス,Special,1,Finished Airing,"Dec 25, 1995",,add some,add some,TMS Entertainment,Unknown,"Comedy, Kids, Fantasy",50 min.,PG,N/A,182,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,それいけ! アンパンマン 消えたジャムおじさん,Special,1,Finished Airing,"Feb 21, 2000",,add some,add some,TMS Entertainment,Unknown,"Adventure, Kids, Fantasy",50 min.,PG,N/A,214,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
Go! Anpanman The Shining Star's Tear,それいけ!アンパンマン キラキラ星の涙,Movie,1,Finished Airing,"Nov 3, 1989",,add some,add some,add some,Unknown,"Kids, Adventure, Comedy, Super Power",1 hr. 14 min.,PG,N/A,285,1,Anpanman helps the princess Nandananda to find the The Shining Star's Tear.
