name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,パラサイトドールズ,OVA,3,Finished Airing,"May 22, 2003 to Jul 24, 2003",,Imagica,"ADV Films, Sentai Filmworks",AIC,Original,"Action, Sci-Fi, Police, Mecha",30 min. per ep.,R+,"6.57, 3944",11547,17,"A secret unit of the AD Police, known as Branch, specializes in crimes involving humanoid robots called 'Boomers'. Branch officer Buzz must cope with having a Boomer for a partner, while officer Michaelson finds the line between human and robot to be a thin one. Together they serve to protect a world that is slowly deconstructing around them. Set in the Bubblegum Crisis universe. 

(Source: ANN)"
Rocky Rackat!,ポコニャン！,TV,170,Finished Airing,"Apr 5, 1993 to Mar 29, 1996",Unknown,"Shogakukan-Shueisha Productions, NHK, Animation 21",Enoki Films,add some,Unknown,"Comedy, Fantasy, Kids, Magic",10 min. per ep.,PG,"6.57, 226",635,3,"Rocky Rackat (Pokonyan) is a funny little creature that's a bit of a cross between a cat and a raccoon. There are rumors that he may be a lunar cat, however this is not a documented fact, he may be a bit looney at times, yet his origin remains a mystery.

Rocky is quite innocent and unaware of the value of his special powers. He has the ability to turn children's fantasies into realities. The sky is the limit in the adventures he can create!

Our story begins when Amy (Miki), a spirited young girl, joins her family on a camping trip. To her surprise, Amy discovers Rocky in her backpack among her camping gear. Rocky thinks Amy is his sister and he follows her everywhere.

Amy is active and curious, yet she has a tendency to become frustrated and fed-up with the world around her. With Rocky's arrival, Amy's world changes drastically. Rocky uses his powers to turn Amy's dreams into real life adventures. Although Rocky's efforts are well intended, his efforts are not always successful. Occasionally these adventures ""short-circuit"" and become near disasters!

Through ""thick and thin"" Rocky and Amy become quite a pair and develop a long lasting friendship, experiencing a wide assortment of fun-filled escapades. [Source: Enoki Films USA]"
Pucca Funny Love,プッカ,ONA,46,Finished Airing,2000 to 2005,,add some,add some,add some,Unknown,"Comedy, Romance",2 min. per ep.,G,"6.57, 3814",6972,16,"Pucca is a cute and energetic 10 years old Korean girl. Working as a delivery girl for the restaurant of her parents, she has one love obsession, Garu, and will do anything to kiss him!

Garu is an aspiring ninja, often followed by his cat Mio. He's shy and always has to try to escape from Pucca's traps. But she will absolutely never give up!

Good thing both of them like chocolate!

(Source: AniDB)"
Puni Puni Poemy,ぷにぷに☆ぽえみぃ,OVA,2,Finished Airing,"Mar 7, 2001 to Dec 19, 2001",,Victor Entertainment,ADV Films,J.C.Staff,Original,"Comedy, Magic, Sci-Fi, Shounen",30 min. per ep.,R+,"6.57, 15687",28670,96,"Poemi Watanabe (a.k.a. Kobayashi) is a 10-year-old girl with aspirations of being a famous voice actress. Unfortunately, her school grades are bad and her voice acting is even worse. But when a mysterious alien kills her parents and wreaks havoc all over Tokyo, Poemi grabs a talking fish, skins it into a wand and becomes the magical girl Puni Puni Poemi to save the day.

(Source: ANN)"
Reideen,ライディーン,TV,26,Finished Airing,"Feb 4, 2007 to Aug 25, 2007",Unknown,Tohokushinsha Film Corporation,Sentai Filmworks,Production I.G,Unknown,"Action, Mecha, Sci-Fi",24 min. per ep.,PG-13,"6.57, 2265",7502,7,"Saiga is a normal high school student with a gift in mathematics. His daily routine is disrupted when his family gets news that his Father's remains have been discovered—a noted archeologist and researcher who had gone missing while exploring a site many years before. Among his remains were notes and artifacts that needed to be identified by the family near a notable triangular mountain in Japan known as ""Japan's pyramid"", a place suspected by some to be man-made. A meteor containing a strange robotic lifeform falls from the sky and begins to cause destruction, putting Saiga in danger and causing a mysterious bracelet from his father's research to activate and merge him with an ancient robot burried within the pyramid—a robot the runes describe as Reideen. It is now up to Saiga and guardian Reideen to fight against this unknown alien threat from the sky.

(Source: ANN)"
,戦国無双,TV,12,Finished Airing,"Jan 12, 2015 to Mar 30, 2015",Mondays at 01 35 (JST),"TV Tokyo, Avex Entertainment, Nihon Ad Systems, Tezuka Productions, Koei",Funimation,TYO Animations,Game,"Action, Historical, Samurai",24 min. per ep.,PG-13,"6.57, 5997",19222,35,"Toyotomi Hideyoshi is on the verge of unifying the realm, and all that remains is the Odawara Castle protected by the ""Lion of Sagami"" Ujiyasu Houjou. Hideyoshi's personally trained generals—Ishida Mitsunari, Katou Kiyomasa, and Fukushima Masanori—as well as Ootani Yoshitsugu, Shima Sakon, and Naoe Kanetsugu are all on the frontline of the battle. Amidst the battle formation are the two young warriors of the Sanada household: older brother Nobuyuki and younger brother Yukimura. As the stalemate begins to break down, Sanada Yukimura rides on a lone horse into the fray. His brother follows him right after.

(Source: ANN)"
,少年ハリウッド-HOLLY STAGE FOR 50-,TV,13,Finished Airing,"Jan 10, 2015 to Apr 4, 2015",Saturdays at 20 30 (JST),Starchild Records,Funimation,Zexcs,Novel,"Music, Slice of Life, Shoujo",23 min. per ep.,PG-13,"6.57, 1656",5515,11,Second Season of Shounen Hollywood: Holly Stage for 49.
,株式会社ナイツ・バスターズ,Special,1,Finished Airing,"Apr 21, 2017",,"Bandai Visual, Lantis",add some,White Fox,Original,"Magic, Supernatural",24 min.,PG-13,"6.57, 889",2699,0,An unaired thirteenth episode of Soushin Shoujo Matoi included with the second BD box set.
You're Under Arrest No Mercy!!,逮捕しちゃうぞ イン アメリカ,Special,1,Finished Airing,"Mar 29, 2002",,"TBS, Kodansha",add some,Studio Deen,Manga,"Action, Comedy, Police, Shounen",23 min.,PG-13,"6.57, 1520",3930,2,"Fresh from being transferred to the LAPD, Miyuki and Natsumi must investigate some unusual car theft incidents in their area. And when Miyuki's yellow 1973 Ford Mustang Mach 1 is ""gone in 60 seconds"" (literally), the situation gets more complicated when they discover who the thief is.

(Source: ANN) "
,飛び出せ一方さん　ハチャメチャ快進撃,Special,1,Finished Airing,"Oct 30, 2019",,add some,add some,J.C.Staff,Manga,"Super Power, Supernatural",8 min.,PG-13,"6.57, 856",5603,15,Special included on the first Blu-ray/DVD volume of Toaru Kagaku no Accelerator.
Tokyo ESP,東京ESP,TV,12,Finished Airing,"Jul 12, 2014 to Sep 27, 2014",Unknown,"Lantis, Rakuonsha, KlockWorx, Tokyo MX",Funimation,Xebec,Manga,"Action, Sci-Fi, Comedy, Super Power, Supernatural, Shounen",24 min. per ep.,R,"6.57, 60994",144672,188,"Rinka Urushiba works part time as a waitress to help out her unemployed father. By all accounts, her life in Tokyo is a relatively normal one—but her sense of normalcy begins to fade when she inexplicably sees a flying penguin one day. Chasing it all the way to the top of a building, she encounters more surprises, including flying goldfish and another person—a classmate named Kyoutarou Azuma—who can also see these strange things. After Rinka passes out when a goldfish phases through her, she wakes up an esper with the ability to phase her body through solid matter.

However, her newfound ability is not the only strange thing about her: when she uses her powers, her hair turns white. Deciding reluctantly to use this new gift to help the city, she becomes Tokyo's new hero, dubbed the ""White Girl."" Along with Kyoutarou, who gained the power of teleportation, Rinka begins righting the wrongs in the city while fighting other espers who have much less noble intentions.

[Written by MAL Rewrite]"
,桃華月憚,TV,26,Finished Airing,"Apr 3, 2007 to Sep 25, 2007",Unknown,"WAO World, Imagine",add some,Studio Deen,Visual novel,"Supernatural, Drama, Romance",23 min. per ep.,R,"6.57, 3305",17378,52,"Touka Gettan is set in the land of Kamitsumihara, where traces of magic and legend can still be seen. The land has been under the protection of the Kamiazuma clan since it was founded. The story revolves around Touka Kamiazuma, the main protagonist, and his encounter with a young girl named Momoka Kawakabe who comes to stay with the clan. Their meeting sets off a chain of events that will bring an ancient legend to life.

(Source: ANN) "
,TRAVA FIST PLANET,OVA,4,Finished Airing,"Mar 2, 2002 to Jul 3, 2002",,add some,add some,Madhouse,Original,"Action, Comedy, Mecha, Sci-Fi, Space",13 min. per ep.,PG-13,"6.57, 5479",13017,32,"Ace pilot Trava and his personal mechanic buddy Shinkai, on their way to mark an out-of-the-way planet, pick up Mikuru, a girl with no memory. The three are about to discover that the planet is more than it seems.

(Source: ANN)"
White Album,ホワイトアルバム,TV,13,Finished Airing,"Jan 4, 2009 to Mar 29, 2009",Sundays at 02 00 (JST),add some,add some,Seven Arcs,Visual novel,"Drama, Harem, Music, Romance",25 min. per ep.,PG-13,"6.57, 27938",90692,172,"Can a relationship between a regular college student and an idol singer survive? That is the question that White Album tries to answer. Touya Fujii is a normal college student with normal worries—namely balancing his classes and his job he works to pay for school. He is also concerned about the amount of time he has to spend with Yuki Morikawa, or rather, the lack of it.

Being an up and coming idol singer, Yuki has concerns of her own. Even though she's not yet as popular as experienced veteran Rina Ogata, Yuki is turning heads and landing interviews on television. This should be a good thing, but not everyone is happy about the attention she receives from the media and from Rina. The idol industry is surprisingly cutthroat, and rival singers have their eyes on Yuki.

While it may seem exciting to watch your girlfriend on television, how does Touya really feel about all this? Between the challenges associated with Yuki's career and other people that Touya meets at his university, their relationship may not last…"
A Journey Through Fairyland,妖精フローレンス,Movie,1,Finished Airing,"Oct 26, 1985",,Sanrio,Discotek Media,add some,Original,"Adventure, Fantasy, Music",1 hr. 31 min.,G,"6.57, 462",1645,3,"A gentle and talented boy named Michael played beautiful music on his oboe, and his greatest love was to play for and tend to the flowers in the greenhouse at the school of music where he attended. Unfortunately, his gardening made him constantly late for orchestra practice and resulted in his dismissal from the school. When Michael fell asleep that same night, he was awakened by a dainty Flower Fairy named Florence, who would take him on an enchanted journey to a land where flowers came alive, treble notes were mischievous, and adventure beckoned. There, he would soon come to realize that his love of flowers and desire to become a great musician could go hand-in-hand and help him to become focused in life and discover himself. 

(Source: Wikipedia) "
,.hack//Intermezzo,Special,1,Finished Airing,"Mar 28, 2003",,add some,Bandai Entertainment,Bee Train,Original,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",24 min.,PG-13,"6.57, 10155",20893,13,"A virtual multiplayer online role-playing game exists, known as ""The World."" In ""The World,"" there is an event held in the Dungeon of Nankoflank that Mimiru, a character in the game, undertakes with Bear, another character of the game. Mimiru confesses to Bear that she's not doing the event for the treasures or experiences, but for the memories and experiences of when she had first started playing. The two later meet a certain character named Mimika and together, the three proceed through quests and events as Mimiru learns the meaning of the game.

[Written by MAL Rewrite]"
,22/7 8＋3=?,Special,1,Finished Airing,"Sep 16, 2020",,Aniplex,add some,A-1 Pictures,Other,Music,24 min.,PG-13,"6.57, 1385",4074,5,"Thirteenth episode included in sixth Blu-ray volume.

This episode centers on the story of Mikami Kamiki, Yuuki Toujou, and Tsubomi Hiiragi.

(Source: Official Website)"
AkaKill! Theater,アカ斬る! 劇場,ONA,24,Finished Airing,"Jul 8, 2014 to Dec 14, 2014",,"White Fox, TOHO animation",Sentai Filmworks,C-Station,Manga,Comedy,1 min. per ep.,PG-13,"6.57, 23259",45747,59,Short specials that aired on the official website.
Akiba's Trip The Animation,AKIBA'S TRIP THE ANIMATION,TV,13,Finished Airing,"Jan 4, 2017 to Mar 29, 2017",Wednesdays at 22 30 (JST),"AT-X, DLE, Studio Mausu, BS Fuji, Tokyo MX, Evil Line Records, Docomo Anime Store, bilibili, DMM.com, Sotsu Music Publishing, Exa International",Funimation,Gonzo,Game,"Action, Comedy, Supernatural, Ecchi",23 min. per ep.,PG-13,"6.57, 42238",108426,257,"Otaku siblings Tamotsu and Niwaka Denkigai are shopping in Akihabara when it is overrun by vampiric cosplaying monsters! These creatures, known as ""Bugged Ones,"" can possess anyone they bite and soon they begin causing mayhem across the city. As Tamotsu finds himself at the mercy of one of these creatures, he is rescued by the mysterious baseball bat-wielding Matome Mayonaka. Together, they fight through several more encounters with the Bugged Ones, but before long, Tamotsu is fatally wounded protecting Matome. With no other choice, she revives him as a high level Bugged One—just like her! 

Tamotsu and Matome, along with excitable otaku cosplayer Arisa Ahokainen, make up the group ""The Electric Mayonnaise"" and they begin dispatching the Bugged Ones in the only way they know how: by ripping off their clothes and exposing them to sunlight!

[Written by MAL Rewrite]"
Attacker You!,アタッカーＹＯＵ！,TV,58,Finished Airing,"Apr 13, 1984 to Jun 21, 1985",Unknown,"TV Tokyo, Knack Productions, Kino Production",add some,Shaft,Manga,"Action, Romance, Shoujo, Sports",23 min. per ep.,R+,"6.57, 2151",5088,24,"Attacker You! is the story of ambitious and energetic 13-year-old junior high schoolgirl You Hazuki (variously known as ""Mila,"" ""Jeanne"" or ""Juana"" in Western dubbed versions of the anime), who moves to Tokyo from Osaka to live with her father Toshihiko, a cameraman recently returned from Peru, and attend school. You's mother is not in the picture, having left when You was very young. Also living with You and her father is her younger brother Sunny, who is very attached to his older sister and tends to follow her everywhere she goes, including to school and to her volleyball matches. You is also curious about Kyushi Tajima, the pretty blonde woman whom she sees covering volleyball games on television, and about why her father becomes very angry whenever You mentions her.

You is passionate about volleyball and dreams of one day being a part of Japan's national women's volleyball team in the 1988 Seoul Olympics. She joins her school's girls' volleyball team and quickly becomes one of the top players, although her coach (who is also her homeroom teacher) is brutal and literally slaps his players around when they don't live up to his expectations. You begins a tumultuous friendship with former school volleyball champ and former arch-rival Nami Hayase (French name: ""Peggy""), which comes to a head when the two girls join opposing professional teams. She also develops a crush on So Takiki, the captain of the Hikawa boys' volleyball team (known as ""Shiro,"" ""Serge"" or ""Sergio"" in various Western versions), and puts as much effort into trying to win his heart as she does into her game."
BLOOD-C,ブラッドシー,TV,12,Finished Airing,"Jul 8, 2011 to Sep 30, 2011",Unknown,"Aniplex, Mainichi Broadcasting System, Dwango",Funimation,Production I.G,Manga,"Action, Mystery, Horror, Supernatural, Vampire, School",23 min. per ep.,R,"6.57, 100929",235402,770,"Peaceful schoolgirl by day, fearsome monster slayer by night, Saya Kisaragi is leading a split life. Equipped with a ceremonial sword given to her by her father for sacred tasks, she vanquishes every monster who dares threaten her quiet little village. But all too soon, Saya's reality and everything she believes to be true is tested, when she overhears the monsters speak of a broken covenant—something she knows nothing about. And then, unexpectedly, a strange dog appears; it asks her to whom she promised to protect the village, curious as to what would happen if she were to break that promise. Tormented by unexplainable visions and her world unraveling around her, we travel with Saya through her struggle to find a way to the truth in a village where nothing is as it seems.

[Written by MAL Rewrite]"
