name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,夏のあらし！,TV,13,Finished Airing,"Apr 6, 2009 to Jun 29, 2009",Unknown,"TV Tokyo Music, GANSIS",Maiden Japan,Shaft,Manga,"Comedy, Romance, Supernatural",23 min. per ep.,PG-13,"7.29, 11453",44020,75,"Thirteen-year-old Yasaka is a boy staying at his grandfather's house during his summer vacation. One day he entered a store and met Arashi, a beautiful sixteen-year-old girl working there. After trying to protect her from a man who claims to have been hired by her family to take her back by force, Yasaka ran away with her and now she stays at his grandpa's place with him. It didn't take much time for Yasaka to figure out that his new friend is far from an ordinary girl, as she possesses mysterious powers. The plot thickens when he finds a sixty-year-old picture of Arashi and another girl named Kaja, and to the surprise of all Kaja suddenly appears, and just like Arashi, her appearance hasn't changed at all since then.

(Source: Wikipedia)"
Natsuyuki Rendezvous,夏雪ランデブー,TV,11,Finished Airing,"Jul 6, 2012 to Sep 14, 2012",Fridays at 01 15 (JST),"Fuji TV, Toho, Sony Music Entertainment",Sentai Filmworks,Doga Kobo,Manga,"Supernatural, Drama, Romance, Josei",24 min. per ep.,PG-13,"7.29, 27276",64547,228,"Ryousuke Hazuki is a young man whose heart has been stolen away, stopping by the local floral shop daily in order to catch a glimpse of the beautiful Rokka Shimao, the shop's owner. In hopes of getting close to her, he decides to get a part-time job at the shop, but before he is able to make his move, he runs into a major roadblock: in her apartment dwells a ghost who claims to be Rokka's deceased husband.

Atsushi Shimao has quietly watched over his widowed wife ever since he passed three years ago. However, Hazuki is the first person to ever notice him, and the two quickly find themselves at odds: the jealous Shimao attempts to thwart the suitor's advances and possess his body, while Hazuki simply wants the ghost to pass on for good, allowing Rokka to move on from the past and him to be with the one he loves. As both men refuse to let go of their desires, an unusual relationship forms between a troubled woman, an unrelenting ghost, and a stubborn man in love.

[Written by MAL Rewrite]"
Needless,ニードレス,TV,24,Finished Airing,"Jul 3, 2009 to Dec 11, 2009",Fridays at 01 30 (JST),"Avex Entertainment, Lantis",Sentai Filmworks,Madhouse,Manga,"Action, Sci-Fi, Comedy, Super Power, Ecchi, Seinen",24 min. per ep.,R,"7.29, 51479",124026,551,"At the onset of World War III, nobody could have predicted the effect it would have on Japan. While it had officially ended fifty years ago in 2150, its battles still persist. Large, mysterious areas known as ""Blackspots"" appeared across the country, filled with the contaminated ruins of cities and countrysides. Those inside were trapped to halt the spread of contamination, and their powers began to mutate—be they shapeshifters, pyromancers, or controllers of gravity itself—they all became known as the Needless.

Adam Blade is one such Needless, possessing remarkable regenerative abilities and incredible strength. In order to restore peace to a war-torn Japan, he and his allies must fight together to rise against a heinous research group by the name of Simeon."
,アルプスの少女ハイジ,TV,52,Finished Airing,"Jan 6, 1974 to Dec 29, 1974",Sundays at 19 30 (JST),Fuji TV,add some,Nippon Animation,Book,"Slice of Life, Historical, Drama",25 min. per ep.,PG,"7.28, 12427",24350,175,"After becoming an orphan, Heidi is forced to live with her grandfather Öhi, who lives in the Alps. She learns he's a very bitter man who only accepted by force to take her in. But Heidi's kindness may be able to open his heart. Together with the shepherd Peter and invalid Clara, she has lots of adventures.

(Source: adapted from ANN) "
,あまんちゅ！,TV,12,Finished Airing,"Jul 8, 2016 to Sep 23, 2016",Fridays at 23 00 (JST),"Production I.G, Frontier Works, Shochiku, AT-X, flying DOG, Tokyo MX, Mag Garden",add some,J.C.Staff,Manga,"Slice of Life, Comedy, School, Shounen",23 min. per ep.,PG-13,"7.28, 27016",78667,274,"Originally from a big city, Futaba Ooki spends most days cataloguing her life through pictures on her phone. Upon moving to a seaside town, she gazes out over the vast expanse of sea and quickly becomes captivated by its endless possibilities. Unbeknownst to Futaba, her quiet contemplation catches the attention of local diving enthusiast Hikari Kohinata. Finding herself in the same class as Futaba the next day, Hikari is drawn to her quiet and shy demeanor and affectionately nicknames her Teko, sparking a tender friendship. 

Struggling to adapt to the change of pace in her life, Futaba finds herself strung along by Hikari's vast energy and passion for diving. Together, they join the school diving club, led by their homeroom teacher Mato Katori. With Hikari by her side, Futaba works to earn her diving certification while experiencing new friendships and possibilities.

[Written by MAL Rewrite]"
,ぼくたちは勉強ができない！「チャペルの鐘は[X]を祝福する」,OVA,1,Finished Airing,"Apr 3, 2020",,"Aniplex, Movic, Magic Capsule, Shueisha, BS11",add some,"Silver, Arvo Animation",Manga,"Harem, Comedy, Romance, Shounen",23 min.,PG-13,"7.28, 5936",16536,13,"Bundled with the limited edition volume 16.

The episode features an original premise where Fumino, Mafuyu, Uruka, Rizu, and Asumi are taking part in a wedding ceremony.

(Source: MAL News)"
Canaan,CANAAN,TV,13,Finished Airing,"Jul 4, 2009 to Sep 26, 2009",Saturdays at 22 30 (JST),"Lantis, Pony Canyon, Magic Capsule, Bushiroad, Showgate, Good Smile Company",Sentai Filmworks,P.A. Works,Visual novel,"Action, Sci-Fi, Super Power, Supernatural, Seinen",23 min. per ep.,R,"7.28, 71987",181898,866,"Oosawa Maria is a Japanese photographer currently working in Shanghai, China. Along with her partner Mino, she searches for potential newsworthy stories throughout the city. When strange events occur at a local festival, Maria and Mino immediately investigate. Quickly, the two are immersed in a battle between unknown masked men and a strange, white-haired woman. Just when Maria is about to be caught in the crossfire, an old friend by the name of Canaan appears and helps Maria escape. But a sinister plot over a deadly virus soon develops, and Canaan learns she must confront her past if she wants any chance at stopping the perpetrator and saving her friends.

[Written by MAL Rewrite]"
,キャプテン翼Ｊ,TV,47,Finished Airing,"Oct 21, 1994 to Dec 22, 1995",Fridays at 19 30 (JST),"Nihon Ad Systems, Fuji TV, Studio Jack",add some,Studio Comet,Manga,"Action, Sports, Shounen",27 min. per ep.,G,"7.28, 13308",22557,75,"The first 33 episodes are a summary of the previous series. In the first new episodes a new character, Shingo Aoi, (playing in Italy) is introduced. After that the world cup begins, this time with extraordinary, new countries like Sweden, Thailand or Uzbekistan. Unfortunately the Anime ends in the middle of the world cup after the match Japan-Uzbekistan.

(Source: ANN)"
Crayon Shin-chan Serious Battle! Robot Dad Strikes Back,映画クレヨンしんちゃん　ガチンコ! 逆襲のロボとーちゃん,Movie,1,Finished Airing,"Apr 19, 2014",,"Futabasha, Imagine",add some,Shin-Ei Animation,Manga,"Sci-Fi, Comedy, Seinen",1 hr. 36 min.,G,"7.28, 1357",2612,8,"Hiroshi got a slipped disk due to a back injury. He was taken to an Este salon by a mysterious beautiful girl who appeared suddenly, to receive a free trial of beauty treatment as well as a massage. When Hiroshi returned home after a beauty treatment, he was surprised to see himself in the form of a robot. Shinnosuke gets overjoyed, whereas Misae gets worried on seeing him as a naked robot. The robot version of Hiroshi turns out to be convenient. The robot Hiroshi could be controlled by a remote control and pretty much do anything including cooking and cleaning. Meanwhile, Hiroshi realizes that his turning into a robot has to do something with that Este salon. However, this new change was a dark conspiracy hatched by “Chichi Yure Doumei (The Association of Fathers)” to create a strong father figure for all the fathers in Japan. Soon, many dads in the whole nation go out of control, and the Nohara family (Shinnosuke's family) and Kasukabe start falling apart. Before the near-collapse of Kasukabe, Shinnosuke and Hiroshi i.e. Robot dad stand up to save the day. Featuring the most intense battle of middle-aged men, the movie brings a touching story that makes all fathers and families in Japan cry.

(Source: Wikipedia)"
,名探偵コナン 阿笠からの挑戦状! 阿笠vsコナン&少年探偵団,OVA,1,Finished Airing,"Mar 13, 2007",,add some,add some,TMS Entertainment,Manga,"Adventure, Police, Comedy, Mystery, Shounen",24 min.,PG-13,"7.28, 5626",11433,3,Professor Agasa is kidnapped and the Detective Boys must use clues found at his house and in various parts of the city in order to find him.
