name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,おかあさんの顔,Music,1,Finished Airing,"Dec 2, 1968",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,N/A,120,0,An ekaki uta of the singer's mother's portrait.
,おかあさんの木,OVA,1,Finished Airing,1986,,add some,add some,add some,Unknown,"Kids, Historical",22 min.,G,N/A,119,0,"Based on a book by Okawa Etsuo.

In 1937 a mother with 7 children has to see her eldest three sons go off to war. She plants Paulownia tree seeds and prays to the trees every day for her sons to come back safely. "
,おかあさんのやさしい手,OVA,1,Finished Airing,1992,,add some,add some,add some,Unknown,"Drama, Kids",23 min.,G,N/A,101,0,An educational film highlighting the importance of how impressionable children are by their family members.
,お母さん、なかないで,OVA,1,Finished Airing,2003,,Gakken,add some,add some,Unknown,"Kids, Drama",17 min.,G,N/A,117,0,An educational anime about the importance of life. 
Okama Report,おカマ白書,OVA,3,Finished Airing,"Apr 12, 1991 to Feb 6, 1992",,add some,add some,add some,Manga,"Comedy, Seinen",45 min. per ep.,None,N/A,485,0,"Okama is a man who has some problems. First off, his name means 'gay' in Japanese. Next, he has the hots for himself dressed as a girl. Finally, he ends up working at a transvestite bar where he has befriended a girl named Miki. This is not an easy matter to solve, because she only knows him as his female counterpart named Catherine. So how is a guy dressed as a girl supposed to come out to a girl as a heterosexual male? To make matters worse, she has a boyfriend who is trying everything in the book to get with her. Enter the exciting world of Okama Hakusho where love comes in many different flavors!"
,お金は回る －くらしと金融－,OVA,1,Finished Airing,1993,,Gakken,add some,add some,Unknown,Slice of Life,16 min.,G,N/A,204,1,"Educational video that teaches youth about the value of money and importance of financial planning.

*Part of the series of films produced with cooperation of: Japan's Central Council for Financial Services Information and Bank of Japan Public Relations Department."
,OKAWARI-BOY スターザンS,TV,34,Finished Airing,"Jan 7, 1984 to Aug 25, 1984",Saturdays at 18 30 (JST),add some,add some,Tatsunoko Production,Original,"Action, Sci-Fi, Adventure",25 min. per ep.,G,N/A,398,0,"On planet Kirakira live two tribes: Senobi and Robot. Senobi, quiet and peacefully set, settle down in the forest. Robot comes from the desert and starts war to take control of afforested grounds. A young hero coming from Senobi tries to appease the whole situation."
,オコジョとヤマネ,TV,26,Finished Airing,"Jul 19, 2018 to Jan 8, 2019",Thursdays at 21 54 (JST),add some,add some,add some,Other,"Slice of Life, Comedy",1 min. per ep.,G,N/A,722,1,"The franchise centers on two friends: a naive weasel who likes cute and round things, and a dormouse who plays innocent. Together, they spend their days playing and having fun in short stories set in Nagano Prefecture. 

(Source: ANN)"
,お米かくれんぼ,Music,1,Finished Airing,"Oct 2, 2017",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,N/A,88,0,"A song about rice. It's got a great taste, sometimes when you blow your nose a random grain comes out, other times you might step on a stray one dried up on the ground and for something so small it sure hurts a lot! The food is so much more familiar than you think it is."
,おこんじょうるり,Movie,1,Finished Airing,1982,,Geneon Universal Entertainment,add some,add some,Original,"Fantasy, Historical, Drama",25 min.,G,N/A,325,1,"The 25 minute film tells the tale of an ailing elderly woman named Itako who encounters a fox named Okon. 

The story opens with Itako lying bedridden, as she has for a long time. Okon enters her home and Itako tells the fox that he is welcome to take anything that he wants, for she has no use for anything anymore. Okon is delighted and in order to return the favour (the act of ongaeshi), Okon performs a magic jyōruri (a ballad with shamisen accompaniment) that heals Itako so that she is fit enough to walk again. Everyone is surprised by Itako's sudden recovery. She then hears of a hunter who has been badly injured and is near death. Itako hides Okon in the back of her shirt and has the fox sing the song while she plays shamisen in order to heal the man. This act of kindness is repeated for others until Itako's good fortune leads some to be suspicious of her.

(Source: Nishikata Film Review)"
