name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,武动乾坤,ONA,12,Finished Airing,"Jan 27, 2019 to Apr 7, 2019",,"Tencent Penguin Pictures, China Literature Limited",add some,Shanghai Motion Magic,Novel,"Action, Adventure, Historical, Martial Arts, Fantasy",25 min. per ep.,PG-13,"7.38, 1247",3466,34,"The Great Yan Empire exists in a world where respect can only be earned through strength. Within this Great Yan Empire, the four great clans have always stood above the rest. Among them, a particular incident in the Lin Clan resulted in the banishment of a certain individual who went on to start his own family, in hopes of one day being recognized again by the Lin Clan, and rejoining them…

Hailing from a banished family of the Great Lin Clan, when Lin Dong was very young, he watched, powerless, as his talented father was easily crushed and crippled by the overwhelming genius of the great Lin Clan, Lin Langtian.

With a despairing father, a heartbroken grandfather, and a suffering family, ever since that fateful day, Lin Dong has been driven by a deep purpose; to take revenge on the man who had taken everything and more from his family.

Armed with nothing but willpower and determination, join Lin Dong as he unknowingly discovers a destiny greater than he could ever hope to imagine when he stumbles upon a mysterious stone talisman…

(Source: Novel Updates)"
,横山光輝 三国志,TV,47,Finished Airing,"Oct 18, 1991 to Sep 25, 1992",Unknown,"TV Tokyo, d-rights",add some,"Enoki Films, Dai Nippon Printing",Manga,"Action, Adventure, Historical",23 min. per ep.,PG-13,"7.38, 1602",4701,33,"Around 1800 years ago in China, the ruling power of the Han dynasty became weakened and the flames of war spread throughout the land. 

Liu Bei was a young, poor straw-mat seller from the countryside of Hebai Hsing. After pledging eternal brotherhood with the two heroes, Guan Yu and Zhang Fei, Liu began building his idea of a righteous kingdom that would aid citizens who suffered from persecution. 

(Source: AniDB)"
,PandoraHearts おまけ,Special,9,Finished Airing,"Jul 24, 2009 to Mar 25, 2010",,"Square Enix, flying DOG",add some,Xebec,Manga,Comedy,4 min. per ep.,PG-13,"7.37, 19380",40202,135,Pandora Hearts DVD shorts.  Episode list
Pokemon The Movie 2000,ポケットモンスター 幻のポケモンルギア爆誕,Movie,1,Finished Airing,"Jul 17, 1999",,Studio Jack,"4Kids Entertainment, Warner Bros. Japan",OLM,Game,"Adventure, Comedy, Kids, Drama, Fantasy",1 hr. 20 min.,PG,"7.37, 90224",137224,185,"An ancient prophecy tells of a day when the titans of ice, lightning, and fire are disturbed. When this occurs, Lugia, the guardian of the sea, will rise up and restore harmony. Enchanted by the words of the prophecy, Gelardan, a Pokémon collector, sets out on his airship with a dreadful plan to capture Lugia by going after these three titans. 

After Gelardan makes his move, drastic climate change begins to take place, as terrible storms start popping up all over the globe. One such storm causes the ship carrying Pokémon trainers Satoshi, Kasumi, and Kenji to drift off course and land on Earthia Island. Upon arriving, Satoshi is told of the ancient prophecy, and of his destiny as the chosen one who will help Lugia restore balance to the world. 

With the fate of the world in his hands, Satoshi must summon the courage to face the chaos that threatens to tear everything apart and stop Gelardan.

[Written by MAL Rewrite]"
,プリティーリズム オーロラドリーム,TV,51,Finished Airing,"Apr 9, 2011 to Mar 31, 2012",Saturdays at 10 00 (JST),add some,add some,Tatsunoko Production,Game,"Slice of Life, Sports, Music, Shoujo",23 min. per ep.,PG,"7.37, 5295",16045,156,"Prism Stars are performers on the new popular ice show, Prism Show. They are superidols whose techniques, singing and fashion sense are a cut above all others. Aira and Rizumu are two Prism Stars whose goal is to become the best, the Prism Queen; however, the road to success is bumpy.

(Source: AniDB)"
raison d’etre,レーゾンデートル,Music,1,Finished Airing,"Oct 11, 2019",,add some,add some,Enishiya,Original,Music,3 min.,PG-13,"7.37, 884",1395,6,Music video for Eve's second major single Raison d'être.
Flame of Recca,烈火の炎,TV,42,Finished Airing,"Jul 19, 1997 to Jul 10, 1998",Saturdays at 18 30 (JST),Fuji TV,"Viz Media, Discotek Media",Studio Pierrot,Manga,"Action, Adventure, Martial Arts, Shounen, Super Power",23 min. per ep.,PG-13,"7.37, 21668",52733,264,"Most people think that ninjas are a thing of the past, but Rekka Hanabishi wishes otherwise. Although he comes from a family that makes fireworks, he likes to think of himself as a self-styled, modern-day ninja. Sounds like fun, right? Maybe not. Rekka ends up in lots of fights because he once made the bold announcement that if someone can defeat him, he will become their servant.

Then one day, Rekka meets Yanagi Sakoshita, a gentle girl with the ability to heal any wound or injury. Their meeting sets off a chain of events, which culminate into a shocking discovery. Rekka is the last surviving member of a legendary ninja clan that was wiped out centuries ago. Even more astonishing than being an actual ninja, he also wields the power to control fire. What does this mean for Rekka? Who are these strange people after him and Yanagi? Find out in Rekka no Honoo!"
"Science Fell in Love, So I Tried to Prove It",理系が恋に落ちたので証明してみた。,ONA,12,Finished Airing,"Jan 11, 2020",,"Flex Comix, Hokkaido Cultural Broadcasting, BS11, Yomiuri TV Enterprise, Kanetsu Investment, Toyo Recording, ibis Capital Partners, Y&N Brothers, Supa Love",add some,Zero-G,Web manga,"Comedy, Romance",23 min. per ep.,PG-13,"7.37, 55354",147513,506,"It is widely believed that science can provide rational explanations for the countless phenomena of our universe. However, there are many aspects of our existence that science has not yet found a solution to and cannot decipher with numbers. The most notorious of these is the concept of love. While it may seem impossible to apply scientific theory to such an intricate and complex emotion, a daring pair of quick-witted Saitama University scientists aim to take on the challenge.

One day the bold and beautiful Ayame Himuro outwardly declares that she is in love with Shinya Yukimura, her fellow logical and level-headed scientist. Acknowledging his own lack of experience with romance, Yukimura questions what factors constitute love in the first place and whether he is in love with Himuro or not. Both clueless in the dealings of love, the pair begin to conduct detailed experiments on one another to test the human characteristics that indicate love and discern whether they demonstrate these traits towards each other. 

As Himuro and Yukimura begin their intimate analysis, can the two scientists successfully apply scientific theory, with the help of their friends, to quantify the feelings they express for one another?

[Written by MAL Rewrite]"
Ristorante Paradiso,リストランテパラディーゾ,TV,11,Finished Airing,"Apr 9, 2009 to Jun 25, 2009",Thursdays at 02 08 (JST),"Fuji TV, Fujipacific Music, Sony PCL",Nozomi Entertainment,David Production,Manga,"Drama, Josei, Romance, Slice of Life",22 min. per ep.,PG-13,"7.37, 10751",35947,155,"When Nicoletta was a little girl, her mother, Olga, abandoned her and ran off to Rome to remarry. Now, 15 years later and a young woman, she travels to Rome with the intention of ruining her mother's life. She tracks Olga down to a restaurant called Casetta dell'Orso, but the second Nicoletta steps through its door, everything changes. It's a peculiar place staffed entirely by mature gentlemen wearing spectacles, and like their clientele, she is helpless against their wise smiles and warm voices. Before Nicoletta realizes it, her plans for vengeance start to fade, and she's swept up in the sweet romance of everyday Italian life. 

(Source: Right Stuf) "
Rokka Braves of the Six Flowers,六花の勇者,TV,12,Finished Airing,"Jul 5, 2015 to Sep 20, 2015",Sundays at 02 58 (JST),Pony Canyon,Ponycan USA,Passione,Light novel,"Action, Adventure, Fantasy, Magic, Mystery",24 min. per ep.,PG-13,"7.37, 245048",464367,2200,"An ancient legend states that with the revival of the Demon God, six heroes—the Braves of the Six Flowers—will be chosen by the Goddess of Fate, granting them power to rise up against the fiends attempting to turn the world into a living hell. Adlet Mayer, self-proclaimed ""Strongest Man in the World,"" has arrived at the continent of Piena in hopes of becoming a Brave. Although it doesn't go as smoothly as he had planned, Adlet is ultimately chosen as one of the six heroes shortly after being greeted by Nashetania Loei Piena Augustra, crown princess and fellow Brave.

Rokka no Yuusha follows the two as they embark upon their destined journey to fight the Demon God, intending to meet up with their fellow heroes at a small temple outside of the Land of the Howling Demons, the fiends' domain. However, when they finally unite, seven heroes are present, and soon the others begin to suspect Adlet to be a fraud. Now on the run, Adlet must utilize his unique skill set and wit in a fight for his life to identify which member of the group is the true impostor before it's too late!

[Written by MAL Rewrite]"
