name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,大ちゃん、だいすき。,Movie,1,Finished Airing,"Aug 18, 2007",,"Tama Production, Tokyo MX",add some,add some,Unknown,"Drama, School, Slice of Life",1 hr. 20 min.,G,N/A,254,1,"Main character in this film, Mai, has a handicapped brother, who is totally deaf, called Dai-Chan. He is like a younger brother for Mai yet he is actually her older brother because Dai-Chan always asks Mai to hold him up with smiling all over. 

One day, an elementary school Mai goes to and a handicapped school Dai-Chan goes to start to communicate each other. And then, Mai's class mates started to make fun of Mai and draw a funny portrait of Dai-Chan on black board in the class. Mai gets shocked and hurt at that mischief. And moreover, their mother gets sickness at the same time. That's why Dai-Chan should enter in an orphanage for handicapped children; however, Mai really wants to take care of him by herself, so she tries to stop it. 

This story is written about a love of family, close bond, and relationship between human and human. We definitely have a common warm heart and a moment we have to use it with honest feeling. This film could remind us some important things we should never forget about our life.

(Source: AniDB)"
,大福くん＠きんてれ,TV,12,Finished Airing,"Oct 5, 2018 to Dec 21, 2018",Fridays at 07 30 (JST),"TV Tokyo, Sony Creative Products",add some,add some,Other,Comedy,5 min. per ep.,PG,N/A,165,1,Part of TV Tokyo's Kinder TV (きんだーてれび) program.
,大福くん＠きんてれ 第2期,TV,26,Finished Airing,"Apr 5, 2019 to Oct 4, 2019",Fridays at 07 30 (JST),Sony Creative Products,add some,add some,Other,Comedy,Unknown,PG,N/A,168,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,大丈夫,Music,1,Finished Airing,"Jun 1, 2019",,"NHK, Warner Music Japan",add some,add some,Original,"Kids, Music",2 min.,G,N/A,41,0,Music video for the song Daijoubu by Japanese group Berry Goodman that was featured on NHK's Minna no Uta program. The video was animated by Youko Kinoshita.
,大草原の小さな天使 ブッシュベイビー,Special,2,Finished Airing,"Jun, 2001",,Bandai Visual,add some,Nippon Animation,Unknown,"Adventure, Drama",45 min. per ep.,G,N/A,267,0,A summary of the Daisougen no Chiisana Tenshi Bush Baby full series aired as a TV specials.
The Prince and the White Horse,大草原と白馬,OVA,1,Finished Airing,"Jul, 2000",,Shinano Kikaku,add some,Toei Animation,Unknown,"Adventure, Music, Historical",30 min.,G,N/A,273,0,"Bataar, a young Mongolian boy, wishes to cure his father's leg that was injured during a war with a neighboring tribe. One day, a white horse suddenly appears before him and Bataar starts a magical journey through time to rewrite history and to prevent the war from ever happening!"
,大好きって意味だよ,Music,1,Finished Airing,"Apr 1, 2019",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,N/A,104,0,"A song about people who having trouble reconciling after a fight. Even though they are fuming, they still love each other. 

The song also features Chico and Kyoe from Chico-chan ni Shikarareru!, a live-action variety show on NHK's General channel. Chico is a little girl and Kyoe is a crow, both are mascot/costumed characters in the show. The purpose of the show is to answer questions everyone alike might have such as ""why do you shake hands with people when you leave?"" and ""why does the food hotdog have dog in the name if the food isn't made out of the animal dog?"" through anthropology."
,大好き！ねんどママ,TV,9,Finished Airing,"Apr 4, 1994 to Mar 13, 1995",Unknown,NHK,add some,add some,Unknown,"Kids, Slice of Life, Fantasy",5 min. per ep.,PG,N/A,153,0,Claymation about a loving blob mother and her blob son. Each episode is a simple glimpse into their 'normal' lives.
,Daisy Blue,Music,1,Finished Airing,"Dec 13, 2017",,add some,add some,add some,Original,Music,1 min.,G,N/A,155,2,"Single from Kano's second album, 'Alstroemeria'."
,だーよしPプロデュース あしたのジョブーブ,ONA,10,Finished Airing,"Aug 30, 2013 to Dec 29, 2013",,add some,add some,DLE,Original,"Slice of Life, Comedy, Parody",4 min. per ep.,G,N/A,191,0,"A collaboration between Taka no Tsume and the Town Work, an employment office whose mascot is a pig called Jobuubu (a play on words of ""job"" and the Japanese onomatopoeia sounds a pig makes)."
Brave Soldier,다람이와 고슴도치,TV,32,Finished Airing,"1977 to Jun 6, 2012",Unknown,SEK Studios,add some,add some,Unknown,"Military, Historical",20 min. per ep.,R,N/A,438,3,"Squirrel and Hedgehog documents various animal communities warring and in conflict against one another, each animal being a symbolic representation of real life countries and sometimes political events.

A North Korean propaganda anime that was developed and produced in North Korea to be aired on state television."
,달려라 마징가 X,Movie,1,Finished Airing,1978,,add some,add some,add some,Unknown,"Mecha, Sci-Fi",1 hr. 17 min.,None,N/A,202,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,ダメおやじ,TV,26,Finished Airing,"Apr 2, 1974 to Oct 9, 1974",Unknown,TV Tokyo,add some,Knack Productions,Manga,"Slice of Life, Comedy",25 min. per ep.,PG-13,N/A,282,0,"Dame Oyaji is the story of Damesuke Amano, a hapless office worker who faces a tremendous amount of bullying on the job and especially at home, where he has (contrary to traditional Japanese notions of family) absolutely no power or say in the runnings of the household whatsoever.

Amano lives with his wife, Onibaba, his beautiful teenaged daughter Yukiko, and his grade-schooler son Takobo. Onibaba is an imposing, violent heifer of a woman who regularly berates and even physically assaults her husband and who enjoys nothing more than making his life miserable; Yukiko and Takobo frequently join in physically and psychologically abusing their father. 

The original manga is said to have been quite shocking to early 1970s Japan, in which the father was often still traditionally regarded as the head of the household.

(Source: Wikipedia)"
,だめんずうぉ～か～ THE アニメ,ONA,12,Finished Airing,"Mar 1, 2010 to May 17, 2010",,add some,add some,Kachidoki Studio,Original,"Comedy, Romance",3 min. per ep.,PG-13,N/A,261,0,"Damen is a coined word combining ""Dame (failed)"" and ""Men"". It's a collection of short stories about women's experiences with ""Damen (failed men like swindler, liar etc.)""."
,檀ふみのおはなしチャンネル,OVA,5,Finished Airing,"Nov 5, 1989",,add some,add some,add some,Book,"Fantasy, Kids",14 min. per ep.,G,N/A,103,0,A low priced animated world classic fairy tale series narrated and written by the Japanese actress Fumi Dan.
,暖房と冷房,Music,1,Finished Airing,"Jan 31, 2019",,add some,add some,add some,Original,"Dementia, Music",2 min.,G,N/A,150,1,"Official music video for Nishinakajima Kinako's song Danbou to Reibou promoting his special feature interview with Natalie (a Japanese entertainment news website) on February 27, 2019. The music video is available to view on Space Show Music's official YouTube channel."
Dance XX,DANCE XX,Music,1,Finished Airing,"Oct 7, 2015",,add some,add some,add some,Original,Music,4 min.,G,N/A,177,0,"An official music video for the song Dance XX from the Never Look Back! EP release by the band ""Sappy""."
,団地ともお,TV,78,Finished Airing,"Apr 6, 2013 to Feb 7, 2015",Unknown,"NHK, Shogakukan Music & Digital Entertainment",add some,add some,Unknown,"Comedy, Seinen",24 min. per ep.,G,N/A,797,1,It's a heartwarming and sometimes nonsense comedy about an elementary school boy Tomoo Kinoshita.
,団地ともお スペシャル～夏休みの宿題は終わったのかよ？ともお～,Special,1,Finished Airing,"Aug 14, 2015",,NHK,add some,add some,Manga,"Comedy, Seinen",45 min.,G,N/A,155,0,Special of the Danchi Tomoo series.
,ダンディーひつじ執事,Music,1,Finished Airing,"Aug 1, 2017",,NHK,add some,add some,Original,"Music, Kids",2 min.,G,N/A,104,0,A girl who has trouble sleeping counts sheep (hitsuji) thanks to her butler (shitsuji) who happens to be a sheep butler (hitsuji shitsuji).
,でんぢゃらすじーさん邪,OVA,2,Finished Airing,"Jul 27, 2012 to Nov 22, 2012",,add some,add some,J.C.Staff,Unknown,"Comedy, Kids",30 min. per ep.,G,N/A,254,0,Two OVAs bundled with a special-edition issues of Coro Coro Comics.
,だんご3兄弟あっという間劇場,TV,50,Finished Airing,"Oct, 1999 to Mar, 2004",Unknown,NHK,add some,add some,Unknown,"Kids, Music",3 min. per ep.,G,N/A,194,0,The hit Danga San Kyoudai song was adapted into shorts that aired on NHK during commercial breaks in Okaasan to Issho's timeslot. The cheery series about three dango brothers was meant to give children quick lessons about sharing and humbleness.
Darenotamenisakurawasaku,誰のために桜は咲く,Music,1,Finished Airing,"May 11, 2018",,Space Shower Music,add some,add some,Original,Music,4 min.,G,N/A,154,0,"Official music video for Taku Tomizawa's song Dare no Tame ni Sakura wa Saku which received its EP release back on March 11, 2018. The music video is predominately stop-motion animation of cherry blossom petals which expanded upon the original idea from the EP's trailer which was live-action footage of cherry blossom petals. "
Monster of Nobody,誰でもないモンスター,Music,1,Finished Airing,"Feb 21, 2020",,add some,add some,add some,Original,Music,2 min.,G,N/A,111,0,A music video for the song Monster of Nobody by Natsu to Suisei.
,誰も知らない,Music,1,Finished Airing,"Apr 3, 1961",,NHK,add some,add some,Original,"Kids, Music",2 min.,G,N/A,140,0,"One of the first Minna no Uta music videos ever created. It follows a child's imagination where ""nobody knows"" the answers to his questions such as what does a star taste like, if he throws his dad's hat really hard into the sky does it become a UFO, when worm wiggles around is it really wiggling into the shape of a number and calculating mathematics, etc."
,だるまちゃん,OVA,6,Finished Airing,2000,,add some,add some,add some,Picture book,"Kids, Supernatural",14 min. per ep.,G,N/A,116,0,"Based on children's books of the same name for each episode. 

The story follows Daruma-chan and his interactions with other creatures like Rabbit-chan or Tengu-chan."
,だるまさんがころんだ,Music,1,Finished Airing,"Aug 1, 1978",,NHK,add some,add some,Original,"Music, Slice of Life, Kids",2 min.,G,N/A,120,0,"A music video for the song Daruma-san ga Koronda by Kozue Saitou that was featured on NHK's Minna no Uta program.
"
,出せ！イケボ学園,ONA,4,Finished Airing,"Jan 8, 2019 to Aug 21, 2019",,add some,add some,add some,Original,"Comedy, Romance",3 min. per ep.,G,N/A,68,0,"Dase! Ikevo Gakuen is an original anime produced by the ESP College of Entertainment Fukuoka Department of Voice Acting, in collaboration with Takashi Taniguchi. Set in Ikevo Academy, we follow the comedic love story of a young man aspiring to become a voice actor. In the spirit of promoting voice acting education, members of the general public auditioned to voice the characters in the show."
,ダッシュ！四駆郎 ホライゾン軍団VSダッシュ軍団,Special,1,Finished Airing,"Jul 27, 1990",,add some,add some,add some,Manga,"Cars, Kids, Shounen",37 min.,G,N/A,151,0,"A TV Special of Dash! Yonkurou that aired 4 months after the TV anime ended.

Because the Dash Warriors won against Oomiya's senior citizen team the Silver Warriors, they travel to the Amazon in Brazil to try out his natural tracks that he built. When the arrive they find the natural track has been destroyed by a storm when they are suddenly attacked by the Amazon Warriors. One of the boys has Horizon, an original Mini 4WD created by Yonkurou's father who disappeared."
,脱出ガシャポン,ONA,10,Finished Airing,2012,,"Bandai, Kyotoma",add some,add some,Game,"Historical, Sci-Fi",3 min. per ep.,PG-13,N/A,207,0,"The story revolves around Shouta, a regular high school boy whose life is suddenly changed when a creature called a Gasshapon appears in front of him, and claims to come from the future. (The Gasshapon is shaped like Bandai's Gashapon prize-dispensing machines.) The Gasshapon was sent to the past by the future Shouta, from an era in which an alien group called CC (or Cold Cosmo) have made it their mission to change all stars and planets that have light and warmth into dark, cold places like their own. The Gasshapon had intended to take young Shouta to 2080 to save the future, but because time travel had not been fully perfected yet, Shouta is thrown into a completely different time, the era of the Honnouji Incident (1582), where Shouta actually becomes the famous warlord Oda Nobunaga. 

(Source: ANN)"
,デート・ア・バレット ナイトメア・オア・クイーン,Movie,1,Finished Airing,"Nov 13, 2020",,Nippon Columbia,add some,GEEK TOYS,Light novel,Sci-Fi,Unknown,None,N/A,22489,87,Second part of the Date A Bullet films.
