name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,頭文字〈イニシャル〉D EXTRA STAGE,OVA,2,Finished Airing,"Mar 22, 2001",,"OB Planning, Fuji TV","Funimation, Tokyopop",Pastel,Manga,"Action, Cars, Sports, Drama, Seinen",27 min. per ep.,R+,"7.34, 18409",33186,61,"The Lancer EVO-driving group ""Emperor"" have defeated every racing team they've met in the Gunma region. Now they're out to challenge the duo of Mako and Sayuki and their SilEighty - the Impact Blue of Usui Mountain. 

(Source: ANN)"
JoJo's Bizarre Adventure,ジョジョの奇妙な冒険,OVA,6,Finished Airing,"Nov 19, 1993 to Nov 18, 1994",,Shueisha,Super Techno Arts,APPP,Manga,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",35 min. per ep.,R,"7.34, 28015",68924,1200,"Kujo Jotaro is a normal, popular Japanese high-schooler, until he thinks that he is possessed by a spirit, and locks himself in prison. After seeing his grandfather, Joseph Joestar, and fighting Joseph's friend Muhammad Abdul, Jotaro learns that the ""Spirit"" is actually Star Platinum, his Stand, or fighting energy given a semi-solid form. Later, his mother gains a Stand, and becomes sick. Jotaro learns that it is because the vampire Dio Brando has been revived 100 years after his defeat to Jonathan Joestar, Jotaro's great-great-grandfather. Jotaro decides to join Joseph and Abdul in a trip to Egypt to defeat Dio once and for all."
JOKER 4th Season,怪盗ジョーカー シーズン,TV,13,Finished Airing,"Oct 3, 2016 to Dec 26, 2016",Mondays at 19 00 (JST),"Shogakukan-Shueisha Productions, Vega Entertainment, Asatsu DK, Kids Station, d-rights, Tokyo MX",add some,Shin-Ei Animation,Manga,"Adventure, Mystery, Comedy, Shounen",24 min. per ep.,PG,"7.34, 1165",3052,20,"Fourth season in the Kaitou Joker anime series.

The thief Mysterious Joker doesn't just steal things. An audacious and elusive miracle-maker, he travels the world searching for treasure with his partner and cook Hachi. As they circle the globe, they must avoid traps set by the police and compete in various competitions to reach their final goal, the Timeslip Treasure.

(Source: ANN)"
She and Her Cat Their Standing Points,彼女と彼女の猫,OVA,1,Finished Airing,"Apr 19, 2002",,add some,"ADV Films, Discotek Media",add some,Original,"Drama, Psychological, Romance, Slice of Life",4 min.,G,"7.34, 45656",80440,284,"It was on a rainy spring day that Chobi became a young woman's pet cat. Though he immediately fell in love with the beautiful and kind person who took him in, he can never hope to fully understand the complex world of humans. Over the course of their first year living in the same apartment, Chobi and his new owner live in their own separate worlds⁠—standing alone yet close together.

[Written by MAL Rewrite]"
KimiKiss Pure Rouge,キミキス pure rouge,TV,24,Finished Airing,"Oct 7, 2007 to Mar 23, 2008",Unknown,"Bandai Visual, Lantis",Sentai Filmworks,J.C.Staff,Visual novel,"Drama, Romance, School",24 min. per ep.,PG-13,"7.34, 35738",78536,318,"Kouichi Sanada and Kazuki Aihara's childhood friend Mao Mizusawa has returned after living in France for a couple of years. Kouichi is surprised to learn that, since her parents are remaining overseas for the time being, his mother has agreed to let Mao stay with them. The three friends help each other deal with the ups and downs of high school romance.

(Source: ANN)"
,まほらば ~Heartful days~,TV,26,Finished Airing,"Jan 10, 2005 to Jun 27, 2005",Unknown,"Starchild Records, TV Tokyo Music",add some,J.C.Staff,Manga,"Comedy, Drama, Romance, Shounen",23 min. per ep.,PG-13,"7.34, 8823",21624,103,"Shiratori Ryuushi is a young artist-in-training, about to start studying at a vocational school. Arriving at his new lodgings, Narutakisou, he finds himself the focus of attention for the collection of weirdos that inhabit the place. He also meets and falls for the landlady, Aoba Kozue, who seems to be both lovely and charming. However, Kozue is not what she seems to be... in fact, she's more.

(Source: ANN)"
Kaasan Mom's Life,毎日かあさん,TV,142,Finished Airing,"Apr 1, 2009 to Mar 25, 2012",Unknown,Nihon Ad Systems,add some,add some,Manga,"Slice of Life, Comedy",25 min. per ep.,PG,"7.34, 490",2521,28,Based on Rieko Saibara's humorous semi-autobiographical manga about her life raising her two children.
Keep it a Secret from Maria-sama,マリア様にはないしょ。,Special,5,Finished Airing,"Dec 29, 2006 to Jul 25, 2007",,add some,Nozomi Entertainment,Studio Deen,Light novel,Comedy,2 min. per ep.,PG,"7.34, 3043",6333,4,"A series of chibi-style ""outtakes"" from the ""shooting"" of the Mariamite series."
Mirai,未来のミライ,Movie,1,Finished Airing,"Jul 20, 2018",,"Toho, NTT Docomo, Nippon Television Network, Kadokawa, D.N. Dream Partners, Sonilude","NYAV Post, GKIDS",Studio Chizu,Original,"Adventure, Drama, Fantasy",1 hr. 38 min.,G,"7.34, 34918",77590,199,"In a quiet corner of the city, four-year-old Kun Oota has lived a spoiled life as an only child with his parents and the family dog, Yukko. But when his new baby sister Mirai is brought home, his simple life is thrown upside-down; suddenly, it isn't all about him anymore. Despite his tantrums and nagging, Mirai is seemingly now the subject of all his parents' love.

To help him adapt to this drastic change, Kun is taken on an extraordinary journey through time, meeting his family's past, present, and future selves, as he learns not only what it means to be a part of a family, but also what it means to be an older brother.

[Written by MAL Rewrite]"
Cat Soup,ねこぢる草,OVA,1,Finished Airing,"Feb 21, 2001",,"Starchild Records, King Records",Central Park Media,J.C.Staff,Manga,"Comedy, Dementia, Psychological",32 min.,R,"7.34, 28589",57896,694,"The main character, a cat named Nyatto, embarks upon a journey to save his sister's soul, which was ripped in two when Nyatto tried to save her from Death. She trails after him, brain-dead. They encounter many brilliant, mind-bending situations, beginning with a disturbing magic show.

(Source: ANN)"
